,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
,"('switch',)","('switchLevel',)","('colorTemperature',)","('colorControl_hue',)","('colorControl_saturation',)","('switch',)","('switchLevel',)","('colorTemperature',)","('colorControl_hue',)","('colorControl_saturation',)",cmds,length,time,memory_num,visited_num
756,"('off',)","(74,)","(5600,)","(89,)","(0,)","('on',)","(65,)","(5600,)","(0,)","(13,)","['setSaturation:13', 'setLevel:65']",2,0.00479578971862793,738,740
757,"('off',)","(61,)","(2200,)","(10,)","(0,)","('on',)","(21,)","(2200,)","(0,)","(98,)","['setSaturation:98', 'setLevel:21']",2,0.004730939865112305,737,738
758,"('off',)","(44,)","(7700,)","(13,)","(0,)","('on',)","(44,)","(6500,)","(72,)","(0,)","['setColorTemperature:6500', 'setHue:72']",2,0.0047800540924072266,739,741
759,"('off',)","(53,)","(4500,)","(97,)","(0,)","('on',)","(76,)","(4500,)","(94,)","(0,)","['setHue:94', 'setLevel:76']",2,0.004845619201660156,739,741
760,"('on',)","(1,)","(5700,)","(0,)","(24,)","('on',)","(45,)","(7500,)","(42,)","(0,)","['setHue:42', 'setLevel:45', 'setColorTemperature:7500']",3,0.009433507919311523,1469,1480
761,"('off',)","(57,)","(7500,)","(89,)","(0,)","('on',)","(27,)","(8000,)","(0,)","(53,)","['setSaturation:53', 'setLevel:27', 'setColorTemperature:8000']",3,0.007208347320556641,1104,1110
762,"('on',)","(13,)","(7900,)","(0,)","(69,)","('on',)","(85,)","(7900,)","(87,)","(0,)","['setHue:87', 'setLevel:85']",2,0.0048024654388427734,735,741
763,"('off',)","(29,)","(8500,)","(0,)","(45,)","('on',)","(44,)","(8800,)","(55,)","(0,)","['setHue:55', 'setLevel:44', 'setColorTemperature:8800']",3,0.009595155715942383,1472,1482
764,"('on',)","(76,)","(6800,)","(0,)","(3,)","('on',)","(41,)","(6800,)","(0,)","(3,)",['setLevel:41'],1,0.0024039745330810547,368,370
765,"('off',)","(86,)","(2800,)","(0,)","(87,)","('on',)","(88,)","(2800,)","(0,)","(26,)","['setSaturation:26', 'setLevel:88']",2,0.004786968231201172,737,739
766,"('on',)","(26,)","(4500,)","(0,)","(49,)","('off',)","(26,)","(4500,)","(0,)","(51,)","['setSaturation:51', 'setLevel:0']",2,0.00742793083190918,1098,1109
767,"('off',)","(56,)","(7400,)","(0,)","(45,)","('on',)","(56,)","(3200,)","(0,)","(82,)","['setColorTemperature:3200', 'setSaturation:82']",2,0.0048122406005859375,737,739
768,"('on',)","(64,)","(6200,)","(0,)","(48,)","('on',)","(75,)","(3600,)","(0,)","(18,)","['setSaturation:18', 'setColorTemperature:3600', 'setLevel:75']",3,0.007120370864868164,1100,1110
769,"('on',)","(95,)","(7200,)","(37,)","(0,)","('on',)","(95,)","(6300,)","(94,)","(0,)","['setColorTemperature:6300', 'setHue:94']",2,0.0047643184661865234,736,742
770,"('on',)","(21,)","(7900,)","(77,)","(0,)","('on',)","(21,)","(3900,)","(0,)","(92,)","['setSaturation:92', 'setColorTemperature:3900']",2,0.004805326461791992,735,741
771,"('off',)","(31,)","(8200,)","(0,)","(88,)","('on',)","(26,)","(8200,)","(99,)","(0,)","['setHue:99', 'setLevel:26']",2,0.00478053092956543,738,740
772,"('on',)","(2,)","(6500,)","(0,)","(20,)","('off',)","(12,)","(6500,)","(0,)","(2,)","['setSaturation:2', 'setLevel:12', 'setLevel:0']",3,0.009377479553222656,1463,1479
773,"('on',)","(44,)","(6500,)","(76,)","(0,)","('on',)","(36,)","(8700,)","(76,)","(0,)","['setLevel:36', 'setColorTemperature:8700']",2,0.00479578971862793,736,742
774,"('off',)","(40,)","(7000,)","(57,)","(0,)","('on',)","(66,)","(7000,)","(0,)","(6,)","['setSaturation:6', 'setLevel:66']",2,0.004820108413696289,738,740
775,"('on',)","(67,)","(8400,)","(0,)","(19,)","('on',)","(59,)","(5000,)","(3,)","(0,)","['setHue:3', 'setColorTemperature:5000', 'setLevel:59']",3,0.007170915603637695,1102,1112
776,"('off',)","(44,)","(7500,)","(0,)","(67,)","('on',)","(44,)","(8300,)","(30,)","(0,)","['setHue:30', 'setColorTemperature:8300']",2,0.004783153533935547,738,740
777,"('off',)","(46,)","(5200,)","(0,)","(14,)","('on',)","(88,)","(6100,)","(37,)","(0,)","['setHue:37', 'setLevel:88', 'setColorTemperature:6100']",3,0.009557008743286133,1472,1482
778,"('on',)","(20,)","(4100,)","(92,)","(0,)","('on',)","(59,)","(4100,)","(69,)","(0,)","['setHue:69', 'setLevel:59']",2,0.00479578971862793,736,742
779,"('on',)","(67,)","(5700,)","(18,)","(0,)","('on',)","(23,)","(5700,)","(0,)","(76,)","['setSaturation:76', 'setLevel:23']",2,0.004863262176513672,735,741
780,"('on',)","(36,)","(2700,)","(95,)","(0,)","('on',)","(51,)","(7000,)","(95,)","(0,)","['setLevel:51', 'setColorTemperature:7000']",2,0.007181406021118164,1103,1113
781,"('off',)","(47,)","(7000,)","(0,)","(40,)","('on',)","(20,)","(7000,)","(0,)","(22,)","['setSaturation:22', 'setLevel:20']",2,0.004777431488037109,737,739
782,"('on',)","(54,)","(5300,)","(0,)","(52,)","('on',)","(54,)","(4000,)","(0,)","(52,)",['setColorTemperature:4000'],1,0.002418041229248047,368,370
783,"('off',)","(64,)","(8200,)","(99,)","(0,)","('on',)","(35,)","(8200,)","(0,)","(95,)","['setSaturation:95', 'setLevel:35']",2,0.004788875579833984,738,740
784,"('off',)","(89,)","(8200,)","(63,)","(0,)","('on',)","(89,)","(8200,)","(71,)","(0,)",['setHue:71'],1,0.002457857131958008,371,370
785,"('off',)","(45,)","(8200,)","(63,)","(0,)","('on',)","(90,)","(8200,)","(21,)","(0,)","['setHue:21', 'setLevel:90']",2,0.004786014556884766,739,741
786,"('off',)","(11,)","(2900,)","(0,)","(3,)","('on',)","(11,)","(2900,)","(99,)","(0,)",['setHue:99'],1,0.0024116039276123047,370,369
787,"('off',)","(22,)","(5100,)","(0,)","(77,)","('on',)","(48,)","(5100,)","(8,)","(0,)","['setHue:8', 'setLevel:48']",2,0.004869937896728516,738,740
788,"('off',)","(17,)","(2800,)","(44,)","(0,)","('on',)","(23,)","(2800,)","(0,)","(55,)","['setSaturation:55', 'setLevel:23']",2,0.004795551300048828,738,740
789,"('on',)","(20,)","(7200,)","(0,)","(11,)","('on',)","(20,)","(7200,)","(81,)","(0,)",['setHue:81'],1,0.002408266067504883,368,370
790,"('on',)","(94,)","(2500,)","(0,)","(80,)","('on',)","(33,)","(7500,)","(4,)","(0,)","['setHue:4', 'setLevel:33', 'setColorTemperature:7500']",3,0.00711369514465332,1102,1112
791,"('off',)","(74,)","(7400,)","(61,)","(0,)","('on',)","(74,)","(6800,)","(63,)","(0,)","['setColorTemperature:6800', 'setHue:63']",2,0.0047969818115234375,739,741
792,"('on',)","(28,)","(5500,)","(23,)","(0,)","('on',)","(56,)","(8800,)","(23,)","(0,)","['setLevel:56', 'setColorTemperature:8800']",2,0.007144927978515625,1103,1113
793,"('off',)","(28,)","(8200,)","(41,)","(0,)","('on',)","(42,)","(8200,)","(13,)","(0,)","['setHue:13', 'setLevel:42']",2,0.004780292510986328,739,741
794,"('on',)","(93,)","(6300,)","(0,)","(21,)","('on',)","(85,)","(7800,)","(33,)","(0,)","['setHue:33', 'setLevel:85', 'setColorTemperature:7800']",3,0.0071392059326171875,1102,1112
795,"('off',)","(91,)","(3500,)","(0,)","(85,)","('on',)","(13,)","(3500,)","(0,)","(42,)","['setSaturation:42', 'setLevel:13']",2,0.004817485809326172,737,739
796,"('off',)","(97,)","(6400,)","(28,)","(0,)","('on',)","(97,)","(8800,)","(0,)","(51,)","['setSaturation:51', 'setColorTemperature:8800']",2,0.00482940673828125,738,740
797,"('on',)","(100,)","(8300,)","(0,)","(41,)","('on',)","(73,)","(8300,)","(0,)","(76,)","['setLevel:73', 'setSaturation:76']",2,0.007166624069213867,1100,1110
798,"('on',)","(86,)","(4400,)","(0,)","(70,)","('on',)","(20,)","(3400,)","(15,)","(0,)","['setHue:15', 'setColorTemperature:3400', 'setLevel:20']",3,0.007097959518432617,1102,1112
799,"('on',)","(53,)","(7300,)","(10,)","(0,)","('on',)","(23,)","(7300,)","(39,)","(0,)","['setLevel:23', 'setHue:39']",2,0.004783153533935547,736,742
800,"('on',)","(64,)","(7600,)","(0,)","(41,)","('on',)","(52,)","(7600,)","(53,)","(0,)","['setHue:53', 'setLevel:52']",2,0.004806995391845703,735,741
801,"('off',)","(18,)","(8300,)","(0,)","(55,)","('on',)","(69,)","(8300,)","(0,)","(10,)","['setSaturation:10', 'setLevel:69']",2,0.0047304630279541016,737,739
802,"('on',)","(83,)","(8900,)","(42,)","(0,)","('on',)","(55,)","(8900,)","(0,)","(45,)","['setSaturation:45', 'setLevel:55']",2,0.004770040512084961,735,741
803,"('off',)","(83,)","(8800,)","(0,)","(28,)","('on',)","(49,)","(8800,)","(0,)","(19,)","['setSaturation:19', 'setLevel:49']",2,0.004760026931762695,737,739
804,"('on',)","(82,)","(6400,)","(5,)","(0,)","('on',)","(82,)","(7800,)","(0,)","(81,)","['setSaturation:81', 'setColorTemperature:7800']",2,0.004805803298950195,735,741
805,"('on',)","(30,)","(3600,)","(71,)","(0,)","('on',)","(30,)","(3700,)","(18,)","(0,)","['setHue:18', 'setColorTemperature:3700']",2,0.004808664321899414,736,742
806,"('on',)","(89,)","(7500,)","(0,)","(17,)","('on',)","(89,)","(4200,)","(41,)","(0,)","['setHue:41', 'setColorTemperature:4200']",2,0.004785299301147461,735,741
807,"('on',)","(31,)","(6600,)","(0,)","(79,)","('on',)","(64,)","(6600,)","(0,)","(1,)","['setSaturation:1', 'setLevel:64']",2,0.004790306091308594,734,740
808,"('on',)","(8,)","(3900,)","(0,)","(67,)","('on',)","(71,)","(8500,)","(55,)","(0,)","['setHue:55', 'setLevel:71', 'setColorTemperature:8500']",3,0.007143735885620117,1102,1112
809,"('off',)","(26,)","(7200,)","(0,)","(42,)","('on',)","(26,)","(2600,)","(0,)","(37,)","['setSaturation:37', 'setColorTemperature:2600']",2,0.004850625991821289,737,739
810,"('on',)","(72,)","(3400,)","(63,)","(0,)","('on',)","(72,)","(3400,)","(31,)","(0,)",['setHue:31'],1,0.0024390220642089844,369,371
811,"('on',)","(42,)","(6200,)","(63,)","(0,)","('on',)","(42,)","(6200,)","(58,)","(0,)",['setHue:58'],1,0.0024433135986328125,369,371
812,"('on',)","(44,)","(8700,)","(77,)","(0,)","('on',)","(79,)","(8700,)","(41,)","(0,)","['setHue:41', 'setLevel:79']",2,0.004778623580932617,736,742
813,"('off',)","(65,)","(8700,)","(0,)","(0,)","('on',)","(65,)","(8700,)","(0,)","(89,)",['setSaturation:89'],1,0.0023865699768066406,370,369
814,"('on',)","(86,)","(2500,)","(0,)","(26,)","('on',)","(92,)","(2500,)","(25,)","(0,)","['setHue:25', 'setLevel:92']",2,0.004828453063964844,735,741
815,"('on',)","(87,)","(2800,)","(61,)","(0,)","('on',)","(87,)","(2800,)","(56,)","(0,)",['setHue:56'],1,0.0024399757385253906,369,371
816,"('on',)","(46,)","(7900,)","(0,)","(21,)","('on',)","(23,)","(7900,)","(92,)","(0,)","['setHue:92', 'setLevel:23']",2,0.004792690277099609,735,741
817,"('off',)","(93,)","(6900,)","(0,)","(13,)","('on',)","(74,)","(8900,)","(0,)","(13,)","['setLevel:74', 'setColorTemperature:8900']",2,0.0048215389251708984,737,739
818,"('off',)","(80,)","(3600,)","(27,)","(0,)","('on',)","(80,)","(3800,)","(61,)","(0,)","['setColorTemperature:3800', 'setHue:61']",2,0.00721287727355957,1107,1112
819,"('off',)","(14,)","(4300,)","(0,)","(21,)","('on',)","(56,)","(7900,)","(0,)","(42,)","['setLevel:56', 'setColorTemperature:7900', 'setSaturation:42']",3,0.016869068145751953,2563,2589
820,"('off',)","(56,)","(7400,)","(0,)","(15,)","('on',)","(4,)","(4200,)","(5,)","(0,)","['setHue:5', 'setColorTemperature:4200', 'setLevel:4']",3,0.007128715515136719,1105,1111
821,"('off',)","(9,)","(7100,)","(0,)","(23,)","('on',)","(9,)","(7100,)","(19,)","(0,)",['setHue:19'],1,0.002390146255493164,370,369
822,"('on',)","(48,)","(5800,)","(0,)","(100,)","('on',)","(64,)","(2700,)","(0,)","(16,)","['setColorTemperature:2700', 'setLevel:64', 'setSaturation:16']",3,0.011809110641479492,1831,1850
823,"('on',)","(30,)","(8600,)","(16,)","(0,)","('on',)","(30,)","(8600,)","(8,)","(0,)",['setHue:8'],1,0.0024178028106689453,369,371
824,"('off',)","(83,)","(7100,)","(87,)","(0,)","('on',)","(83,)","(7100,)","(0,)","(39,)",['setSaturation:39'],1,0.0024580955505371094,371,370
825,"('off',)","(29,)","(6600,)","(0,)","(59,)","('on',)","(63,)","(6400,)","(0,)","(59,)","['setColorTemperature:6400', 'setLevel:63']",2,0.004801273345947266,737,739
826,"('off',)","(98,)","(8400,)","(46,)","(0,)","('on',)","(98,)","(8400,)","(46,)","(0,)",['setColorTemperature:8400'],1,0.002429485321044922,371,370
827,"('off',)","(27,)","(8200,)","(0,)","(46,)","('on',)","(27,)","(8200,)","(26,)","(0,)",['setHue:26'],1,0.0024323463439941406,370,369
828,"('on',)","(5,)","(3900,)","(1,)","(0,)","('on',)","(99,)","(8400,)","(34,)","(0,)","['setLevel:99', 'setColorTemperature:8400', 'setHue:34']",3,0.016705751419067383,2565,2597
829,"('on',)","(57,)","(8600,)","(56,)","(0,)","('on',)","(58,)","(8600,)","(65,)","(0,)","['setLevel:58', 'setHue:65']",2,0.007156848907470703,1103,1113
830,"('off',)","(27,)","(6900,)","(0,)","(40,)","('on',)","(27,)","(8800,)","(0,)","(95,)","['setColorTemperature:8800', 'setSaturation:95']",2,0.007130861282348633,1104,1109
831,"('off',)","(75,)","(8300,)","(0,)","(1,)","('on',)","(34,)","(6800,)","(0,)","(5,)","['setColorTemperature:6800', 'setLevel:34', 'setSaturation:5']",3,0.009522676467895508,1469,1479
832,"('on',)","(53,)","(6300,)","(13,)","(0,)","('on',)","(86,)","(2400,)","(0,)","(60,)","['setSaturation:60', 'setColorTemperature:2400', 'setLevel:86']",3,0.007204771041870117,1101,1111
833,"('off',)","(73,)","(2600,)","(0,)","(70,)","('on',)","(38,)","(2600,)","(0,)","(70,)",['setLevel:38'],1,0.0024023056030273438,370,369
834,"('on',)","(71,)","(3800,)","(0,)","(3,)","('on',)","(86,)","(5800,)","(6,)","(0,)","['setHue:6', 'setLevel:86', 'setColorTemperature:5800']",3,0.009493112564086914,1469,1483
835,"('off',)","(78,)","(4900,)","(0,)","(68,)","('on',)","(78,)","(7600,)","(0,)","(3,)","['setSaturation:3', 'setColorTemperature:7600']",2,0.004752397537231445,737,739
836,"('off',)","(29,)","(8700,)","(0,)","(55,)","('on',)","(83,)","(8700,)","(0,)","(97,)","['setLevel:83', 'setSaturation:97']",2,0.00710749626159668,1104,1109
837,"('on',)","(33,)","(7000,)","(0,)","(50,)","('on',)","(33,)","(5400,)","(0,)","(43,)","['setSaturation:43', 'setColorTemperature:5400']",2,0.00481104850769043,734,740
838,"('off',)","(86,)","(5800,)","(11,)","(0,)","('on',)","(86,)","(7800,)","(48,)","(0,)","['setColorTemperature:7800', 'setHue:48']",2,0.007173776626586914,1107,1112
839,"('off',)","(39,)","(6200,)","(0,)","(58,)","('on',)","(39,)","(8400,)","(0,)","(80,)","['setColorTemperature:8400', 'setSaturation:80']",2,0.0071065425872802734,1104,1109
840,"('on',)","(73,)","(7300,)","(100,)","(0,)","('on',)","(4,)","(7300,)","(0,)","(28,)","['setSaturation:28', 'setLevel:4']",2,0.00484466552734375,735,741
841,"('on',)","(96,)","(6700,)","(0,)","(73,)","('on',)","(96,)","(6900,)","(0,)","(10,)","['setSaturation:10', 'setColorTemperature:6900']",2,0.004823207855224609,734,740
842,"('off',)","(36,)","(7500,)","(39,)","(0,)","('on',)","(48,)","(7500,)","(51,)","(0,)","['setLevel:48', 'setHue:51']",2,0.0072040557861328125,1107,1112
843,"('on',)","(2,)","(4000,)","(0,)","(76,)","('on',)","(45,)","(4000,)","(0,)","(76,)",['setLevel:45'],1,0.002394437789916992,368,370
844,"('off',)","(80,)","(6100,)","(0,)","(12,)","('on',)","(95,)","(6100,)","(0,)","(77,)","['setLevel:95', 'setSaturation:77']",2,0.007132053375244141,1104,1109
845,"('off',)","(55,)","(3800,)","(66,)","(0,)","('on',)","(55,)","(6900,)","(95,)","(0,)","['setColorTemperature:6900', 'setHue:95']",2,0.007226467132568359,1107,1112
846,"('off',)","(42,)","(3200,)","(0,)","(56,)","('on',)","(10,)","(3200,)","(65,)","(0,)","['setHue:65', 'setLevel:10']",2,0.004745960235595703,738,740
847,"('on',)","(52,)","(3400,)","(0,)","(24,)","('on',)","(52,)","(8200,)","(0,)","(3,)","['setColorTemperature:8200', 'setSaturation:3']",2,0.00715184211730957,1100,1110
848,"('off',)","(36,)","(7000,)","(0,)","(84,)","('on',)","(5,)","(2600,)","(53,)","(0,)","['setHue:53', 'setColorTemperature:2600', 'setLevel:5']",3,0.007157325744628906,1105,1111
849,"('off',)","(49,)","(6700,)","(88,)","(0,)","('on',)","(9,)","(6700,)","(34,)","(0,)","['setHue:34', 'setLevel:9']",2,0.004759550094604492,739,741
850,"('off',)","(31,)","(7400,)","(0,)","(1,)","('on',)","(31,)","(7400,)","(0,)","(95,)",['setSaturation:95'],1,0.002397298812866211,370,369
851,"('off',)","(14,)","(4000,)","(0,)","(32,)","('on',)","(93,)","(4000,)","(0,)","(32,)",['setLevel:93'],1,0.002420663833618164,370,369
852,"('on',)","(94,)","(7300,)","(0,)","(43,)","('on',)","(94,)","(6400,)","(51,)","(0,)","['setHue:51', 'setColorTemperature:6400']",2,0.004835844039916992,735,741
853,"('off',)","(37,)","(5000,)","(0,)","(100,)","('on',)","(82,)","(7500,)","(0,)","(81,)","['setLevel:82', 'setColorTemperature:7500', 'setSaturation:81']",3,0.01670670509338379,2563,2589
854,"('on',)","(16,)","(2200,)","(0,)","(21,)","('on',)","(16,)","(3400,)","(22,)","(0,)","['setHue:22', 'setColorTemperature:3400']",2,0.0047757625579833984,735,739
855,"('off',)","(29,)","(5300,)","(99,)","(0,)","('on',)","(29,)","(5300,)","(72,)","(0,)",['setHue:72'],1,0.0024318695068359375,371,370
856,"('on',)","(72,)","(2600,)","(0,)","(77,)","('on',)","(48,)","(5800,)","(0,)","(77,)","['setLevel:48', 'setColorTemperature:5800']",2,0.0047681331634521484,734,740
857,"('on',)","(49,)","(8000,)","(72,)","(0,)","('on',)","(39,)","(8000,)","(72,)","(0,)",['setLevel:39'],1,0.0024263858795166016,369,371
858,"('off',)","(17,)","(8000,)","(0,)","(60,)","('on',)","(96,)","(8000,)","(57,)","(0,)","['setHue:57', 'setLevel:96']",2,0.004843235015869141,738,740
859,"('on',)","(37,)","(2600,)","(0,)","(11,)","('on',)","(37,)","(2300,)","(59,)","(0,)","['setHue:59', 'setColorTemperature:2300']",2,0.004784822463989258,735,741
860,"('off',)","(57,)","(3400,)","(48,)","(0,)","('on',)","(61,)","(3400,)","(0,)","(25,)","['setSaturation:25', 'setLevel:61']",2,0.004781007766723633,738,740
861,"('off',)","(10,)","(6900,)","(65,)","(0,)","('on',)","(10,)","(5000,)","(0,)","(11,)","['setSaturation:11', 'setColorTemperature:5000']",2,0.0047800540924072266,738,740
862,"('on',)","(79,)","(7000,)","(10,)","(0,)","('on',)","(96,)","(4100,)","(0,)","(38,)","['setSaturation:38', 'setColorTemperature:4100', 'setLevel:96']",3,0.00715327262878418,1101,1111
863,"('off',)","(26,)","(7900,)","(48,)","(0,)","('on',)","(26,)","(5800,)","(0,)","(3,)","['setSaturation:3', 'setColorTemperature:5800']",2,0.0047931671142578125,738,740
864,"('on',)","(67,)","(3300,)","(0,)","(41,)","('on',)","(42,)","(3300,)","(0,)","(100,)","['setSaturation:100', 'setLevel:42']",2,0.004740476608276367,734,740
865,"('on',)","(37,)","(5200,)","(9,)","(0,)","('on',)","(37,)","(5200,)","(13,)","(0,)",['setHue:13'],1,0.002425670623779297,369,371
866,"('off',)","(3,)","(4600,)","(0,)","(62,)","('on',)","(3,)","(6300,)","(0,)","(81,)","['setColorTemperature:6300', 'setSaturation:81']",2,0.0072400569915771484,1104,1109
867,"('off',)","(0,)","(3000,)","(0,)","(45,)","('on',)","(3,)","(3000,)","(10,)","(0,)","['setHue:10', 'setLevel:3']",2,0.004798412322998047,739,740
868,"('off',)","(39,)","(7300,)","(0,)","(32,)","('on',)","(40,)","(7300,)","(0,)","(15,)","['setSaturation:15', 'setLevel:40']",2,0.004784584045410156,737,739
869,"('on',)","(100,)","(7300,)","(95,)","(0,)","('on',)","(16,)","(7300,)","(95,)","(0,)",['setLevel:16'],1,0.0024268627166748047,369,371
870,"('off',)","(35,)","(7400,)","(0,)","(21,)","('on',)","(35,)","(7400,)","(1,)","(0,)",['setHue:1'],1,0.0024213790893554688,370,369
871,"('off',)","(82,)","(7100,)","(0,)","(34,)","('on',)","(75,)","(7100,)","(61,)","(0,)","['setHue:61', 'setLevel:75']",2,0.004810333251953125,738,740
872,"('on',)","(27,)","(8800,)","(0,)","(92,)","('on',)","(27,)","(7000,)","(0,)","(75,)","['setSaturation:75', 'setColorTemperature:7000']",2,0.004778385162353516,734,740
873,"('off',)","(8,)","(6600,)","(24,)","(0,)","('on',)","(20,)","(6600,)","(0,)","(32,)","['setSaturation:32', 'setLevel:20']",2,0.00476527214050293,738,740
874,"('on',)","(19,)","(3500,)","(0,)","(26,)","('on',)","(19,)","(3500,)","(37,)","(0,)",['setHue:37'],1,0.002420663833618164,368,370
875,"('off',)","(55,)","(6200,)","(0,)","(37,)","('on',)","(87,)","(6200,)","(20,)","(0,)","['setHue:20', 'setLevel:87']",2,0.004752159118652344,738,740
876,"('off',)","(20,)","(5000,)","(0,)","(73,)","('on',)","(20,)","(6000,)","(83,)","(0,)","['setHue:83', 'setColorTemperature:6000']",2,0.004795551300048828,738,740
877,"('on',)","(66,)","(8600,)","(38,)","(0,)","('on',)","(57,)","(3100,)","(38,)","(0,)","['setColorTemperature:3100', 'setLevel:57']",2,0.004827976226806641,736,742
878,"('off',)","(5,)","(7500,)","(69,)","(0,)","('on',)","(2,)","(7500,)","(47,)","(0,)","['setHue:47', 'setLevel:2']",2,0.0047760009765625,739,741
879,"('off',)","(98,)","(6300,)","(0,)","(68,)","('on',)","(77,)","(3400,)","(32,)","(0,)","['setHue:32', 'setColorTemperature:3400', 'setLevel:77']",3,0.007187843322753906,1105,1111
880,"('off',)","(10,)","(5700,)","(91,)","(0,)","('on',)","(62,)","(8300,)","(64,)","(0,)","['setHue:64', 'setLevel:62', 'setColorTemperature:8300']",3,0.009518146514892578,1473,1483
881,"('on',)","(35,)","(2700,)","(25,)","(0,)","('on',)","(35,)","(7400,)","(44,)","(0,)","['setColorTemperature:7400', 'setHue:44']",2,0.00722956657409668,1103,1113
882,"('off',)","(46,)","(5100,)","(0,)","(0,)","('off',)","(46,)","(2500,)","(0,)","(40,)","['setColorTemperature:2500', 'setSaturation:40', 'setLevel:0']",3,0.009490966796875,1470,1478
883,"('off',)","(97,)","(8700,)","(39,)","(0,)","('on',)","(97,)","(7200,)","(93,)","(0,)","['setColorTemperature:7200', 'setHue:93']",2,0.004767894744873047,739,741
884,"('off',)","(98,)","(3200,)","(23,)","(0,)","('on',)","(98,)","(7400,)","(23,)","(0,)",['setColorTemperature:7400'],1,0.002406597137451172,371,370
885,"('on',)","(87,)","(7400,)","(77,)","(0,)","('on',)","(87,)","(7300,)","(0,)","(34,)","['setSaturation:34', 'setColorTemperature:7300']",2,0.0048007965087890625,735,741
886,"('on',)","(98,)","(6000,)","(0,)","(38,)","('on',)","(98,)","(3600,)","(75,)","(0,)","['setHue:75', 'setColorTemperature:3600']",2,0.004822254180908203,735,741
887,"('on',)","(67,)","(3900,)","(0,)","(34,)","('on',)","(67,)","(3900,)","(0,)","(74,)",['setSaturation:74'],1,0.002423524856567383,368,370
888,"('on',)","(16,)","(2500,)","(0,)","(94,)","('on',)","(37,)","(2800,)","(74,)","(0,)","['setHue:74', 'setLevel:37', 'setColorTemperature:2800']",3,0.009522438049316406,1469,1483
889,"('on',)","(23,)","(5100,)","(48,)","(0,)","('on',)","(56,)","(5100,)","(3,)","(0,)","['setHue:3', 'setLevel:56']",2,0.004880189895629883,736,742
890,"('on',)","(38,)","(2200,)","(69,)","(0,)","('on',)","(51,)","(2200,)","(60,)","(0,)","['setHue:60', 'setLevel:51']",2,0.004812479019165039,736,740
891,"('off',)","(90,)","(5600,)","(43,)","(0,)","('on',)","(90,)","(5600,)","(0,)","(83,)",['setSaturation:83'],1,0.002422809600830078,371,370
892,"('on',)","(78,)","(6400,)","(0,)","(61,)","('on',)","(17,)","(6400,)","(0,)","(42,)","['setSaturation:42', 'setLevel:17']",2,0.004798412322998047,734,740
893,"('off',)","(16,)","(6300,)","(43,)","(0,)","('on',)","(68,)","(6300,)","(0,)","(55,)","['setSaturation:55', 'setLevel:68']",2,0.004827022552490234,738,740
894,"('on',)","(48,)","(2600,)","(0,)","(18,)","('on',)","(33,)","(2600,)","(30,)","(0,)","['setHue:30', 'setLevel:33']",2,0.004785776138305664,735,741
895,"('on',)","(51,)","(3600,)","(0,)","(66,)","('on',)","(51,)","(3600,)","(80,)","(0,)",['setHue:80'],1,0.0024263858795166016,368,370
896,"('off',)","(97,)","(3800,)","(0,)","(33,)","('on',)","(2,)","(3800,)","(0,)","(13,)","['setSaturation:13', 'setLevel:2']",2,0.0047647953033447266,737,739
897,"('off',)","(91,)","(5600,)","(48,)","(0,)","('on',)","(21,)","(5600,)","(74,)","(0,)","['setLevel:21', 'setHue:74']",2,0.0047986507415771484,739,741
898,"('on',)","(78,)","(8300,)","(0,)","(86,)","('on',)","(98,)","(8300,)","(37,)","(0,)","['setHue:37', 'setLevel:98']",2,0.0047490596771240234,735,741
899,"('on',)","(60,)","(5900,)","(76,)","(0,)","('on',)","(82,)","(5800,)","(0,)","(84,)","['setSaturation:84', 'setColorTemperature:5800', 'setLevel:82']",3,0.0071315765380859375,1101,1111
900,"('off',)","(71,)","(8200,)","(42,)","(0,)","('on',)","(68,)","(8200,)","(0,)","(28,)","['setSaturation:28', 'setLevel:68']",2,0.0047740936279296875,738,740
901,"('on',)","(88,)","(3700,)","(6,)","(0,)","('on',)","(66,)","(3700,)","(54,)","(0,)","['setHue:54', 'setLevel:66']",2,0.004784822463989258,736,742
902,"('off',)","(1,)","(6200,)","(0,)","(27,)","('on',)","(97,)","(6200,)","(68,)","(0,)","['setHue:68', 'setLevel:97']",2,0.00473332405090332,737,738
903,"('off',)","(47,)","(5600,)","(66,)","(0,)","('on',)","(81,)","(2300,)","(66,)","(0,)","['setColorTemperature:2300', 'setLevel:81']",2,0.00480198860168457,739,741
904,"('on',)","(28,)","(7700,)","(0,)","(41,)","('on',)","(88,)","(7700,)","(31,)","(0,)","['setHue:31', 'setLevel:88']",2,0.00482630729675293,735,741
905,"('on',)","(39,)","(7800,)","(78,)","(0,)","('on',)","(39,)","(7800,)","(0,)","(44,)",['setSaturation:44'],1,0.0024347305297851562,369,371
906,"('off',)","(13,)","(7400,)","(34,)","(0,)","('on',)","(13,)","(7800,)","(100,)","(0,)","['setHue:100', 'setColorTemperature:7800']",2,0.00480341911315918,739,741
907,"('off',)","(15,)","(8400,)","(96,)","(0,)","('on',)","(65,)","(8400,)","(79,)","(0,)","['setHue:79', 'setLevel:65']",2,0.004858732223510742,739,741
908,"('on',)","(0,)","(5300,)","(0,)","(50,)","('on',)","(46,)","(8100,)","(0,)","(100,)","['setSaturation:100', 'setLevel:46', 'setColorTemperature:8100']",3,0.009545326232910156,1470,1480
