,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
748,"('on',)","(98,)","(6700,)","(0,)","(31,)","('on',)","(21,)","(6700,)","(84,)","(0,)","['setHue:84', 'setLevel:21']",2,0.004773855209350586,735,741
749,"('off',)","(7,)","(2900,)","(0,)","(22,)","('on',)","(65,)","(2900,)","(0,)","(5,)","['setLevel:65', 'setSaturation:5']",2,0.004767179489135742,737,739
750,"('off',)","(57,)","(3500,)","(0,)","(10,)","('on',)","(3,)","(6900,)","(0,)","(62,)","['setLevel:3', 'setColorTemperature:6900', 'setSaturation:62']",3,0.014210224151611328,2201,2219
751,"('off',)","(0,)","(8200,)","(73,)","(0,)","('on',)","(0,)","(2900,)","(87,)","(0,)","['setColorTemperature:2900', 'setHue:87']",2,0.00474858283996582,740,741
752,"('off',)","(37,)","(4300,)","(70,)","(0,)","('on',)","(50,)","(4000,)","(70,)","(0,)","['setColorTemperature:4000', 'setLevel:50']",2,0.004796028137207031,739,741
753,"('on',)","(51,)","(2900,)","(6,)","(0,)","('on',)","(39,)","(7200,)","(6,)","(0,)","['setLevel:39', 'setColorTemperature:7200']",2,0.004836559295654297,736,742
754,"('on',)","(83,)","(5000,)","(0,)","(20,)","('on',)","(83,)","(5100,)","(0,)","(53,)","['setColorTemperature:5100', 'setSaturation:53']",2,0.0071103572845458984,1100,1110
755,"('on',)","(70,)","(7400,)","(27,)","(0,)","('on',)","(81,)","(7800,)","(10,)","(0,)","['setHue:10', 'setLevel:81', 'setColorTemperature:7800']",3,0.009583711624145508,1470,1484
756,"('on',)","(97,)","(4100,)","(28,)","(0,)","('on',)","(3,)","(7900,)","(28,)","(0,)","['setLevel:3', 'setColorTemperature:7900']",2,0.0047304630279541016,736,742
757,"('on',)","(76,)","(5600,)","(99,)","(0,)","('on',)","(82,)","(5600,)","(4,)","(0,)","['setHue:4', 'setLevel:82']",2,0.004781246185302734,736,742
758,"('off',)","(4,)","(8700,)","(0,)","(25,)","('on',)","(63,)","(2500,)","(0,)","(40,)","['setColorTemperature:2500', 'setLevel:63', 'setSaturation:40']",3,0.011751174926757812,1835,1849
759,"('off',)","(46,)","(3500,)","(0,)","(35,)","('on',)","(46,)","(3500,)","(0,)","(62,)",['setSaturation:62'],1,0.002410411834716797,370,369
760,"('on',)","(64,)","(7300,)","(0,)","(38,)","('on',)","(79,)","(4900,)","(81,)","(0,)","['setHue:81', 'setColorTemperature:4900', 'setLevel:79']",3,0.007151126861572266,1102,1112
761,"('off',)","(67,)","(5600,)","(59,)","(0,)","('on',)","(95,)","(5600,)","(0,)","(78,)","['setSaturation:78', 'setLevel:95']",2,0.0047795772552490234,738,740
762,"('on',)","(31,)","(8800,)","(0,)","(69,)","('on',)","(14,)","(4200,)","(42,)","(0,)","['setHue:42', 'setColorTemperature:4200', 'setLevel:14']",3,0.007102251052856445,1102,1112
763,"('on',)","(63,)","(5900,)","(0,)","(90,)","('on',)","(3,)","(8300,)","(3,)","(0,)","['setHue:3', 'setLevel:3', 'setColorTemperature:8300']",3,0.00707244873046875,1102,1112
764,"('off',)","(24,)","(2300,)","(0,)","(28,)","('on',)","(24,)","(2300,)","(88,)","(0,)",['setHue:88'],1,0.0024199485778808594,370,369
765,"('on',)","(47,)","(3100,)","(81,)","(0,)","('on',)","(68,)","(3100,)","(36,)","(0,)","['setHue:36', 'setLevel:68']",2,0.004758358001708984,736,742
766,"('off',)","(11,)","(3200,)","(82,)","(0,)","('on',)","(29,)","(6500,)","(40,)","(0,)","['setHue:40', 'setLevel:29', 'setColorTemperature:6500']",3,0.009458065032958984,1473,1483
767,"('on',)","(7,)","(4400,)","(51,)","(0,)","('on',)","(27,)","(4800,)","(3,)","(0,)","['setHue:3', 'setLevel:27', 'setColorTemperature:4800']",3,0.007072925567626953,1103,1113
768,"('on',)","(64,)","(5100,)","(36,)","(0,)","('on',)","(64,)","(4300,)","(27,)","(0,)","['setHue:27', 'setColorTemperature:4300']",2,0.00477147102355957,736,742
769,"('on',)","(25,)","(5000,)","(32,)","(0,)","('on',)","(91,)","(5000,)","(0,)","(83,)","['setSaturation:83', 'setLevel:91']",2,0.004769563674926758,735,741
770,"('off',)","(98,)","(4300,)","(28,)","(0,)","('on',)","(98,)","(4100,)","(70,)","(0,)","['setColorTemperature:4100', 'setHue:70']",2,0.004764080047607422,739,741
771,"('off',)","(83,)","(3600,)","(0,)","(99,)","('on',)","(81,)","(3600,)","(0,)","(38,)","['setSaturation:38', 'setLevel:81']",2,0.005040407180786133,737,739
772,"('off',)","(71,)","(6400,)","(0,)","(27,)","('on',)","(76,)","(6400,)","(68,)","(0,)","['setHue:68', 'setLevel:76']",2,0.00479578971862793,738,740
773,"('off',)","(3,)","(4300,)","(0,)","(20,)","('on',)","(34,)","(3100,)","(82,)","(0,)","['setHue:82', 'setColorTemperature:3100', 'setLevel:34']",3,0.007094621658325195,1105,1111
774,"('off',)","(31,)","(6200,)","(0,)","(85,)","('on',)","(66,)","(5200,)","(0,)","(13,)","['setSaturation:13', 'setColorTemperature:5200', 'setLevel:66']",3,0.0071659088134765625,1103,1109
775,"('on',)","(61,)","(6800,)","(77,)","(0,)","('on',)","(34,)","(6800,)","(34,)","(0,)","['setHue:34', 'setLevel:34']",2,0.004845857620239258,736,742
776,"('on',)","(90,)","(3000,)","(88,)","(0,)","('on',)","(90,)","(4400,)","(0,)","(65,)","['setSaturation:65', 'setColorTemperature:4400']",2,0.004816532135009766,735,741
777,"('on',)","(54,)","(2200,)","(0,)","(73,)","('on',)","(44,)","(7300,)","(100,)","(0,)","['setHue:100', 'setLevel:44', 'setColorTemperature:7300']",3,0.00712275505065918,1102,1109
778,"('off',)","(88,)","(5800,)","(0,)","(0,)","('on',)","(90,)","(5500,)","(0,)","(39,)","['setColorTemperature:5500', 'setLevel:90', 'setSaturation:39']",3,0.011835336685180664,1839,1849
779,"('off',)","(50,)","(8200,)","(67,)","(0,)","('on',)","(50,)","(5500,)","(0,)","(69,)","['setSaturation:69', 'setColorTemperature:5500']",2,0.004819631576538086,738,740
780,"('off',)","(86,)","(3000,)","(47,)","(0,)","('on',)","(30,)","(3000,)","(0,)","(94,)","['setSaturation:94', 'setLevel:30']",2,0.004773139953613281,738,740
781,"('on',)","(66,)","(6500,)","(0,)","(20,)","('on',)","(66,)","(6500,)","(9,)","(0,)",['setHue:9'],1,0.0024538040161132812,368,370
782,"('off',)","(45,)","(7900,)","(0,)","(4,)","('on',)","(93,)","(7900,)","(97,)","(0,)","['setHue:97', 'setLevel:93']",2,0.004811763763427734,738,740
783,"('off',)","(82,)","(5900,)","(33,)","(0,)","('on',)","(46,)","(5900,)","(0,)","(40,)","['setSaturation:40', 'setLevel:46']",2,0.0048105716705322266,738,740
784,"('on',)","(7,)","(3500,)","(0,)","(98,)","('on',)","(76,)","(3500,)","(20,)","(0,)","['setHue:20', 'setLevel:76']",2,0.004729032516479492,735,741
785,"('off',)","(22,)","(8100,)","(0,)","(65,)","('on',)","(71,)","(7100,)","(93,)","(0,)","['setHue:93', 'setColorTemperature:7100', 'setLevel:71']",3,0.007116556167602539,1105,1111
786,"('on',)","(19,)","(4600,)","(47,)","(0,)","('on',)","(53,)","(4600,)","(9,)","(0,)","['setLevel:53', 'setHue:9']",2,0.007188320159912109,1103,1113
787,"('on',)","(99,)","(8300,)","(7,)","(0,)","('on',)","(99,)","(7900,)","(68,)","(0,)","['setHue:68', 'setColorTemperature:7900']",2,0.004800081253051758,736,742
788,"('on',)","(73,)","(4200,)","(54,)","(0,)","('on',)","(11,)","(7500,)","(0,)","(72,)","['setSaturation:72', 'setLevel:11', 'setColorTemperature:7500']",3,0.0071485042572021484,1101,1111
789,"('off',)","(31,)","(3600,)","(0,)","(54,)","('on',)","(31,)","(7300,)","(81,)","(0,)","['setHue:81', 'setColorTemperature:7300']",2,0.004785060882568359,738,740
790,"('on',)","(32,)","(5300,)","(27,)","(0,)","('on',)","(55,)","(4200,)","(0,)","(30,)","['setSaturation:30', 'setColorTemperature:4200', 'setLevel:55']",3,0.007281064987182617,1101,1111
791,"('off',)","(58,)","(8400,)","(0,)","(37,)","('on',)","(58,)","(8400,)","(25,)","(0,)",['setHue:25'],1,0.0024285316467285156,370,369
792,"('on',)","(80,)","(7800,)","(0,)","(21,)","('on',)","(80,)","(7800,)","(0,)","(70,)",['setSaturation:70'],1,0.002415895462036133,368,370
793,"('off',)","(68,)","(2200,)","(88,)","(0,)","('on',)","(70,)","(7200,)","(0,)","(7,)","['setSaturation:7', 'setLevel:70', 'setColorTemperature:7200']",3,0.00950932502746582,1469,1477
794,"('on',)","(61,)","(5400,)","(0,)","(63,)","('on',)","(18,)","(5400,)","(39,)","(0,)","['setHue:39', 'setLevel:18']",2,0.004816293716430664,735,741
795,"('off',)","(78,)","(6700,)","(40,)","(0,)","('on',)","(45,)","(6700,)","(0,)","(46,)","['setSaturation:46', 'setLevel:45']",2,0.004793643951416016,738,740
796,"('off',)","(37,)","(2300,)","(0,)","(32,)","('on',)","(37,)","(2300,)","(0,)","(99,)",['setSaturation:99'],1,0.0024034976959228516,370,369
797,"('off',)","(60,)","(6200,)","(44,)","(0,)","('on',)","(60,)","(5600,)","(0,)","(25,)","['setSaturation:25', 'setColorTemperature:5600']",2,0.004951000213623047,738,740
798,"('off',)","(92,)","(7300,)","(95,)","(0,)","('on',)","(92,)","(5300,)","(0,)","(9,)","['setSaturation:9', 'setColorTemperature:5300']",2,0.004833221435546875,738,740
799,"('on',)","(36,)","(8200,)","(35,)","(0,)","('on',)","(44,)","(5100,)","(90,)","(0,)","['setColorTemperature:5100', 'setLevel:44', 'setHue:90']",3,0.012048482894897461,1836,1855
800,"('off',)","(72,)","(4600,)","(0,)","(56,)","('on',)","(72,)","(6300,)","(0,)","(18,)","['setSaturation:18', 'setColorTemperature:6300']",2,0.0048291683197021484,737,739
801,"('off',)","(40,)","(8200,)","(4,)","(0,)","('on',)","(5,)","(6000,)","(0,)","(84,)","['setSaturation:84', 'setColorTemperature:6000', 'setLevel:5']",3,0.007143735885620117,1104,1110
802,"('on',)","(88,)","(7600,)","(49,)","(0,)","('on',)","(45,)","(7900,)","(0,)","(80,)","['setSaturation:80', 'setLevel:45', 'setColorTemperature:7900']",3,0.007193565368652344,1101,1111
803,"('off',)","(20,)","(3200,)","(63,)","(0,)","('on',)","(20,)","(3200,)","(0,)","(100,)",['setSaturation:100'],1,0.0024356842041015625,371,370
804,"('on',)","(41,)","(2900,)","(48,)","(0,)","('on',)","(41,)","(2900,)","(4,)","(0,)",['setHue:4'],1,0.0023970603942871094,369,371
805,"('off',)","(96,)","(4000,)","(0,)","(96,)","('on',)","(96,)","(4700,)","(76,)","(0,)","['setHue:76', 'setColorTemperature:4700']",2,0.004751443862915039,738,740
806,"('on',)","(60,)","(7700,)","(7,)","(0,)","('on',)","(60,)","(5200,)","(59,)","(0,)","['setHue:59', 'setColorTemperature:5200']",2,0.004836559295654297,736,742
807,"('on',)","(4,)","(8500,)","(52,)","(0,)","('on',)","(4,)","(8500,)","(74,)","(0,)",['setHue:74'],1,0.0023844242095947266,369,371
808,"('on',)","(36,)","(3300,)","(21,)","(0,)","('on',)","(17,)","(2500,)","(83,)","(0,)","['setColorTemperature:2500', 'setLevel:17', 'setHue:83']",3,0.009538412094116211,1469,1484
809,"('off',)","(33,)","(8800,)","(0,)","(14,)","('on',)","(18,)","(8800,)","(91,)","(0,)","['setHue:91', 'setLevel:18']",2,0.004784822463989258,738,740
810,"('off',)","(36,)","(4200,)","(40,)","(0,)","('on',)","(66,)","(4200,)","(93,)","(0,)","['setLevel:66', 'setHue:93']",2,0.007201433181762695,1107,1112
811,"('off',)","(53,)","(8500,)","(81,)","(0,)","('on',)","(82,)","(6900,)","(0,)","(70,)","['setSaturation:70', 'setColorTemperature:6900', 'setLevel:82']",3,0.0071871280670166016,1104,1110
812,"('off',)","(55,)","(5500,)","(0,)","(40,)","('on',)","(43,)","(5500,)","(100,)","(0,)","['setHue:100', 'setLevel:43']",2,0.004803180694580078,738,740
813,"('on',)","(10,)","(6700,)","(15,)","(0,)","('on',)","(10,)","(6200,)","(8,)","(0,)","['setColorTemperature:6200', 'setHue:8']",2,0.0048177242279052734,736,742
814,"('on',)","(36,)","(6100,)","(0,)","(19,)","('on',)","(18,)","(6100,)","(0,)","(91,)","['setLevel:18', 'setSaturation:91']",2,0.004847049713134766,734,740
815,"('on',)","(89,)","(4900,)","(0,)","(34,)","('on',)","(5,)","(6700,)","(55,)","(0,)","['setHue:55', 'setLevel:5', 'setColorTemperature:6700']",3,0.007086992263793945,1102,1112
816,"('off',)","(60,)","(8300,)","(0,)","(35,)","('on',)","(60,)","(8600,)","(0,)","(97,)","['setColorTemperature:8600', 'setSaturation:97']",2,0.007127046585083008,1104,1109
817,"('off',)","(78,)","(6700,)","(66,)","(0,)","('on',)","(78,)","(6700,)","(0,)","(3,)",['setSaturation:3'],1,0.002426624298095703,371,370
818,"('off',)","(78,)","(8300,)","(2,)","(0,)","('on',)","(78,)","(5900,)","(0,)","(12,)","['setSaturation:12', 'setColorTemperature:5900']",2,0.004789590835571289,738,740
819,"('off',)","(67,)","(2300,)","(0,)","(81,)","('on',)","(65,)","(2300,)","(85,)","(0,)","['setHue:85', 'setLevel:65']",2,0.004729509353637695,738,740
820,"('off',)","(95,)","(4500,)","(0,)","(17,)","('on',)","(42,)","(4500,)","(61,)","(0,)","['setHue:61', 'setLevel:42']",2,0.004826784133911133,738,740
821,"('off',)","(85,)","(6900,)","(52,)","(0,)","('on',)","(65,)","(6900,)","(91,)","(0,)","['setLevel:65', 'setHue:91']",2,0.004776954650878906,739,741
822,"('on',)","(33,)","(6000,)","(86,)","(0,)","('on',)","(33,)","(8000,)","(0,)","(19,)","['setSaturation:19', 'setColorTemperature:8000']",2,0.004816770553588867,735,741
823,"('on',)","(43,)","(3200,)","(44,)","(0,)","('on',)","(43,)","(3200,)","(0,)","(39,)",['setSaturation:39'],1,0.0023834705352783203,369,371
824,"('on',)","(100,)","(5800,)","(91,)","(0,)","('on',)","(46,)","(8700,)","(0,)","(33,)","['setSaturation:33', 'setLevel:46', 'setColorTemperature:8700']",3,0.009543180465698242,1467,1481
825,"('off',)","(67,)","(5200,)","(41,)","(0,)","('on',)","(90,)","(8200,)","(0,)","(68,)","['setSaturation:68', 'setLevel:90', 'setColorTemperature:8200']",3,0.009418487548828125,1470,1480
826,"('off',)","(91,)","(8000,)","(0,)","(41,)","('on',)","(73,)","(5900,)","(0,)","(71,)","['setColorTemperature:5900', 'setLevel:73', 'setSaturation:71']",3,0.009442806243896484,1469,1479
827,"('off',)","(96,)","(2900,)","(81,)","(0,)","('on',)","(71,)","(8700,)","(81,)","(0,)","['setLevel:71', 'setColorTemperature:8700']",2,0.004763364791870117,739,741
828,"('off',)","(100,)","(8600,)","(0,)","(99,)","('on',)","(1,)","(8600,)","(31,)","(0,)","['setHue:31', 'setLevel:1']",2,0.004762411117553711,738,740
829,"('off',)","(49,)","(8100,)","(0,)","(63,)","('on',)","(49,)","(6100,)","(52,)","(0,)","['setHue:52', 'setColorTemperature:6100']",2,0.004805088043212891,738,740
830,"('off',)","(43,)","(7500,)","(0,)","(57,)","('on',)","(8,)","(7500,)","(0,)","(98,)","['setLevel:8', 'setSaturation:98']",2,0.007088661193847656,1104,1109
831,"('on',)","(17,)","(8500,)","(48,)","(0,)","('on',)","(17,)","(7400,)","(0,)","(18,)","['setSaturation:18', 'setColorTemperature:7400']",2,0.004822731018066406,735,741
832,"('on',)","(20,)","(8800,)","(24,)","(0,)","('on',)","(4,)","(3600,)","(90,)","(0,)","['setColorTemperature:3600', 'setLevel:4', 'setHue:90']",3,0.011895895004272461,1836,1855
833,"('on',)","(4,)","(7300,)","(88,)","(0,)","('on',)","(49,)","(7300,)","(0,)","(71,)","['setSaturation:71', 'setLevel:49']",2,0.004739999771118164,735,741
834,"('off',)","(55,)","(8800,)","(0,)","(96,)","('on',)","(55,)","(4700,)","(3,)","(0,)","['setHue:3', 'setColorTemperature:4700']",2,0.004824399948120117,738,740
835,"('off',)","(15,)","(7500,)","(0,)","(61,)","('on',)","(15,)","(7500,)","(0,)","(100,)",['setSaturation:100'],1,0.0023915767669677734,370,369
836,"('on',)","(93,)","(7600,)","(51,)","(0,)","('on',)","(11,)","(7600,)","(62,)","(0,)","['setLevel:11', 'setHue:62']",2,0.004822969436645508,736,742
837,"('on',)","(85,)","(6400,)","(5,)","(0,)","('on',)","(9,)","(5900,)","(0,)","(87,)","['setSaturation:87', 'setColorTemperature:5900', 'setLevel:9']",3,0.007094860076904297,1101,1111
838,"('off',)","(23,)","(3100,)","(15,)","(0,)","('on',)","(11,)","(3000,)","(26,)","(0,)","['setColorTemperature:3000', 'setLevel:11', 'setHue:26']",3,0.009526491165161133,1473,1483
839,"('on',)","(98,)","(3400,)","(0,)","(13,)","('on',)","(74,)","(3400,)","(0,)","(44,)","['setLevel:74', 'setSaturation:44']",2,0.004741191864013672,734,740
840,"('on',)","(10,)","(7600,)","(47,)","(0,)","('on',)","(24,)","(6100,)","(0,)","(27,)","['setSaturation:27', 'setColorTemperature:6100', 'setLevel:24']",3,0.007176399230957031,1101,1111
841,"('on',)","(55,)","(2300,)","(0,)","(86,)","('on',)","(55,)","(5200,)","(53,)","(0,)","['setHue:53', 'setColorTemperature:5200']",2,0.004794597625732422,735,741
842,"('off',)","(52,)","(2400,)","(0,)","(74,)","('on',)","(38,)","(5700,)","(0,)","(74,)","['setLevel:38', 'setColorTemperature:5700']",2,0.0047626495361328125,737,739
843,"('on',)","(37,)","(8700,)","(23,)","(0,)","('on',)","(1,)","(8700,)","(0,)","(9,)","['setSaturation:9', 'setLevel:1']",2,0.004747152328491211,735,741
844,"('on',)","(92,)","(6600,)","(0,)","(72,)","('on',)","(63,)","(2200,)","(0,)","(28,)","['setSaturation:28', 'setColorTemperature:2200', 'setLevel:63']",3,0.0070955753326416016,1100,1109
845,"('off',)","(85,)","(8200,)","(0,)","(23,)","('on',)","(85,)","(8200,)","(0,)","(29,)",['setSaturation:29'],1,0.0024144649505615234,370,369
846,"('off',)","(50,)","(4300,)","(80,)","(0,)","('on',)","(50,)","(3300,)","(4,)","(0,)","['setHue:4', 'setColorTemperature:3300']",2,0.004790306091308594,739,741
847,"('off',)","(30,)","(7000,)","(0,)","(61,)","('on',)","(30,)","(4800,)","(0,)","(72,)","['setColorTemperature:4800', 'setSaturation:72']",2,0.004829883575439453,737,739
848,"('off',)","(20,)","(2300,)","(0,)","(35,)","('on',)","(20,)","(2300,)","(0,)","(90,)",['setSaturation:90'],1,0.0024039745330810547,370,369
849,"('off',)","(75,)","(7900,)","(36,)","(0,)","('on',)","(18,)","(7900,)","(0,)","(33,)","['setSaturation:33', 'setLevel:18']",2,0.004838705062866211,738,740
850,"('off',)","(0,)","(5200,)","(54,)","(0,)","('on',)","(10,)","(5200,)","(99,)","(0,)","['setLevel:10', 'setHue:99']",2,0.007102489471435547,1108,1112
851,"('on',)","(71,)","(6200,)","(12,)","(0,)","('on',)","(92,)","(6200,)","(42,)","(0,)","['setLevel:92', 'setHue:42']",2,0.0071637630462646484,1103,1113
852,"('on',)","(19,)","(7500,)","(0,)","(2,)","('on',)","(94,)","(2500,)","(29,)","(0,)","['setHue:29', 'setColorTemperature:2500', 'setLevel:94']",3,0.007176637649536133,1102,1112
853,"('off',)","(60,)","(7600,)","(0,)","(79,)","('on',)","(44,)","(7600,)","(97,)","(0,)","['setHue:97', 'setLevel:44']",2,0.00484013557434082,738,740
854,"('on',)","(32,)","(5800,)","(31,)","(0,)","('on',)","(32,)","(3000,)","(0,)","(13,)","['setSaturation:13', 'setColorTemperature:3000']",2,0.004801750183105469,735,741
855,"('off',)","(48,)","(3600,)","(57,)","(0,)","('on',)","(48,)","(6900,)","(75,)","(0,)","['setColorTemperature:6900', 'setHue:75']",2,0.00714874267578125,1107,1112
856,"('off',)","(71,)","(7700,)","(0,)","(38,)","('on',)","(100,)","(4600,)","(0,)","(48,)","['setColorTemperature:4600', 'setLevel:100', 'setSaturation:48']",3,0.009476184844970703,1469,1479
857,"('off',)","(70,)","(8100,)","(0,)","(71,)","('on',)","(2,)","(8100,)","(0,)","(37,)","['setSaturation:37', 'setLevel:2']",2,0.0047643184661865234,737,739
858,"('on',)","(38,)","(6300,)","(88,)","(0,)","('on',)","(38,)","(7900,)","(80,)","(0,)","['setHue:80', 'setColorTemperature:7900']",2,0.004869937896728516,736,742
859,"('off',)","(58,)","(3300,)","(0,)","(39,)","('on',)","(73,)","(7500,)","(36,)","(0,)","['setHue:36', 'setLevel:73', 'setColorTemperature:7500']",3,0.009449243545532227,1472,1482
860,"('on',)","(17,)","(7500,)","(22,)","(0,)","('on',)","(44,)","(5000,)","(12,)","(0,)","['setHue:12', 'setColorTemperature:5000', 'setLevel:44']",3,0.007135152816772461,1103,1113
861,"('off',)","(76,)","(5000,)","(0,)","(71,)","('on',)","(32,)","(5000,)","(41,)","(0,)","['setHue:41', 'setLevel:32']",2,0.0047414302825927734,738,740
862,"('on',)","(29,)","(8700,)","(77,)","(0,)","('on',)","(29,)","(6000,)","(87,)","(0,)","['setColorTemperature:6000', 'setHue:87']",2,0.004760265350341797,736,742
863,"('off',)","(5,)","(4500,)","(0,)","(100,)","('on',)","(1,)","(4500,)","(0,)","(76,)","['setLevel:1', 'setSaturation:76']",2,0.004716157913208008,737,738
864,"('off',)","(1,)","(7500,)","(0,)","(16,)","('on',)","(48,)","(2600,)","(61,)","(0,)","['setHue:61', 'setColorTemperature:2600', 'setLevel:48']",3,0.007055521011352539,1104,1108
865,"('on',)","(13,)","(4000,)","(26,)","(0,)","('on',)","(71,)","(7300,)","(0,)","(34,)","['setSaturation:34', 'setLevel:71', 'setColorTemperature:7300']",3,0.009469032287597656,1467,1481
866,"('off',)","(71,)","(7100,)","(7,)","(0,)","('on',)","(28,)","(7100,)","(24,)","(0,)","['setHue:24', 'setLevel:28']",2,0.004744291305541992,739,741
867,"('off',)","(66,)","(6700,)","(69,)","(0,)","('on',)","(96,)","(6700,)","(0,)","(44,)","['setSaturation:44', 'setLevel:96']",2,0.0047299861907958984,738,740
868,"('on',)","(3,)","(3200,)","(89,)","(0,)","('on',)","(3,)","(6700,)","(0,)","(75,)","['setSaturation:75', 'setColorTemperature:6700']",2,0.004764080047607422,735,741
869,"('off',)","(79,)","(2200,)","(98,)","(0,)","('on',)","(62,)","(6300,)","(0,)","(57,)","['setSaturation:57', 'setLevel:62', 'setColorTemperature:6300']",3,0.007115840911865234,1103,1107
870,"('on',)","(96,)","(6000,)","(26,)","(0,)","('on',)","(96,)","(8800,)","(35,)","(0,)","['setColorTemperature:8800', 'setHue:35']",2,0.007216215133666992,1103,1113
871,"('off',)","(69,)","(8700,)","(57,)","(0,)","('on',)","(95,)","(8700,)","(0,)","(83,)","['setSaturation:83', 'setLevel:95']",2,0.0047571659088134766,738,740
872,"('off',)","(75,)","(7900,)","(0,)","(13,)","('on',)","(81,)","(4500,)","(0,)","(68,)","['setColorTemperature:4500', 'setLevel:81', 'setSaturation:68']",3,0.01189422607421875,1835,1849
873,"('on',)","(56,)","(7000,)","(35,)","(0,)","('on',)","(12,)","(5600,)","(66,)","(0,)","['setColorTemperature:5600', 'setLevel:12', 'setHue:66']",3,0.009521722793579102,1469,1484
874,"('off',)","(79,)","(4800,)","(8,)","(0,)","('on',)","(79,)","(4800,)","(51,)","(0,)",['setHue:51'],1,0.0023956298828125,371,370
875,"('off',)","(99,)","(4200,)","(6,)","(0,)","('on',)","(18,)","(3000,)","(0,)","(76,)","['setSaturation:76', 'setColorTemperature:3000', 'setLevel:18']",3,0.007265567779541016,1104,1110
876,"('off',)","(82,)","(2200,)","(0,)","(96,)","('on',)","(82,)","(8200,)","(0,)","(77,)","['setSaturation:77', 'setColorTemperature:8200']",2,0.004772663116455078,736,737
877,"('on',)","(66,)","(7500,)","(0,)","(2,)","('on',)","(64,)","(3300,)","(0,)","(47,)","['setColorTemperature:3300', 'setLevel:64', 'setSaturation:47']",3,0.009510517120361328,1465,1480
878,"('off',)","(2,)","(5600,)","(17,)","(0,)","('on',)","(19,)","(4200,)","(0,)","(65,)","['setSaturation:65', 'setColorTemperature:4200', 'setLevel:19']",3,0.007036924362182617,1104,1110
879,"('off',)","(82,)","(3600,)","(49,)","(0,)","('on',)","(66,)","(3600,)","(17,)","(0,)","['setHue:17', 'setLevel:66']",2,0.004765510559082031,739,741
880,"('off',)","(78,)","(6100,)","(0,)","(60,)","('on',)","(54,)","(6100,)","(88,)","(0,)","['setHue:88', 'setLevel:54']",2,0.004734039306640625,738,740
881,"('off',)","(72,)","(2500,)","(7,)","(0,)","('on',)","(74,)","(2500,)","(8,)","(0,)","['setLevel:74', 'setHue:8']",2,0.007151365280151367,1107,1112
882,"('off',)","(63,)","(4400,)","(93,)","(0,)","('on',)","(63,)","(4400,)","(63,)","(0,)",['setHue:63'],1,0.0024230480194091797,371,370
883,"('on',)","(88,)","(6100,)","(0,)","(44,)","('on',)","(15,)","(3800,)","(88,)","(0,)","['setHue:88', 'setColorTemperature:3800', 'setLevel:15']",3,0.0071620941162109375,1102,1112
884,"('off',)","(15,)","(2700,)","(0,)","(26,)","('on',)","(15,)","(5300,)","(0,)","(85,)","['setColorTemperature:5300', 'setSaturation:85']",2,0.007112979888916016,1104,1109
885,"('on',)","(3,)","(5500,)","(0,)","(68,)","('on',)","(98,)","(5500,)","(25,)","(0,)","['setHue:25', 'setLevel:98']",2,0.004732370376586914,735,741
886,"('off',)","(11,)","(7700,)","(0,)","(6,)","('on',)","(91,)","(5400,)","(0,)","(6,)","['setColorTemperature:5400', 'setLevel:91']",2,0.004731655120849609,737,739
887,"('on',)","(97,)","(6200,)","(47,)","(0,)","('on',)","(69,)","(4600,)","(58,)","(0,)","['setColorTemperature:4600', 'setLevel:69', 'setHue:58']",3,0.009513378143310547,1469,1484
888,"('on',)","(97,)","(3200,)","(84,)","(0,)","('on',)","(61,)","(3200,)","(84,)","(0,)",['setLevel:61'],1,0.002432584762573242,369,371
889,"('off',)","(41,)","(4400,)","(100,)","(0,)","('on',)","(51,)","(3500,)","(0,)","(56,)","['setSaturation:56', 'setColorTemperature:3500', 'setLevel:51']",3,0.007082700729370117,1104,1110
890,"('on',)","(39,)","(5600,)","(0,)","(4,)","('on',)","(12,)","(8000,)","(85,)","(0,)","['setHue:85', 'setLevel:12', 'setColorTemperature:8000']",3,0.007239580154418945,1102,1112
891,"('off',)","(85,)","(6100,)","(6,)","(0,)","('on',)","(18,)","(3600,)","(6,)","(0,)","['setColorTemperature:3600', 'setLevel:18']",2,0.004821300506591797,739,741
892,"('off',)","(17,)","(5300,)","(37,)","(0,)","('on',)","(93,)","(5300,)","(0,)","(78,)","['setSaturation:78', 'setLevel:93']",2,0.005062580108642578,738,740
893,"('on',)","(54,)","(7500,)","(0,)","(96,)","('on',)","(16,)","(7500,)","(99,)","(0,)","['setHue:99', 'setLevel:16']",2,0.0047876834869384766,735,741
894,"('on',)","(61,)","(4400,)","(0,)","(40,)","('on',)","(61,)","(4400,)","(77,)","(0,)",['setHue:77'],1,0.0024139881134033203,368,370
895,"('off',)","(21,)","(8900,)","(16,)","(0,)","('on',)","(22,)","(6700,)","(96,)","(0,)","['setColorTemperature:6700', 'setLevel:22', 'setHue:96']",3,0.011862516403198242,1840,1854
896,"('off',)","(66,)","(6500,)","(0,)","(61,)","('on',)","(65,)","(6500,)","(13,)","(0,)","['setHue:13', 'setLevel:65']",2,0.004779338836669922,738,740
897,"('on',)","(17,)","(5800,)","(71,)","(0,)","('on',)","(17,)","(5800,)","(61,)","(0,)",['setHue:61'],1,0.002434968948364258,369,371
