,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
580,"('off',)","(63,)","(7000,)","(53,)","(0,)","('on',)","(63,)","(8600,)","(0,)","(19,)","['setSaturation:19', 'setColorTemperature:8600']",2,0.0048792362213134766,738,740
581,"('on',)","(18,)","(7800,)","(12,)","(0,)","('on',)","(38,)","(7800,)","(37,)","(0,)","['setLevel:38', 'setHue:37']",2,0.007277727127075195,1103,1113
582,"('off',)","(33,)","(3400,)","(37,)","(0,)","('on',)","(52,)","(3400,)","(2,)","(0,)","['setHue:2', 'setLevel:52']",2,0.004825115203857422,739,741
583,"('off',)","(58,)","(2400,)","(73,)","(0,)","('on',)","(58,)","(6600,)","(46,)","(0,)","['setHue:46', 'setColorTemperature:6600']",2,0.0048296451568603516,739,741
584,"('off',)","(68,)","(8800,)","(0,)","(0,)","('on',)","(86,)","(8500,)","(0,)","(30,)","['setColorTemperature:8500', 'setLevel:86', 'setSaturation:30']",3,0.01199030876159668,1839,1849
585,"('off',)","(75,)","(7200,)","(55,)","(0,)","('on',)","(45,)","(7200,)","(90,)","(0,)","['setLevel:45', 'setHue:90']",2,0.004857778549194336,739,741
586,"('on',)","(91,)","(4400,)","(0,)","(3,)","('on',)","(59,)","(8900,)","(23,)","(0,)","['setHue:23', 'setLevel:59', 'setColorTemperature:8900']",3,0.0072290897369384766,1102,1112
587,"('off',)","(44,)","(8100,)","(44,)","(0,)","('on',)","(85,)","(8100,)","(5,)","(0,)","['setLevel:85', 'setHue:5']",2,0.007147550582885742,1107,1112
588,"('off',)","(55,)","(7500,)","(0,)","(36,)","('on',)","(10,)","(7500,)","(82,)","(0,)","['setHue:82', 'setLevel:10']",2,0.004790782928466797,738,740
589,"('on',)","(30,)","(3500,)","(84,)","(0,)","('on',)","(88,)","(3500,)","(1,)","(0,)","['setHue:1', 'setLevel:88']",2,0.004803895950317383,736,742
590,"('off',)","(26,)","(8500,)","(8,)","(0,)","('on',)","(26,)","(8800,)","(48,)","(0,)","['setHue:48', 'setColorTemperature:8800']",2,0.004789113998413086,739,741
591,"('on',)","(39,)","(6100,)","(0,)","(50,)","('on',)","(71,)","(6100,)","(38,)","(0,)","['setHue:38', 'setLevel:71']",2,0.0047931671142578125,735,741
592,"('on',)","(68,)","(4000,)","(0,)","(10,)","('on',)","(74,)","(6200,)","(3,)","(0,)","['setHue:3', 'setLevel:74', 'setColorTemperature:6200']",3,0.009630680084228516,1469,1483
593,"('off',)","(23,)","(5400,)","(24,)","(0,)","('on',)","(37,)","(5400,)","(89,)","(0,)","['setLevel:37', 'setHue:89']",2,0.007148027420043945,1107,1112
594,"('off',)","(85,)","(8800,)","(0,)","(60,)","('on',)","(15,)","(5200,)","(0,)","(61,)","['setColorTemperature:5200', 'setLevel:15', 'setSaturation:61']",3,0.009557723999023438,1469,1479
595,"('off',)","(65,)","(7300,)","(57,)","(0,)","('on',)","(90,)","(2500,)","(0,)","(9,)","['setSaturation:9', 'setColorTemperature:2500', 'setLevel:90']",3,0.007221221923828125,1104,1110
596,"('on',)","(76,)","(4400,)","(54,)","(0,)","('on',)","(24,)","(8700,)","(76,)","(0,)","['setLevel:24', 'setColorTemperature:8700', 'setHue:76']",3,0.014535188674926758,2202,2226
597,"('off',)","(1,)","(6700,)","(0,)","(94,)","('on',)","(71,)","(4400,)","(0,)","(26,)","['setSaturation:26', 'setColorTemperature:4400', 'setLevel:71']",3,0.007189273834228516,1102,1106
598,"('off',)","(72,)","(7400,)","(0,)","(98,)","('on',)","(57,)","(7400,)","(90,)","(0,)","['setHue:90', 'setLevel:57']",2,0.00492548942565918,738,740
599,"('on',)","(17,)","(4400,)","(0,)","(0,)","('on',)","(17,)","(8500,)","(0,)","(32,)","['setColorTemperature:8500', 'setSaturation:32']",2,0.007197856903076172,1103,1110
600,"('on',)","(80,)","(2500,)","(0,)","(96,)","('on',)","(27,)","(5400,)","(33,)","(0,)","['setHue:33', 'setLevel:27', 'setColorTemperature:5400']",3,0.007176876068115234,1102,1112
601,"('on',)","(93,)","(7000,)","(5,)","(0,)","('on',)","(20,)","(7000,)","(0,)","(18,)","['setSaturation:18', 'setLevel:20']",2,0.0047948360443115234,735,741
602,"('off',)","(88,)","(2900,)","(0,)","(68,)","('on',)","(24,)","(2400,)","(7,)","(0,)","['setHue:7', 'setColorTemperature:2400', 'setLevel:24']",3,0.0072116851806640625,1105,1111
603,"('off',)","(11,)","(3200,)","(0,)","(19,)","('on',)","(25,)","(7600,)","(61,)","(0,)","['setHue:61', 'setLevel:25', 'setColorTemperature:7600']",3,0.009568929672241211,1472,1482
604,"('off',)","(36,)","(3100,)","(0,)","(83,)","('on',)","(36,)","(5600,)","(0,)","(60,)","['setSaturation:60', 'setColorTemperature:5600']",2,0.004789829254150391,737,739
605,"('off',)","(64,)","(8500,)","(81,)","(0,)","('on',)","(83,)","(4500,)","(49,)","(0,)","['setHue:49', 'setColorTemperature:4500', 'setLevel:83']",3,0.0071599483489990234,1106,1112
606,"('on',)","(68,)","(4200,)","(5,)","(0,)","('on',)","(47,)","(4200,)","(28,)","(0,)","['setHue:28', 'setLevel:47']",2,0.004797935485839844,736,742
607,"('off',)","(26,)","(3800,)","(0,)","(82,)","('on',)","(26,)","(5600,)","(53,)","(0,)","['setHue:53', 'setColorTemperature:5600']",2,0.004788875579833984,738,740
608,"('on',)","(2,)","(4300,)","(90,)","(0,)","('on',)","(22,)","(4300,)","(0,)","(69,)","['setSaturation:69', 'setLevel:22']",2,0.004758119583129883,735,741
609,"('off',)","(64,)","(5000,)","(99,)","(0,)","('on',)","(44,)","(3100,)","(37,)","(0,)","['setHue:37', 'setColorTemperature:3100', 'setLevel:44']",3,0.007154703140258789,1106,1112
610,"('off',)","(63,)","(4700,)","(20,)","(0,)","('on',)","(14,)","(7000,)","(28,)","(0,)","['setLevel:14', 'setColorTemperature:7000', 'setHue:28']",3,0.014364242553710938,2207,2225
611,"('on',)","(57,)","(8700,)","(0,)","(72,)","('on',)","(4,)","(7200,)","(0,)","(64,)","['setSaturation:64', 'setColorTemperature:7200', 'setLevel:4']",3,0.0071260929107666016,1100,1110
612,"('off',)","(33,)","(7500,)","(80,)","(0,)","('on',)","(26,)","(8500,)","(80,)","(0,)","['setLevel:26', 'setColorTemperature:8500']",2,0.004820108413696289,739,741
613,"('on',)","(14,)","(5500,)","(49,)","(0,)","('on',)","(19,)","(5500,)","(36,)","(0,)","['setHue:36', 'setLevel:19']",2,0.004876136779785156,736,742
614,"('on',)","(28,)","(8400,)","(73,)","(0,)","('on',)","(72,)","(8400,)","(0,)","(9,)","['setSaturation:9', 'setLevel:72']",2,0.004840373992919922,735,741
615,"('on',)","(71,)","(6600,)","(98,)","(0,)","('on',)","(98,)","(8500,)","(0,)","(53,)","['setSaturation:53', 'setLevel:98', 'setColorTemperature:8500']",3,0.009616374969482422,1467,1481
616,"('off',)","(63,)","(4600,)","(0,)","(62,)","('on',)","(40,)","(4600,)","(0,)","(61,)","['setSaturation:61', 'setLevel:40']",2,0.004775524139404297,737,739
617,"('off',)","(99,)","(5200,)","(0,)","(13,)","('on',)","(73,)","(5200,)","(69,)","(0,)","['setHue:69', 'setLevel:73']",2,0.004813194274902344,738,740
618,"('on',)","(6,)","(6700,)","(55,)","(0,)","('on',)","(32,)","(6700,)","(0,)","(84,)","['setSaturation:84', 'setLevel:32']",2,0.004727840423583984,735,741
619,"('off',)","(31,)","(7000,)","(73,)","(0,)","('on',)","(21,)","(3300,)","(0,)","(87,)","['setSaturation:87', 'setColorTemperature:3300', 'setLevel:21']",3,0.0071523189544677734,1104,1110
620,"('on',)","(63,)","(8400,)","(0,)","(19,)","('on',)","(63,)","(8400,)","(21,)","(0,)",['setHue:21'],1,0.00238800048828125,368,370
621,"('on',)","(73,)","(2900,)","(69,)","(0,)","('on',)","(67,)","(2900,)","(79,)","(0,)","['setLevel:67', 'setHue:79']",2,0.004808187484741211,736,742
622,"('off',)","(19,)","(8600,)","(61,)","(0,)","('on',)","(76,)","(8900,)","(18,)","(0,)","['setHue:18', 'setLevel:76', 'setColorTemperature:8900']",3,0.009564399719238281,1473,1483
623,"('on',)","(26,)","(8100,)","(0,)","(26,)","('on',)","(76,)","(4800,)","(0,)","(76,)","['setColorTemperature:4800', 'setLevel:76', 'setSaturation:76']",3,0.011858463287353516,1831,1850
624,"('off',)","(15,)","(5900,)","(0,)","(5,)","('on',)","(38,)","(4600,)","(0,)","(80,)","['setColorTemperature:4600', 'setLevel:38', 'setSaturation:80']",3,0.011949777603149414,1835,1849
625,"('off',)","(9,)","(8700,)","(60,)","(0,)","('on',)","(40,)","(8700,)","(0,)","(31,)","['setSaturation:31', 'setLevel:40']",2,0.004803895950317383,738,740
626,"('on',)","(100,)","(4700,)","(82,)","(0,)","('on',)","(10,)","(4700,)","(0,)","(22,)","['setSaturation:22', 'setLevel:10']",2,0.004843235015869141,735,741
627,"('on',)","(8,)","(7700,)","(0,)","(22,)","('on',)","(8,)","(2600,)","(0,)","(65,)","['setColorTemperature:2600', 'setSaturation:65']",2,0.0047931671142578125,734,740
628,"('off',)","(85,)","(3300,)","(0,)","(23,)","('on',)","(2,)","(3300,)","(0,)","(70,)","['setLevel:2', 'setSaturation:70']",2,0.004782199859619141,737,739
629,"('on',)","(28,)","(5600,)","(0,)","(64,)","('on',)","(62,)","(5600,)","(75,)","(0,)","['setHue:75', 'setLevel:62']",2,0.004801034927368164,735,741
630,"('off',)","(33,)","(8100,)","(35,)","(0,)","('on',)","(70,)","(3400,)","(29,)","(0,)","['setHue:29', 'setColorTemperature:3400', 'setLevel:70']",3,0.0072519779205322266,1106,1112
631,"('on',)","(91,)","(2600,)","(54,)","(0,)","('on',)","(61,)","(2600,)","(2,)","(0,)","['setHue:2', 'setLevel:61']",2,0.004802227020263672,736,742
632,"('off',)","(33,)","(6300,)","(83,)","(0,)","('on',)","(16,)","(6300,)","(36,)","(0,)","['setHue:36', 'setLevel:16']",2,0.004782915115356445,739,741
633,"('off',)","(3,)","(2600,)","(13,)","(0,)","('on',)","(93,)","(8700,)","(0,)","(14,)","['setSaturation:14', 'setLevel:93', 'setColorTemperature:8700']",3,0.009441852569580078,1470,1480
634,"('on',)","(91,)","(4100,)","(0,)","(70,)","('on',)","(14,)","(4100,)","(75,)","(0,)","['setHue:75', 'setLevel:14']",2,0.004784107208251953,735,741
635,"('on',)","(89,)","(2500,)","(0,)","(33,)","('on',)","(14,)","(2500,)","(0,)","(35,)","['setLevel:14', 'setSaturation:35']",2,0.004826545715332031,734,740
636,"('on',)","(69,)","(7100,)","(0,)","(26,)","('on',)","(82,)","(7100,)","(0,)","(36,)","['setLevel:82', 'setSaturation:36']",2,0.0071337223052978516,1100,1110
637,"('on',)","(1,)","(8000,)","(100,)","(0,)","('on',)","(65,)","(6000,)","(0,)","(12,)","['setSaturation:12', 'setColorTemperature:6000', 'setLevel:65']",3,0.007019758224487305,1101,1108
638,"('off',)","(39,)","(2900,)","(100,)","(0,)","('on',)","(39,)","(4900,)","(65,)","(0,)","['setColorTemperature:4900', 'setHue:65']",2,0.007117748260498047,1107,1112
639,"('off',)","(74,)","(4400,)","(0,)","(72,)","('on',)","(71,)","(4700,)","(69,)","(0,)","['setHue:69', 'setLevel:71', 'setColorTemperature:4700']",3,0.007157325744628906,1105,1111
640,"('on',)","(41,)","(5600,)","(20,)","(0,)","('on',)","(57,)","(5600,)","(0,)","(91,)","['setSaturation:91', 'setLevel:57']",2,0.00478053092956543,735,741
641,"('on',)","(76,)","(5400,)","(0,)","(2,)","('on',)","(100,)","(2900,)","(33,)","(0,)","['setHue:33', 'setColorTemperature:2900', 'setLevel:100']",3,0.00710606575012207,1102,1112
642,"('off',)","(34,)","(4300,)","(0,)","(48,)","('on',)","(52,)","(6300,)","(66,)","(0,)","['setHue:66', 'setLevel:52', 'setColorTemperature:6300']",3,0.00957179069519043,1472,1482
643,"('on',)","(91,)","(2900,)","(32,)","(0,)","('on',)","(5,)","(2900,)","(64,)","(0,)","['setLevel:5', 'setHue:64']",2,0.00478672981262207,736,742
644,"('off',)","(15,)","(7200,)","(88,)","(0,)","('on',)","(8,)","(8200,)","(61,)","(0,)","['setHue:61', 'setLevel:8', 'setColorTemperature:8200']",3,0.009449005126953125,1473,1483
645,"('on',)","(47,)","(8100,)","(4,)","(0,)","('on',)","(100,)","(6200,)","(20,)","(0,)","['setHue:20', 'setColorTemperature:6200', 'setLevel:100']",3,0.0071446895599365234,1103,1113
646,"('off',)","(16,)","(8100,)","(0,)","(72,)","('on',)","(53,)","(8100,)","(26,)","(0,)","['setHue:26', 'setLevel:53']",2,0.004781961441040039,738,740
647,"('on',)","(69,)","(8300,)","(0,)","(89,)","('on',)","(68,)","(2200,)","(0,)","(71,)","['setSaturation:71', 'setColorTemperature:2200', 'setLevel:68']",3,0.007210493087768555,1100,1109
648,"('on',)","(19,)","(7500,)","(0,)","(35,)","('on',)","(87,)","(3500,)","(0,)","(28,)","['setSaturation:28', 'setColorTemperature:3500', 'setLevel:87']",3,0.007122516632080078,1100,1110
649,"('on',)","(8,)","(8300,)","(49,)","(0,)","('on',)","(43,)","(8300,)","(24,)","(0,)","['setHue:24', 'setLevel:43']",2,0.004728555679321289,736,742
650,"('off',)","(7,)","(2400,)","(51,)","(0,)","('on',)","(43,)","(3000,)","(39,)","(0,)","['setHue:39', 'setLevel:43', 'setColorTemperature:3000']",3,0.00712132453918457,1106,1112
651,"('off',)","(56,)","(7900,)","(47,)","(0,)","('on',)","(24,)","(3300,)","(3,)","(0,)","['setHue:3', 'setColorTemperature:3300', 'setLevel:24']",3,0.00719761848449707,1106,1112
652,"('on',)","(78,)","(8700,)","(0,)","(32,)","('on',)","(78,)","(6400,)","(12,)","(0,)","['setHue:12', 'setColorTemperature:6400']",2,0.00504612922668457,735,741
653,"('on',)","(49,)","(7100,)","(93,)","(0,)","('on',)","(55,)","(7100,)","(0,)","(44,)","['setSaturation:44', 'setLevel:55']",2,0.004787921905517578,735,741
654,"('on',)","(44,)","(5000,)","(75,)","(0,)","('on',)","(44,)","(6400,)","(0,)","(32,)","['setSaturation:32', 'setColorTemperature:6400']",2,0.004819393157958984,735,741
655,"('on',)","(71,)","(2600,)","(0,)","(89,)","('on',)","(5,)","(5000,)","(0,)","(67,)","['setSaturation:67', 'setLevel:5', 'setColorTemperature:5000']",3,0.007162570953369141,1100,1110
656,"('on',)","(13,)","(8900,)","(0,)","(49,)","('on',)","(33,)","(4900,)","(0,)","(30,)","['setSaturation:30', 'setColorTemperature:4900', 'setLevel:33']",3,0.0071790218353271484,1100,1110
657,"('off',)","(27,)","(2800,)","(50,)","(0,)","('on',)","(23,)","(2800,)","(0,)","(2,)","['setSaturation:2', 'setLevel:23']",2,0.0047910213470458984,738,740
658,"('off',)","(83,)","(2700,)","(54,)","(0,)","('on',)","(80,)","(3200,)","(0,)","(69,)","['setSaturation:69', 'setLevel:80', 'setColorTemperature:3200']",3,0.00725102424621582,1104,1110
659,"('on',)","(9,)","(3200,)","(0,)","(26,)","('on',)","(24,)","(3100,)","(0,)","(27,)","['setColorTemperature:3100', 'setLevel:24', 'setSaturation:27']",3,0.00948190689086914,1465,1480
660,"('off',)","(64,)","(7600,)","(58,)","(0,)","('on',)","(64,)","(6800,)","(0,)","(98,)","['setSaturation:98', 'setColorTemperature:6800']",2,0.004809141159057617,738,740
661,"('on',)","(57,)","(8800,)","(0,)","(22,)","('on',)","(69,)","(2200,)","(85,)","(0,)","['setHue:85', 'setColorTemperature:2200', 'setLevel:69']",3,0.007126331329345703,1102,1111
662,"('on',)","(53,)","(3800,)","(0,)","(2,)","('on',)","(75,)","(3800,)","(33,)","(0,)","['setHue:33', 'setLevel:75']",2,0.004785299301147461,735,741
663,"('on',)","(68,)","(4200,)","(0,)","(83,)","('on',)","(68,)","(4200,)","(91,)","(0,)",['setHue:91'],1,0.0024428367614746094,368,370
664,"('on',)","(81,)","(8100,)","(0,)","(20,)","('on',)","(4,)","(7500,)","(57,)","(0,)","['setHue:57', 'setColorTemperature:7500', 'setLevel:4']",3,0.00713801383972168,1102,1112
665,"('on',)","(66,)","(5200,)","(13,)","(0,)","('on',)","(66,)","(2500,)","(60,)","(0,)","['setColorTemperature:2500', 'setHue:60']",2,0.0047397613525390625,736,742
666,"('off',)","(6,)","(6900,)","(0,)","(51,)","('on',)","(6,)","(8100,)","(0,)","(43,)","['setSaturation:43', 'setColorTemperature:8100']",2,0.004759550094604492,737,739
667,"('on',)","(79,)","(3700,)","(34,)","(0,)","('on',)","(46,)","(3700,)","(0,)","(3,)","['setSaturation:3', 'setLevel:46']",2,0.004799365997314453,735,741
668,"('off',)","(85,)","(5700,)","(100,)","(0,)","('on',)","(81,)","(5700,)","(68,)","(0,)","['setLevel:81', 'setHue:68']",2,0.0047838687896728516,739,741
669,"('on',)","(100,)","(6000,)","(57,)","(0,)","('on',)","(73,)","(6100,)","(21,)","(0,)","['setHue:21', 'setLevel:73', 'setColorTemperature:6100']",3,0.009466171264648438,1470,1484
670,"('off',)","(60,)","(7200,)","(53,)","(0,)","('on',)","(87,)","(6400,)","(97,)","(0,)","['setColorTemperature:6400', 'setLevel:87', 'setHue:97']",3,0.011890649795532227,1840,1854
671,"('on',)","(55,)","(4900,)","(77,)","(0,)","('on',)","(55,)","(8500,)","(15,)","(0,)","['setHue:15', 'setColorTemperature:8500']",2,0.004866123199462891,736,742
672,"('on',)","(7,)","(3200,)","(64,)","(0,)","('on',)","(85,)","(3800,)","(64,)","(0,)","['setLevel:85', 'setColorTemperature:3800']",2,0.007151603698730469,1103,1113
673,"('on',)","(29,)","(2200,)","(67,)","(0,)","('on',)","(76,)","(3200,)","(58,)","(0,)","['setHue:58', 'setLevel:76', 'setColorTemperature:3200']",3,0.009603738784790039,1470,1481
674,"('on',)","(21,)","(8800,)","(3,)","(0,)","('on',)","(72,)","(8800,)","(0,)","(95,)","['setSaturation:95', 'setLevel:72']",2,0.004834651947021484,735,741
675,"('on',)","(14,)","(6200,)","(6,)","(0,)","('on',)","(48,)","(4300,)","(0,)","(34,)","['setSaturation:34', 'setColorTemperature:4300', 'setLevel:48']",3,0.007179975509643555,1101,1111
676,"('on',)","(14,)","(6300,)","(0,)","(62,)","('on',)","(59,)","(5400,)","(0,)","(68,)","['setColorTemperature:5400', 'setLevel:59', 'setSaturation:68']",3,0.01194453239440918,1831,1850
677,"('on',)","(54,)","(6600,)","(0,)","(53,)","('on',)","(90,)","(4500,)","(9,)","(0,)","['setHue:9', 'setColorTemperature:4500', 'setLevel:90']",3,0.007098197937011719,1102,1112
678,"('on',)","(30,)","(3900,)","(0,)","(62,)","('on',)","(30,)","(5300,)","(51,)","(0,)","['setHue:51', 'setColorTemperature:5300']",2,0.0047724246978759766,735,741
679,"('on',)","(6,)","(5500,)","(43,)","(0,)","('on',)","(98,)","(7300,)","(63,)","(0,)","['setLevel:98', 'setColorTemperature:7300', 'setHue:63']",3,0.016869068145751953,2565,2597
680,"('off',)","(46,)","(4000,)","(59,)","(0,)","('on',)","(85,)","(4000,)","(0,)","(12,)","['setSaturation:12', 'setLevel:85']",2,0.004750251770019531,738,740
681,"('on',)","(43,)","(3800,)","(0,)","(36,)","('on',)","(84,)","(3800,)","(0,)","(79,)","['setLevel:84', 'setSaturation:79']",2,0.007161617279052734,1100,1110
682,"('off',)","(37,)","(4300,)","(89,)","(0,)","('on',)","(20,)","(4300,)","(43,)","(0,)","['setHue:43', 'setLevel:20']",2,0.0047833919525146484,739,741
683,"('off',)","(67,)","(7500,)","(21,)","(0,)","('on',)","(75,)","(7500,)","(74,)","(0,)","['setLevel:75', 'setHue:74']",2,0.007166385650634766,1107,1112
684,"('on',)","(87,)","(7100,)","(87,)","(0,)","('on',)","(18,)","(7100,)","(0,)","(34,)","['setSaturation:34', 'setLevel:18']",2,0.004808902740478516,735,741
685,"('off',)","(72,)","(8100,)","(0,)","(55,)","('on',)","(72,)","(7600,)","(80,)","(0,)","['setHue:80', 'setColorTemperature:7600']",2,0.0047838687896728516,738,740
686,"('off',)","(85,)","(7100,)","(0,)","(99,)","('on',)","(30,)","(8600,)","(0,)","(60,)","['setSaturation:60', 'setLevel:30', 'setColorTemperature:8600']",3,0.007214069366455078,1103,1109
687,"('on',)","(47,)","(4500,)","(47,)","(0,)","('on',)","(3,)","(3800,)","(22,)","(0,)","['setHue:22', 'setColorTemperature:3800', 'setLevel:3']",3,0.007184028625488281,1103,1113
688,"('off',)","(2,)","(7100,)","(0,)","(2,)","('on',)","(51,)","(5000,)","(59,)","(0,)","['setHue:59', 'setColorTemperature:5000', 'setLevel:51']",3,0.007113456726074219,1105,1111
689,"('on',)","(1,)","(3700,)","(0,)","(94,)","('on',)","(65,)","(3700,)","(0,)","(16,)","['setSaturation:16', 'setLevel:65']",2,0.004805326461791992,734,738
690,"('on',)","(8,)","(7700,)","(0,)","(97,)","('on',)","(85,)","(4000,)","(0,)","(64,)","['setSaturation:64', 'setColorTemperature:4000', 'setLevel:85']",3,0.007463932037353516,1100,1110
691,"('off',)","(89,)","(6100,)","(0,)","(55,)","('on',)","(51,)","(6100,)","(72,)","(0,)","['setHue:72', 'setLevel:51']",2,0.004823923110961914,738,740
692,"('off',)","(6,)","(4700,)","(2,)","(0,)","('on',)","(91,)","(6400,)","(52,)","(0,)","['setLevel:91', 'setColorTemperature:6400', 'setHue:52']",3,0.016830921173095703,2570,2596
693,"('off',)","(80,)","(5900,)","(35,)","(0,)","('on',)","(100,)","(7700,)","(0,)","(69,)","['setSaturation:69', 'setLevel:100', 'setColorTemperature:7700']",3,0.007134199142456055,1104,1110
694,"('off',)","(51,)","(8900,)","(0,)","(61,)","('on',)","(6,)","(8900,)","(0,)","(32,)","['setSaturation:32', 'setLevel:6']",2,0.0047283172607421875,737,739
695,"('off',)","(69,)","(3200,)","(89,)","(0,)","('on',)","(91,)","(3200,)","(74,)","(0,)","['setHue:74', 'setLevel:91']",2,0.004842519760131836,739,741
696,"('off',)","(15,)","(2200,)","(0,)","(43,)","('on',)","(84,)","(6200,)","(25,)","(0,)","['setHue:25', 'setLevel:84', 'setColorTemperature:6200']",3,0.009473323822021484,1471,1479
697,"('off',)","(64,)","(4800,)","(0,)","(31,)","('on',)","(84,)","(4700,)","(83,)","(0,)","['setHue:83', 'setColorTemperature:4700', 'setLevel:84']",3,0.007204771041870117,1105,1111
698,"('on',)","(75,)","(7200,)","(36,)","(0,)","('on',)","(5,)","(7200,)","(11,)","(0,)","['setHue:11', 'setLevel:5']",2,0.004760026931762695,736,742
699,"('on',)","(24,)","(8600,)","(49,)","(0,)","('on',)","(31,)","(4300,)","(0,)","(40,)","['setSaturation:40', 'setColorTemperature:4300', 'setLevel:31']",3,0.007169961929321289,1101,1111
700,"('on',)","(28,)","(3000,)","(93,)","(0,)","('on',)","(97,)","(3000,)","(0,)","(83,)","['setSaturation:83', 'setLevel:97']",2,0.00481724739074707,735,741
701,"('on',)","(39,)","(5900,)","(22,)","(0,)","('on',)","(13,)","(5900,)","(0,)","(67,)","['setSaturation:67', 'setLevel:13']",2,0.004862546920776367,735,741
702,"('on',)","(72,)","(5300,)","(0,)","(98,)","('on',)","(83,)","(5300,)","(0,)","(20,)","['setSaturation:20', 'setLevel:83']",2,0.004804849624633789,734,740
703,"('on',)","(85,)","(4000,)","(0,)","(12,)","('on',)","(99,)","(4000,)","(36,)","(0,)","['setHue:36', 'setLevel:99']",2,0.004808187484741211,735,741
704,"('on',)","(21,)","(7200,)","(0,)","(73,)","('on',)","(23,)","(4000,)","(0,)","(23,)","['setSaturation:23', 'setColorTemperature:4000', 'setLevel:23']",3,0.007187604904174805,1100,1110
705,"('off',)","(97,)","(6200,)","(0,)","(20,)","('on',)","(2,)","(6200,)","(5,)","(0,)","['setHue:5', 'setLevel:2']",2,0.0047495365142822266,738,740
706,"('on',)","(31,)","(7800,)","(20,)","(0,)","('on',)","(47,)","(7800,)","(73,)","(0,)","['setLevel:47', 'setHue:73']",2,0.007201671600341797,1103,1113
707,"('on',)","(70,)","(7700,)","(90,)","(0,)","('on',)","(56,)","(6300,)","(0,)","(9,)","['setSaturation:9', 'setColorTemperature:6300', 'setLevel:56']",3,0.0071620941162109375,1101,1111
708,"('off',)","(99,)","(8800,)","(72,)","(0,)","('on',)","(34,)","(3200,)","(74,)","(0,)","['setColorTemperature:3200', 'setLevel:34', 'setHue:74']",3,0.00960087776184082,1473,1483
709,"('on',)","(58,)","(5400,)","(0,)","(97,)","('on',)","(56,)","(5400,)","(72,)","(0,)","['setHue:72', 'setLevel:56']",2,0.004814624786376953,735,741
710,"('off',)","(33,)","(4200,)","(55,)","(0,)","('on',)","(85,)","(2800,)","(2,)","(0,)","['setHue:2', 'setColorTemperature:2800', 'setLevel:85']",3,0.007311820983886719,1106,1112
711,"('off',)","(63,)","(3200,)","(0,)","(59,)","('on',)","(8,)","(8500,)","(0,)","(66,)","['setLevel:8', 'setColorTemperature:8500', 'setSaturation:66']",3,0.0183713436126709,2563,2589
712,"('off',)","(22,)","(2500,)","(0,)","(38,)","('on',)","(70,)","(4900,)","(41,)","(0,)","['setHue:41', 'setLevel:70', 'setColorTemperature:4900']",3,0.009526968002319336,1472,1482
713,"('off',)","(43,)","(6900,)","(81,)","(0,)","('on',)","(32,)","(3500,)","(0,)","(97,)","['setSaturation:97', 'setColorTemperature:3500', 'setLevel:32']",3,0.007157325744628906,1104,1110
714,"('on',)","(82,)","(4800,)","(0,)","(5,)","('on',)","(9,)","(4800,)","(50,)","(0,)","['setHue:50', 'setLevel:9']",2,0.004722118377685547,735,741
715,"('on',)","(27,)","(8700,)","(58,)","(0,)","('on',)","(26,)","(8700,)","(46,)","(0,)","['setHue:46', 'setLevel:26']",2,0.004793643951416016,736,742
716,"('on',)","(16,)","(2200,)","(0,)","(63,)","('on',)","(91,)","(4600,)","(0,)","(2,)","['setSaturation:2', 'setLevel:91', 'setColorTemperature:4600']",3,0.009433269500732422,1466,1477
717,"('off',)","(30,)","(3200,)","(32,)","(0,)","('on',)","(60,)","(3200,)","(21,)","(0,)","['setHue:21', 'setLevel:60']",2,0.004767894744873047,739,741
718,"('on',)","(47,)","(8400,)","(69,)","(0,)","('on',)","(84,)","(8200,)","(58,)","(0,)","['setHue:58', 'setColorTemperature:8200', 'setLevel:84']",3,0.00712275505065918,1103,1113
719,"('on',)","(72,)","(4300,)","(0,)","(80,)","('on',)","(93,)","(4300,)","(82,)","(0,)","['setHue:82', 'setLevel:93']",2,0.004735708236694336,735,741
720,"('on',)","(51,)","(6500,)","(0,)","(90,)","('on',)","(51,)","(5900,)","(0,)","(69,)","['setSaturation:69', 'setColorTemperature:5900']",2,0.004760265350341797,734,740
721,"('off',)","(41,)","(8000,)","(0,)","(36,)","('on',)","(85,)","(2300,)","(0,)","(77,)","['setColorTemperature:2300', 'setLevel:85', 'setSaturation:77']",3,0.011877059936523438,1835,1849
722,"('off',)","(29,)","(7600,)","(0,)","(79,)","('on',)","(71,)","(7600,)","(0,)","(7,)","['setSaturation:7', 'setLevel:71']",2,0.0047261714935302734,737,739
723,"('on',)","(66,)","(5400,)","(60,)","(0,)","('on',)","(66,)","(8300,)","(35,)","(0,)","['setHue:35', 'setColorTemperature:8300']",2,0.004826784133911133,736,742
724,"('on',)","(89,)","(4900,)","(0,)","(6,)","('on',)","(89,)","(3200,)","(0,)","(8,)","['setColorTemperature:3200', 'setSaturation:8']",2,0.004765987396240234,734,740
725,"('off',)","(9,)","(5900,)","(0,)","(82,)","('on',)","(97,)","(5900,)","(76,)","(0,)","['setHue:76', 'setLevel:97']",2,0.004738807678222656,738,740
