,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
647,"('on',)","(43,)","(3800,)","(26,)","(0,)","('on',)","(43,)","(3800,)","(0,)","(83,)",['setSaturation:83'],1,0.0024261474609375,369,371
648,"('off',)","(78,)","(2900,)","(92,)","(0,)","('on',)","(78,)","(2900,)","(0,)","(68,)",['setSaturation:68'],1,0.0024149417877197266,371,370
649,"('on',)","(60,)","(4600,)","(0,)","(35,)","('on',)","(78,)","(4600,)","(0,)","(35,)",['setLevel:78'],1,0.0024220943450927734,368,370
650,"('on',)","(21,)","(2300,)","(0,)","(63,)","('on',)","(83,)","(2300,)","(40,)","(0,)","['setHue:40', 'setLevel:83']",2,0.004744768142700195,735,741
651,"('on',)","(11,)","(4800,)","(0,)","(1,)","('on',)","(11,)","(4800,)","(36,)","(0,)",['setHue:36'],1,0.002401590347290039,368,370
652,"('off',)","(21,)","(2900,)","(24,)","(0,)","('on',)","(21,)","(2900,)","(69,)","(0,)",['setHue:69'],1,0.0024557113647460938,371,370
653,"('on',)","(7,)","(6200,)","(31,)","(0,)","('on',)","(75,)","(6200,)","(31,)","(0,)",['setLevel:75'],1,0.00237274169921875,369,371
654,"('off',)","(60,)","(2700,)","(67,)","(0,)","('on',)","(59,)","(2700,)","(0,)","(74,)","['setSaturation:74', 'setLevel:59']",2,0.004820108413696289,738,740
655,"('off',)","(28,)","(2700,)","(1,)","(0,)","('on',)","(28,)","(2700,)","(0,)","(71,)",['setSaturation:71'],1,0.002396106719970703,371,370
656,"('on',)","(32,)","(7200,)","(11,)","(0,)","('on',)","(98,)","(7200,)","(11,)","(0,)",['setLevel:98'],1,0.0023915767669677734,369,371
657,"('on',)","(20,)","(5100,)","(0,)","(100,)","('on',)","(20,)","(5100,)","(93,)","(0,)",['setHue:93'],1,0.0024313926696777344,368,370
658,"('on',)","(43,)","(2200,)","(0,)","(67,)","('on',)","(85,)","(2200,)","(0,)","(54,)","['setSaturation:54', 'setLevel:85']",2,0.004812955856323242,734,738
659,"('off',)","(53,)","(3700,)","(8,)","(0,)","('on',)","(53,)","(7700,)","(92,)","(0,)","['setColorTemperature:7700', 'setHue:92']",2,0.007103919982910156,1107,1112
660,"('on',)","(100,)","(5600,)","(0,)","(100,)","('on',)","(100,)","(5600,)","(0,)","(39,)",['setSaturation:39'],1,0.0024025440216064453,368,370
661,"('on',)","(33,)","(4100,)","(0,)","(61,)","('on',)","(31,)","(4100,)","(0,)","(61,)",['setLevel:31'],1,0.0023996829986572266,368,370
662,"('off',)","(35,)","(8800,)","(0,)","(38,)","('on',)","(35,)","(7100,)","(50,)","(0,)","['setHue:50', 'setColorTemperature:7100']",2,0.004758596420288086,738,740
663,"('off',)","(35,)","(7600,)","(79,)","(0,)","('on',)","(35,)","(4400,)","(28,)","(0,)","['setHue:28', 'setColorTemperature:4400']",2,0.004794120788574219,739,741
664,"('on',)","(78,)","(4800,)","(0,)","(71,)","('on',)","(66,)","(4800,)","(0,)","(57,)","['setSaturation:57', 'setLevel:66']",2,0.004788875579833984,734,740
665,"('off',)","(100,)","(6300,)","(43,)","(0,)","('on',)","(40,)","(6300,)","(17,)","(0,)","['setHue:17', 'setLevel:40']",2,0.004727363586425781,739,741
666,"('on',)","(52,)","(7400,)","(99,)","(0,)","('on',)","(13,)","(7400,)","(99,)","(0,)",['setLevel:13'],1,0.0023987293243408203,369,371
667,"('on',)","(39,)","(6500,)","(44,)","(0,)","('on',)","(39,)","(6500,)","(16,)","(0,)",['setHue:16'],1,0.0023894309997558594,369,371
668,"('off',)","(42,)","(8600,)","(0,)","(35,)","('on',)","(33,)","(8600,)","(0,)","(38,)","['setLevel:33', 'setSaturation:38']",2,0.004785060882568359,737,739
669,"('on',)","(82,)","(8000,)","(4,)","(0,)","('on',)","(39,)","(8000,)","(4,)","(0,)",['setLevel:39'],1,0.002393484115600586,369,371
670,"('on',)","(25,)","(5300,)","(13,)","(0,)","('on',)","(4,)","(3200,)","(13,)","(0,)","['setColorTemperature:3200', 'setLevel:4']",2,0.004691600799560547,736,742
671,"('on',)","(42,)","(3300,)","(76,)","(0,)","('on',)","(44,)","(3300,)","(0,)","(62,)","['setSaturation:62', 'setLevel:44']",2,0.00475621223449707,735,741
672,"('off',)","(11,)","(7400,)","(80,)","(0,)","('on',)","(71,)","(7400,)","(0,)","(52,)","['setSaturation:52', 'setLevel:71']",2,0.004994392395019531,738,740
673,"('off',)","(94,)","(8900,)","(0,)","(23,)","('on',)","(50,)","(8900,)","(0,)","(23,)",['setLevel:50'],1,0.002412080764770508,370,369
674,"('off',)","(9,)","(5800,)","(0,)","(77,)","('on',)","(9,)","(4700,)","(81,)","(0,)","['setHue:81', 'setColorTemperature:4700']",2,0.004718780517578125,738,740
675,"('on',)","(48,)","(6000,)","(0,)","(99,)","('on',)","(59,)","(6000,)","(0,)","(99,)",['setLevel:59'],1,0.00238037109375,368,370
676,"('off',)","(16,)","(4700,)","(1,)","(0,)","('on',)","(3,)","(4700,)","(0,)","(18,)","['setSaturation:18', 'setLevel:3']",2,0.004743337631225586,738,740
677,"('on',)","(17,)","(8700,)","(0,)","(58,)","('on',)","(66,)","(8700,)","(55,)","(0,)","['setHue:55', 'setLevel:66']",2,0.004767656326293945,735,741
678,"('on',)","(13,)","(7400,)","(47,)","(0,)","('on',)","(36,)","(4700,)","(47,)","(0,)","['setColorTemperature:4700', 'setLevel:36']",2,0.004792690277099609,736,742
679,"('off',)","(78,)","(7700,)","(0,)","(35,)","('on',)","(78,)","(7700,)","(0,)","(95,)",['setSaturation:95'],1,0.002406597137451172,370,369
680,"('off',)","(39,)","(8900,)","(34,)","(0,)","('on',)","(39,)","(6900,)","(0,)","(85,)","['setSaturation:85', 'setColorTemperature:6900']",2,0.004755496978759766,738,740
681,"('on',)","(40,)","(8700,)","(81,)","(0,)","('on',)","(45,)","(8700,)","(0,)","(66,)","['setSaturation:66', 'setLevel:45']",2,0.004752397537231445,735,741
682,"('on',)","(80,)","(7200,)","(87,)","(0,)","('on',)","(80,)","(7200,)","(41,)","(0,)",['setHue:41'],1,0.002382040023803711,369,371
683,"('on',)","(4,)","(6000,)","(0,)","(73,)","('on',)","(1,)","(6000,)","(52,)","(0,)","['setHue:52', 'setLevel:1']",2,0.004719734191894531,735,741
684,"('on',)","(40,)","(5200,)","(0,)","(28,)","('on',)","(78,)","(5200,)","(45,)","(0,)","['setHue:45', 'setLevel:78']",2,0.0047342777252197266,735,741
685,"('on',)","(79,)","(4500,)","(0,)","(87,)","('on',)","(92,)","(4500,)","(0,)","(75,)","['setSaturation:75', 'setLevel:92']",2,0.0047512054443359375,734,740
686,"('on',)","(54,)","(8900,)","(0,)","(45,)","('on',)","(80,)","(8900,)","(95,)","(0,)","['setHue:95', 'setLevel:80']",2,0.004712820053100586,735,741
687,"('off',)","(93,)","(6200,)","(0,)","(2,)","('on',)","(93,)","(6200,)","(0,)","(37,)",['setSaturation:37'],1,0.002393484115600586,370,369
688,"('on',)","(55,)","(3500,)","(0,)","(50,)","('on',)","(55,)","(6000,)","(46,)","(0,)","['setHue:46', 'setColorTemperature:6000']",2,0.004781484603881836,735,741
689,"('off',)","(71,)","(6900,)","(72,)","(0,)","('on',)","(84,)","(6900,)","(19,)","(0,)","['setHue:19', 'setLevel:84']",2,0.005081653594970703,739,741
690,"('off',)","(4,)","(3200,)","(64,)","(0,)","('on',)","(4,)","(4300,)","(22,)","(0,)","['setHue:22', 'setColorTemperature:4300']",2,0.004780292510986328,739,741
691,"('on',)","(86,)","(3700,)","(53,)","(0,)","('on',)","(8,)","(3700,)","(0,)","(81,)","['setSaturation:81', 'setLevel:8']",2,0.004730224609375,735,741
692,"('off',)","(32,)","(7300,)","(0,)","(29,)","('on',)","(32,)","(7300,)","(0,)","(83,)",['setSaturation:83'],1,0.002423524856567383,370,369
693,"('on',)","(55,)","(8900,)","(0,)","(70,)","('on',)","(2,)","(8900,)","(52,)","(0,)","['setHue:52', 'setLevel:2']",2,0.004736423492431641,735,741
694,"('off',)","(69,)","(4000,)","(0,)","(100,)","('on',)","(52,)","(4000,)","(11,)","(0,)","['setHue:11', 'setLevel:52']",2,0.004750251770019531,738,740
695,"('on',)","(57,)","(2600,)","(46,)","(0,)","('on',)","(50,)","(2600,)","(0,)","(83,)","['setSaturation:83', 'setLevel:50']",2,0.0047762393951416016,735,741
696,"('on',)","(91,)","(5200,)","(3,)","(0,)","('on',)","(91,)","(5200,)","(20,)","(0,)",['setHue:20'],1,0.0024018287658691406,369,371
697,"('off',)","(55,)","(3500,)","(0,)","(91,)","('on',)","(45,)","(3500,)","(7,)","(0,)","['setHue:7', 'setLevel:45']",2,0.004752635955810547,738,740
698,"('on',)","(23,)","(4300,)","(48,)","(0,)","('on',)","(23,)","(4300,)","(0,)","(6,)",['setSaturation:6'],1,0.002388477325439453,369,371
699,"('off',)","(87,)","(5400,)","(39,)","(0,)","('on',)","(50,)","(3100,)","(39,)","(0,)","['setColorTemperature:3100', 'setLevel:50']",2,0.004800319671630859,739,741
700,"('off',)","(33,)","(7100,)","(0,)","(83,)","('on',)","(33,)","(7100,)","(0,)","(98,)",['setSaturation:98'],1,0.0023975372314453125,370,369
701,"('on',)","(47,)","(4600,)","(57,)","(0,)","('on',)","(47,)","(4600,)","(0,)","(4,)",['setSaturation:4'],1,0.0024149417877197266,369,371
702,"('on',)","(1,)","(2700,)","(0,)","(20,)","('on',)","(20,)","(2700,)","(0,)","(16,)","['setSaturation:16', 'setLevel:20']",2,0.004723310470581055,734,738
703,"('on',)","(12,)","(7300,)","(15,)","(0,)","('on',)","(27,)","(7300,)","(69,)","(0,)","['setLevel:27', 'setHue:69']",2,0.0071125030517578125,1103,1113
704,"('on',)","(30,)","(8800,)","(0,)","(23,)","('on',)","(30,)","(8900,)","(0,)","(24,)","['setColorTemperature:8900', 'setSaturation:24']",2,0.007139682769775391,1100,1110
705,"('on',)","(34,)","(4700,)","(30,)","(0,)","('on',)","(34,)","(4700,)","(0,)","(5,)",['setSaturation:5'],1,0.0024094581604003906,369,371
706,"('off',)","(91,)","(4700,)","(55,)","(0,)","('on',)","(85,)","(4700,)","(52,)","(0,)","['setHue:52', 'setLevel:85']",2,0.0047533512115478516,739,741
707,"('on',)","(48,)","(7700,)","(66,)","(0,)","('on',)","(50,)","(7700,)","(0,)","(95,)","['setSaturation:95', 'setLevel:50']",2,0.004750251770019531,735,741
708,"('off',)","(1,)","(3100,)","(40,)","(0,)","('on',)","(42,)","(3100,)","(65,)","(0,)","['setLevel:42', 'setHue:65']",2,0.007045745849609375,1106,1110
709,"('off',)","(84,)","(4800,)","(96,)","(0,)","('on',)","(96,)","(4800,)","(96,)","(0,)",['setLevel:96'],1,0.002389669418334961,371,370
710,"('off',)","(100,)","(3900,)","(0,)","(87,)","('on',)","(100,)","(3900,)","(70,)","(0,)",['setHue:70'],1,0.0023756027221679688,370,369
711,"('off',)","(30,)","(3300,)","(0,)","(86,)","('on',)","(30,)","(7800,)","(0,)","(91,)","['setColorTemperature:7800', 'setSaturation:91']",2,0.007143497467041016,1104,1109
712,"('off',)","(34,)","(6700,)","(28,)","(0,)","('on',)","(45,)","(6700,)","(0,)","(3,)","['setSaturation:3', 'setLevel:45']",2,0.0047969818115234375,738,740
713,"('on',)","(9,)","(3900,)","(0,)","(26,)","('on',)","(13,)","(3900,)","(32,)","(0,)","['setHue:32', 'setLevel:13']",2,0.00474095344543457,735,741
714,"('on',)","(56,)","(5100,)","(0,)","(5,)","('on',)","(48,)","(5100,)","(0,)","(5,)",['setLevel:48'],1,0.0023717880249023438,368,370
715,"('off',)","(28,)","(7200,)","(90,)","(0,)","('on',)","(28,)","(7200,)","(0,)","(66,)",['setSaturation:66'],1,0.0024530887603759766,371,370
716,"('off',)","(55,)","(8400,)","(0,)","(39,)","('on',)","(55,)","(6700,)","(23,)","(0,)","['setHue:23', 'setColorTemperature:6700']",2,0.004751682281494141,738,740
717,"('on',)","(22,)","(7900,)","(15,)","(0,)","('on',)","(22,)","(5000,)","(0,)","(6,)","['setSaturation:6', 'setColorTemperature:5000']",2,0.004795074462890625,735,741
718,"('off',)","(16,)","(6100,)","(0,)","(78,)","('on',)","(21,)","(4500,)","(0,)","(78,)","['setColorTemperature:4500', 'setLevel:21']",2,0.004754304885864258,737,739
719,"('on',)","(47,)","(8500,)","(0,)","(34,)","('on',)","(47,)","(4500,)","(0,)","(93,)","['setColorTemperature:4500', 'setSaturation:93']",2,0.004748106002807617,734,740
720,"('on',)","(45,)","(5400,)","(0,)","(28,)","('on',)","(45,)","(5400,)","(0,)","(95,)",['setSaturation:95'],1,0.0024263858795166016,368,370
721,"('on',)","(9,)","(7200,)","(0,)","(72,)","('on',)","(95,)","(7200,)","(91,)","(0,)","['setHue:91', 'setLevel:95']",2,0.004706621170043945,735,741
722,"('off',)","(45,)","(4100,)","(0,)","(54,)","('on',)","(45,)","(7700,)","(0,)","(54,)",['setColorTemperature:7700'],1,0.0026552677154541016,370,369
723,"('off',)","(57,)","(4900,)","(0,)","(98,)","('on',)","(57,)","(4900,)","(0,)","(98,)",['setColorTemperature:4900'],1,0.002372264862060547,370,369
724,"('on',)","(47,)","(5400,)","(0,)","(20,)","('on',)","(12,)","(5400,)","(0,)","(10,)","['setSaturation:10', 'setLevel:12']",2,0.004775285720825195,734,740
725,"('on',)","(0,)","(8700,)","(2,)","(0,)","('on',)","(0,)","(8700,)","(73,)","(0,)",['setHue:73'],1,0.00238800048828125,370,371
726,"('off',)","(22,)","(4400,)","(0,)","(22,)","('on',)","(41,)","(4400,)","(44,)","(0,)","['setHue:44', 'setLevel:41']",2,0.004750728607177734,738,740
727,"('off',)","(68,)","(7900,)","(0,)","(54,)","('on',)","(65,)","(2800,)","(0,)","(54,)","['setColorTemperature:2800', 'setLevel:65']",2,0.004776477813720703,737,739
728,"('off',)","(87,)","(5700,)","(0,)","(90,)","('on',)","(5,)","(5700,)","(0,)","(90,)",['setLevel:5'],1,0.002389192581176758,370,369
729,"('on',)","(70,)","(7400,)","(0,)","(95,)","('on',)","(70,)","(6300,)","(98,)","(0,)","['setHue:98', 'setColorTemperature:6300']",2,0.004820585250854492,735,741
730,"('on',)","(40,)","(6600,)","(47,)","(0,)","('on',)","(40,)","(6900,)","(67,)","(0,)","['setColorTemperature:6900', 'setHue:67']",2,0.007172584533691406,1103,1113
731,"('on',)","(30,)","(7500,)","(3,)","(0,)","('on',)","(55,)","(7500,)","(46,)","(0,)","['setLevel:55', 'setHue:46']",2,0.007138729095458984,1103,1113
732,"('on',)","(32,)","(5800,)","(0,)","(71,)","('on',)","(32,)","(5800,)","(51,)","(0,)",['setHue:51'],1,0.0024263858795166016,368,370
733,"('on',)","(54,)","(6500,)","(0,)","(25,)","('on',)","(54,)","(6500,)","(0,)","(46,)",['setSaturation:46'],1,0.002421855926513672,368,370
734,"('off',)","(18,)","(5200,)","(70,)","(0,)","('on',)","(75,)","(5200,)","(0,)","(88,)","['setSaturation:88', 'setLevel:75']",2,0.004778385162353516,738,740
735,"('on',)","(67,)","(7500,)","(0,)","(17,)","('on',)","(67,)","(7500,)","(0,)","(96,)",['setSaturation:96'],1,0.0024039745330810547,368,370
736,"('on',)","(0,)","(6800,)","(18,)","(0,)","('on',)","(75,)","(3100,)","(18,)","(0,)","['setColorTemperature:3100', 'setLevel:75']",2,0.004786014556884766,738,742
737,"('off',)","(10,)","(8100,)","(98,)","(0,)","('on',)","(38,)","(8100,)","(67,)","(0,)","['setHue:67', 'setLevel:38']",2,0.004814863204956055,739,741
738,"('off',)","(6,)","(2600,)","(84,)","(0,)","('on',)","(6,)","(7900,)","(84,)","(0,)",['setColorTemperature:7900'],1,0.002434968948364258,371,370
739,"('on',)","(65,)","(8700,)","(35,)","(0,)","('on',)","(77,)","(8700,)","(35,)","(0,)",['setLevel:77'],1,0.0026292800903320312,369,371
740,"('off',)","(4,)","(3200,)","(18,)","(0,)","('on',)","(4,)","(3200,)","(0,)","(60,)",['setSaturation:60'],1,0.0024302005767822266,371,370
741,"('off',)","(19,)","(6800,)","(36,)","(0,)","('on',)","(19,)","(4500,)","(85,)","(0,)","['setColorTemperature:4500', 'setHue:85']",2,0.004769086837768555,739,741
742,"('on',)","(33,)","(8800,)","(5,)","(0,)","('on',)","(33,)","(2900,)","(5,)","(0,)",['setColorTemperature:2900'],1,0.0024056434631347656,369,371
743,"('on',)","(67,)","(5300,)","(0,)","(58,)","('on',)","(67,)","(8800,)","(96,)","(0,)","['setHue:96', 'setColorTemperature:8800']",2,0.004751443862915039,735,741
744,"('on',)","(57,)","(6200,)","(58,)","(0,)","('on',)","(57,)","(8200,)","(0,)","(1,)","['setSaturation:1', 'setColorTemperature:8200']",2,0.004755973815917969,735,741
745,"('off',)","(90,)","(4800,)","(0,)","(48,)","('on',)","(89,)","(4800,)","(0,)","(48,)",['setLevel:89'],1,0.002384662628173828,370,369
746,"('off',)","(59,)","(3700,)","(0,)","(25,)","('on',)","(59,)","(3700,)","(46,)","(0,)",['setHue:46'],1,0.002380847930908203,370,369
747,"('off',)","(26,)","(7000,)","(22,)","(0,)","('on',)","(26,)","(8600,)","(63,)","(0,)","['setColorTemperature:8600', 'setHue:63']",2,0.007147789001464844,1107,1112
748,"('off',)","(41,)","(5700,)","(82,)","(0,)","('on',)","(41,)","(5700,)","(33,)","(0,)",['setHue:33'],1,0.0024023056030273438,371,370
749,"('off',)","(97,)","(2300,)","(0,)","(66,)","('on',)","(57,)","(2300,)","(0,)","(66,)",['setLevel:57'],1,0.002395153045654297,370,369
750,"('on',)","(65,)","(3300,)","(13,)","(0,)","('on',)","(65,)","(4500,)","(35,)","(0,)","['setColorTemperature:4500', 'setHue:35']",2,0.007119417190551758,1103,1113
751,"('on',)","(85,)","(4000,)","(0,)","(99,)","('on',)","(89,)","(6000,)","(0,)","(99,)","['setLevel:89', 'setColorTemperature:6000']",2,0.007092714309692383,1100,1110
752,"('off',)","(57,)","(3100,)","(3,)","(0,)","('on',)","(57,)","(6300,)","(0,)","(25,)","['setSaturation:25', 'setColorTemperature:6300']",2,0.004819631576538086,738,740
753,"('off',)","(5,)","(7200,)","(61,)","(0,)","('on',)","(65,)","(7200,)","(67,)","(0,)","['setLevel:65', 'setHue:67']",2,0.007090091705322266,1107,1112
754,"('on',)","(18,)","(7400,)","(30,)","(0,)","('on',)","(18,)","(7400,)","(44,)","(0,)",['setHue:44'],1,0.00240325927734375,369,371
755,"('on',)","(41,)","(6100,)","(88,)","(0,)","('on',)","(3,)","(6100,)","(0,)","(44,)","['setSaturation:44', 'setLevel:3']",2,0.0047359466552734375,735,741
756,"('on',)","(55,)","(7000,)","(0,)","(98,)","('on',)","(44,)","(7000,)","(36,)","(0,)","['setHue:36', 'setLevel:44']",2,0.0047719478607177734,735,741
757,"('on',)","(60,)","(3500,)","(83,)","(0,)","('on',)","(60,)","(3500,)","(32,)","(0,)",['setHue:32'],1,0.002427816390991211,369,371
758,"('on',)","(97,)","(3800,)","(76,)","(0,)","('on',)","(97,)","(3800,)","(18,)","(0,)",['setHue:18'],1,0.002396821975708008,369,371
759,"('off',)","(18,)","(5700,)","(87,)","(0,)","('on',)","(18,)","(5700,)","(61,)","(0,)",['setHue:61'],1,0.002416372299194336,371,370
760,"('off',)","(6,)","(2300,)","(0,)","(84,)","('on',)","(6,)","(7900,)","(0,)","(64,)","['setSaturation:64', 'setColorTemperature:7900']",2,0.004786252975463867,737,739
761,"('off',)","(54,)","(5100,)","(48,)","(0,)","('on',)","(93,)","(5100,)","(48,)","(0,)",['setLevel:93'],1,0.002401590347290039,371,370
762,"('off',)","(100,)","(3000,)","(0,)","(53,)","('on',)","(20,)","(3000,)","(0,)","(53,)",['setLevel:20'],1,0.0023598670959472656,370,369
763,"('off',)","(8,)","(7200,)","(0,)","(79,)","('on',)","(8,)","(7200,)","(0,)","(92,)",['setSaturation:92'],1,0.002399921417236328,370,369
764,"('off',)","(8,)","(3900,)","(0,)","(4,)","('on',)","(8,)","(7000,)","(0,)","(88,)","['setColorTemperature:7000', 'setSaturation:88']",2,0.007105112075805664,1104,1109
765,"('on',)","(56,)","(6900,)","(22,)","(0,)","('on',)","(56,)","(5700,)","(0,)","(88,)","['setSaturation:88', 'setColorTemperature:5700']",2,0.00477147102355957,735,741
766,"('off',)","(32,)","(7800,)","(0,)","(93,)","('on',)","(32,)","(8800,)","(0,)","(93,)",['setColorTemperature:8800'],1,0.002399921417236328,370,369
767,"('on',)","(51,)","(4500,)","(45,)","(0,)","('on',)","(51,)","(6400,)","(0,)","(91,)","['setSaturation:91', 'setColorTemperature:6400']",2,0.00480961799621582,735,741
768,"('off',)","(63,)","(8800,)","(0,)","(54,)","('on',)","(63,)","(8800,)","(85,)","(0,)",['setHue:85'],1,0.0024132728576660156,370,369
769,"('on',)","(42,)","(7000,)","(0,)","(45,)","('on',)","(42,)","(2700,)","(0,)","(45,)",['setColorTemperature:2700'],1,0.0023903846740722656,368,370
770,"('off',)","(33,)","(3100,)","(50,)","(0,)","('on',)","(33,)","(2300,)","(0,)","(24,)","['setSaturation:24', 'setColorTemperature:2300']",2,0.00482177734375,738,740
771,"('on',)","(17,)","(4900,)","(0,)","(80,)","('on',)","(65,)","(4900,)","(0,)","(84,)","['setLevel:65', 'setSaturation:84']",2,0.007130622863769531,1100,1110
772,"('on',)","(16,)","(5400,)","(57,)","(0,)","('on',)","(18,)","(5400,)","(0,)","(46,)","['setSaturation:46', 'setLevel:18']",2,0.004803657531738281,735,741
773,"('off',)","(30,)","(2300,)","(0,)","(41,)","('on',)","(90,)","(2300,)","(0,)","(41,)",['setLevel:90'],1,0.0023746490478515625,370,369
774,"('on',)","(38,)","(4900,)","(0,)","(91,)","('on',)","(66,)","(7500,)","(0,)","(91,)","['setLevel:66', 'setColorTemperature:7500']",2,0.007172822952270508,1100,1110
775,"('on',)","(63,)","(7800,)","(0,)","(47,)","('on',)","(63,)","(7800,)","(9,)","(0,)",['setHue:9'],1,0.0023975372314453125,368,370
776,"('on',)","(94,)","(5500,)","(0,)","(81,)","('on',)","(94,)","(5500,)","(0,)","(29,)",['setSaturation:29'],1,0.0023818016052246094,368,370
777,"('on',)","(23,)","(6300,)","(14,)","(0,)","('on',)","(81,)","(6300,)","(13,)","(0,)","['setHue:13', 'setLevel:81']",2,0.00476837158203125,736,742
778,"('on',)","(48,)","(7800,)","(0,)","(51,)","('on',)","(75,)","(7800,)","(0,)","(51,)",['setLevel:75'],1,0.002389192581176758,368,370
779,"('on',)","(32,)","(5600,)","(53,)","(0,)","('on',)","(41,)","(5600,)","(53,)","(0,)",['setLevel:41'],1,0.0023937225341796875,369,371
780,"('off',)","(57,)","(8100,)","(0,)","(9,)","('on',)","(82,)","(8100,)","(0,)","(9,)",['setLevel:82'],1,0.002420186996459961,370,369
781,"('off',)","(99,)","(7600,)","(75,)","(0,)","('on',)","(99,)","(7600,)","(0,)","(89,)",['setSaturation:89'],1,0.0024154186248779297,371,370
782,"('off',)","(43,)","(4600,)","(40,)","(0,)","('on',)","(86,)","(4600,)","(0,)","(36,)","['setSaturation:36', 'setLevel:86']",2,0.004773855209350586,738,740
783,"('on',)","(40,)","(5900,)","(98,)","(0,)","('on',)","(40,)","(2600,)","(0,)","(42,)","['setSaturation:42', 'setColorTemperature:2600']",2,0.0047762393951416016,735,741
784,"('on',)","(51,)","(7100,)","(55,)","(0,)","('on',)","(51,)","(7700,)","(0,)","(9,)","['setSaturation:9', 'setColorTemperature:7700']",2,0.004746198654174805,735,741
785,"('off',)","(62,)","(6200,)","(0,)","(95,)","('on',)","(4,)","(6200,)","(40,)","(0,)","['setHue:40', 'setLevel:4']",2,0.004729509353637695,738,740
786,"('off',)","(82,)","(8300,)","(20,)","(0,)","('on',)","(82,)","(2800,)","(55,)","(0,)","['setColorTemperature:2800', 'setHue:55']",2,0.004754066467285156,739,741
787,"('off',)","(16,)","(4600,)","(52,)","(0,)","('on',)","(16,)","(4100,)","(56,)","(0,)","['setColorTemperature:4100', 'setHue:56']",2,0.004769325256347656,739,741
788,"('on',)","(26,)","(5300,)","(0,)","(31,)","('on',)","(26,)","(5300,)","(28,)","(0,)",['setHue:28'],1,0.0024187564849853516,368,370
789,"('on',)","(12,)","(7600,)","(0,)","(49,)","('on',)","(35,)","(7600,)","(0,)","(8,)","['setLevel:35', 'setSaturation:8']",2,0.007178068161010742,1100,1110
790,"('on',)","(91,)","(3100,)","(0,)","(71,)","('on',)","(91,)","(5900,)","(0,)","(54,)","['setSaturation:54', 'setColorTemperature:5900']",2,0.004819393157958984,734,740
791,"('off',)","(7,)","(5100,)","(0,)","(0,)","('on',)","(38,)","(5100,)","(0,)","(71,)","['setLevel:38', 'setSaturation:71']",2,0.004765033721923828,738,739
792,"('off',)","(29,)","(8700,)","(14,)","(0,)","('on',)","(29,)","(8700,)","(0,)","(3,)",['setSaturation:3'],1,0.0024480819702148438,371,370
793,"('on',)","(95,)","(3400,)","(20,)","(0,)","('on',)","(62,)","(8100,)","(20,)","(0,)","['setLevel:62', 'setColorTemperature:8100']",2,0.00479888916015625,736,742
794,"('off',)","(35,)","(3300,)","(0,)","(79,)","('on',)","(51,)","(3300,)","(90,)","(0,)","['setHue:90', 'setLevel:51']",2,0.004758358001708984,738,740
795,"('on',)","(41,)","(6900,)","(61,)","(0,)","('on',)","(39,)","(6900,)","(53,)","(0,)","['setHue:53', 'setLevel:39']",2,0.0048143863677978516,736,742
796,"('on',)","(84,)","(3100,)","(69,)","(0,)","('on',)","(57,)","(3100,)","(48,)","(0,)","['setHue:48', 'setLevel:57']",2,0.004758119583129883,736,742
797,"('on',)","(73,)","(6000,)","(99,)","(0,)","('on',)","(73,)","(6000,)","(0,)","(42,)",['setSaturation:42'],1,0.0024328231811523438,369,371
798,"('off',)","(95,)","(6600,)","(7,)","(0,)","('on',)","(95,)","(6600,)","(57,)","(0,)",['setHue:57'],1,0.002392292022705078,371,370
799,"('off',)","(42,)","(7400,)","(61,)","(0,)","('on',)","(74,)","(7400,)","(35,)","(0,)","['setHue:35', 'setLevel:74']",2,0.0047779083251953125,739,741
800,"('on',)","(1,)","(6400,)","(81,)","(0,)","('on',)","(71,)","(6400,)","(0,)","(37,)","['setSaturation:37', 'setLevel:71']",2,0.0046844482421875,735,739
801,"('on',)","(12,)","(7400,)","(5,)","(0,)","('on',)","(65,)","(7400,)","(92,)","(0,)","['setLevel:65', 'setHue:92']",2,0.007147073745727539,1103,1113
802,"('on',)","(74,)","(8600,)","(62,)","(0,)","('on',)","(74,)","(3300,)","(58,)","(0,)","['setHue:58', 'setColorTemperature:3300']",2,0.0048367977142333984,736,742
803,"('off',)","(35,)","(7500,)","(18,)","(0,)","('on',)","(12,)","(7500,)","(48,)","(0,)","['setLevel:12', 'setHue:48']",2,0.004831790924072266,739,741
804,"('off',)","(63,)","(4700,)","(48,)","(0,)","('on',)","(42,)","(5800,)","(48,)","(0,)","['setLevel:42', 'setColorTemperature:5800']",2,0.0047838687896728516,739,741
805,"('on',)","(52,)","(8100,)","(0,)","(67,)","('on',)","(52,)","(5800,)","(0,)","(32,)","['setSaturation:32', 'setColorTemperature:5800']",2,0.004807949066162109,734,740
806,"('on',)","(8,)","(3200,)","(37,)","(0,)","('on',)","(8,)","(3200,)","(0,)","(26,)",['setSaturation:26'],1,0.0024061203002929688,369,371
807,"('off',)","(42,)","(3800,)","(73,)","(0,)","('on',)","(42,)","(2300,)","(0,)","(0,)","['setHue:0', 'setColorTemperature:2300']",2,0.00487065315246582,739,740
808,"('off',)","(45,)","(6400,)","(0,)","(84,)","('on',)","(79,)","(3400,)","(0,)","(84,)","['setColorTemperature:3400', 'setLevel:79']",2,0.004744529724121094,737,739
