,prev,prev,prev,prev,next,next,next,next,plan,plan,plan,plan,plan
,"('colorControl_hue', 'colorControl_saturation')","('switch',)","('switchLevel',)","('colorTemperature',)","('switch',)","('switchLevel',)","('colorTemperature',)","('colorControl_hue', 'colorControl_saturation')",cmds,length,time,memory_num,visited_num
853,"(0, 58)","('off',)","(42,)","(5600,)","('on',)","(36,)","(8700,)","(59, 0)","[('on', None), ('setColorTemperature', 8700), ('setHue', 59), ('setLevel', 36)]",4,0.013737916946411133,66,165
854,"(59, 0)","('on',)","(45,)","(4900,)","('on',)","(45,)","(4900,)","(0, 60)","[('setSaturation', 60)]",1,0.01859116554260254,161,165
855,"(13, 0)","('on',)","(93,)","(8900,)","('on',)","(93,)","(7100,)","(0, 44)","[('setColorTemperature', 7100), ('setSaturation', 44)]",2,0.019662141799926758,145,198
856,"(0, 5)","('on',)","(36,)","(6100,)","('on',)","(12,)","(6100,)","(0, 61)","[('setSaturation', 61), ('setLevel', 12)]",2,0.019476890563964844,162,178
857,"(0, 5)","('on',)","(75,)","(5100,)","('on',)","(9,)","(5100,)","(0, 29)","[('setSaturation', 29), ('setLevel', 9)]",2,0.015884876251220703,130,143
858,"(94, 0)","('on',)","(78,)","(2500,)","('on',)","(39,)","(8900,)","(99, 0)","[('setColorTemperature', 8900), ('setHue', 99), ('setLevel', 39)]",3,0.01800704002380371,100,209
859,"(0, 20)","('on',)","(73,)","(8100,)","('on',)","(15,)","(7500,)","(0, 22)","[('setColorTemperature', 7500), ('setSaturation', 22), ('setLevel', 15)]",3,0.018454313278198242,123,195
860,"(86, 0)","('off',)","(16,)","(7400,)","('on',)","(15,)","(7400,)","(0, 18)","[('on', None), ('setSaturation', 18), ('setLevel', 15)]",3,0.015147209167480469,119,139
861,"(95, 0)","('on',)","(84,)","(5100,)","('on',)","(84,)","(5100,)","(21, 0)","[('setHue', 21)]",1,0.0026938915252685547,23,25
862,"(29, 0)","('on',)","(34,)","(2600,)","('on',)","(15,)","(2600,)","(84, 0)","[('setHue', 84), ('setLevel', 15)]",2,0.010832786560058594,85,103
863,"(0, 70)","('off',)","(18,)","(3500,)","('on',)","(20,)","(4200,)","(22, 0)","[('on', None), ('setColorTemperature', 4200), ('setHue', 22), ('setLevel', 20)]",4,0.005679607391357422,24,67
864,"(0, 95)","('off',)","(84,)","(4600,)","('on',)","(84,)","(6500,)","(4, 0)","[('on', None), ('setColorTemperature', 6500), ('setHue', 4)]",3,0.0036859512329101562,44,52
865,"(0, 88)","('off',)","(54,)","(7500,)","('on',)","(96,)","(7500,)","(0, 61)","[('on', None), ('setSaturation', 61), ('setLevel', 96)]",3,0.02483820915222168,163,263
866,"(55, 0)","('on',)","(34,)","(8200,)","('on',)","(77,)","(8200,)","(85, 0)","[('setHue', 85), ('setLevel', 77)]",2,0.014708518981933594,86,166
867,"(0, 84)","('on',)","(28,)","(3200,)","('on',)","(24,)","(3200,)","(58, 0)","[('setHue', 58), ('setLevel', 24)]",2,0.008493661880493164,60,86
868,"(0, 44)","('off',)","(46,)","(6200,)","('on',)","(17,)","(3700,)","(0, 93)","[('on', None), ('setColorTemperature', 3700), ('setSaturation', 93), ('setLevel', 17)]",4,0.024739742279052734,194,231
869,"(55, 0)","('on',)","(85,)","(4000,)","('on',)","(85,)","(5300,)","(23, 0)","[('setColorTemperature', 5300), ('setHue', 23)]",2,0.004843711853027344,32,58
870,"(30, 0)","('on',)","(35,)","(4700,)","('on',)","(9,)","(4700,)","(0, 73)","[('setSaturation', 73), ('setLevel', 9)]",2,0.02077007293701172,174,187
871,"(90, 0)","('on',)","(91,)","(6100,)","('on',)","(64,)","(5000,)","(2, 0)","[('setColorTemperature', 5000), ('setHue', 2), ('setLevel', 64)]",3,0.006190061569213867,66,98
872,"(0, 60)","('off',)","(100,)","(3400,)","('on',)","(23,)","(3500,)","(81, 0)","[('on', None), ('setColorTemperature', 3500), ('setHue', 81), ('setLevel', 23)]",4,0.01216268539428711,83,122
873,"(0, 26)","('off',)","(24,)","(5800,)","('on',)","(24,)","(6500,)","(0, 98)","[('on', None), ('setColorTemperature', 6500), ('setSaturation', 98)]",3,0.025794506072998047,199,247
874,"(79, 0)","('off',)","(79,)","(6400,)","('on',)","(72,)","(7600,)","(0, 39)","[('on', None), ('setColorTemperature', 7600), ('setSaturation', 39), ('setLevel', 72)]",4,0.02400374412536621,140,271
875,"(0, 50)","('on',)","(94,)","(8000,)","('on',)","(94,)","(3800,)","(10, 0)","[('setColorTemperature', 3800), ('setHue', 10)]",2,0.002508401870727539,18,30
876,"(47, 0)","('on',)","(35,)","(7700,)","('on',)","(43,)","(7700,)","(21, 0)","[('setHue', 21), ('setLevel', 43)]",2,0.005358457565307617,44,68
877,"(0, 47)","('off',)","(19,)","(2600,)","('on',)","(83,)","(8500,)","(0, 83)","[('on', None), ('setColorTemperature', 8500), ('setSaturation', 83), ('setLevel', 83)]",4,0.030312299728393555,184,335
878,"(98, 0)","('off',)","(33,)","(3600,)","('on',)","(98,)","(7000,)","(0, 82)","[('on', None), ('setColorTemperature', 7000), ('setSaturation', 82), ('setLevel', 98)]",4,0.030119657516479492,183,334
879,"(59, 0)","('on',)","(99,)","(6300,)","('on',)","(23,)","(5600,)","(25, 0)","[('setColorTemperature', 5600), ('setHue', 25), ('setLevel', 23)]",3,0.006711006164550781,36,86
880,"(0, 57)","('off',)","(5,)","(7100,)","('on',)","(5,)","(8200,)","(0, 5)","[('on', None), ('setColorTemperature', 8200), ('setSaturation', 5)]",3,0.01611781120300293,107,171
881,"(0, 44)","('on',)","(10,)","(5900,)","('on',)","(34,)","(5900,)","(42, 0)","[('setHue', 42), ('setLevel', 34)]",2,0.007236003875732422,44,80
882,"(0, 27)","('off',)","(100,)","(6600,)","('on',)","(87,)","(7500,)","(0, 69)","[('on', None), ('setColorTemperature', 7500), ('setSaturation', 69), ('setLevel', 87)]",4,0.028218984603881836,170,315
883,"(86, 0)","('off',)","(35,)","(3300,)","('on',)","(99,)","(3300,)","(0, 89)","[('on', None), ('setSaturation', 89), ('setLevel', 99)]",3,0.027916431427001953,190,294
884,"(92, 0)","('on',)","(4,)","(5800,)","('on',)","(41,)","(7700,)","(76, 0)","[('setColorTemperature', 7700), ('setHue', 76), ('setLevel', 41)]",3,0.014902591705322266,78,176
885,"(99, 0)","('on',)","(71,)","(8200,)","('on',)","(71,)","(8200,)","(0, 77)","[('setSaturation', 77)]",1,0.020437240600585938,178,182
886,"(0, 56)","('on',)","(78,)","(3200,)","('on',)","(78,)","(7800,)","(0, 50)","[('setColorTemperature', 7800), ('setSaturation', 50)]",2,0.02097630500793457,152,211
887,"(0, 45)","('on',)","(88,)","(7700,)","('on',)","(25,)","(7700,)","(59, 0)","[('setHue', 59), ('setLevel', 25)]",2,0.008565187454223633,61,88
888,"(0, 57)","('off',)","(27,)","(3300,)","('on',)","(96,)","(3300,)","(71, 0)","[('on', None), ('setHue', 71), ('setLevel', 96)]",3,0.01437234878540039,97,172
889,"(47, 0)","('off',)","(46,)","(3000,)","('on',)","(60,)","(5600,)","(58, 0)","[('on', None), ('setColorTemperature', 5600), ('setHue', 58), ('setLevel', 60)]",4,0.01289510726928711,61,157
890,"(96, 0)","('off',)","(24,)","(3100,)","('on',)","(3,)","(3100,)","(0, 58)","[('on', None), ('setSaturation', 58), ('setLevel', 3)]",3,0.01895427703857422,159,167
891,"(78, 0)","('off',)","(39,)","(4300,)","('on',)","(5,)","(6400,)","(23, 0)","[('on', None), ('setColorTemperature', 6400), ('setHue', 23), ('setLevel', 5)]",4,0.0063018798828125,43,75
892,"(57, 0)","('off',)","(27,)","(4200,)","('on',)","(96,)","(5500,)","(0, 66)","[('on', None), ('setColorTemperature', 5500), ('setSaturation', 66), ('setLevel', 96)]",4,0.02736639976501465,167,301
893,"(54, 0)","('on',)","(1,)","(2800,)","('on',)","(96,)","(4500,)","(0, 74)","[('setColorTemperature', 4500), ('setSaturation', 74), ('setLevel', 96)]",3,0.02734851837158203,175,298
894,"(0, 47)","('on',)","(11,)","(7400,)","('on',)","(11,)","(7700,)","(24, 0)","[('setColorTemperature', 7700), ('setHue', 24)]",2,0.0063359737396240234,56,83
895,"(12, 0)","('on',)","(13,)","(5200,)","('on',)","(13,)","(2500,)","(0, 97)","[('setColorTemperature', 2500), ('setSaturation', 97)]",2,0.022962331771850586,198,205
896,"(0, 61)","('on',)","(78,)","(5400,)","('on',)","(63,)","(5400,)","(0, 71)","[('setSaturation', 71), ('setLevel', 63)]",2,0.023548364639282227,172,239
897,"(12, 0)","('off',)","(25,)","(5600,)","('on',)","(41,)","(8200,)","(0, 79)","[('on', None), ('setColorTemperature', 8200), ('setSaturation', 79), ('setLevel', 41)]",4,0.027251243591308594,180,286
898,"(0, 42)","('on',)","(10,)","(6800,)","('on',)","(79,)","(4300,)","(41, 0)","[('setColorTemperature', 4300), ('setHue', 41), ('setLevel', 79)]",3,0.011101007461547852,80,145
899,"(0, 22)","('off',)","(51,)","(6800,)","('on',)","(51,)","(7900,)","(100, 0)","[('on', None), ('setColorTemperature', 7900), ('setHue', 100)]",3,0.015269994735717773,102,162
900,"(0, 98)","('on',)","(92,)","(6400,)","('on',)","(19,)","(3100,)","(0, 85)","[('setColorTemperature', 3100), ('setSaturation', 85), ('setLevel', 19)]",3,0.023337602615356445,187,218
901,"(0, 20)","('off',)","(37,)","(7300,)","('on',)","(99,)","(5100,)","(0, 47)","[('on', None), ('setColorTemperature', 5100), ('setSaturation', 47), ('setLevel', 99)]",4,0.02515244483947754,148,281
902,"(83, 0)","('off',)","(12,)","(4900,)","('on',)","(40,)","(7000,)","(0, 67)","[('on', None), ('setColorTemperature', 7000), ('setSaturation', 67), ('setLevel', 40)]",4,0.024981260299682617,168,261
903,"(0, 3)","('off',)","(29,)","(2900,)","('on',)","(30,)","(7800,)","(0, 30)","[('on', None), ('setColorTemperature', 7800), ('setSaturation', 30), ('setLevel', 30)]",4,0.020576000213623047,131,222
904,"(0, 54)","('off',)","(85,)","(4800,)","('on',)","(1,)","(4800,)","(46, 0)","[('on', None), ('setHue', 46), ('setLevel', 1)]",3,0.006046295166015625,48,52
905,"(0, 85)","('on',)","(54,)","(4300,)","('on',)","(54,)","(4300,)","(0, 72)","[('setSaturation', 72)]",1,0.020418643951416016,174,177
906,"(29, 0)","('on',)","(41,)","(3200,)","('on',)","(13,)","(5400,)","(34, 0)","[('setColorTemperature', 5400), ('setHue', 34), ('setLevel', 13)]",3,0.007058858871459961,35,83
907,"(0, 67)","('on',)","(79,)","(5200,)","('on',)","(92,)","(5200,)","(41, 0)","[('setHue', 41), ('setLevel', 92)]",2,0.010487079620361328,93,137
908,"(33, 0)","('on',)","(5,)","(8200,)","('on',)","(5,)","(8500,)","(0, 94)","[('setColorTemperature', 8500), ('setSaturation', 94)]",2,0.026306867599487305,195,262
909,"(0, 57)","('off',)","(11,)","(4600,)","('on',)","(21,)","(4600,)","(0, 5)","[('on', None), ('setSaturation', 5), ('setLevel', 21)]",3,0.01405954360961914,107,132
910,"(89, 0)","('on',)","(42,)","(2600,)","('on',)","(32,)","(6800,)","(36, 0)","[('setColorTemperature', 6800), ('setHue', 36), ('setLevel', 32)]",3,0.009132146835327148,47,118
911,"(0, 84)","('on',)","(0,)","(8900,)","('on',)","(14,)","(8900,)","(0, 84)","[('setLevel', 14)]",1,0.0010211467742919922,15,18
912,"(0, 65)","('on',)","(30,)","(8200,)","('on',)","(43,)","(8200,)","(38, 0)","[('setHue', 38), ('setLevel', 43)]",2,0.007232189178466797,44,85
913,"(65, 0)","('off',)","(24,)","(4400,)","('on',)","(35,)","(4200,)","(0, 65)","[('on', None), ('setColorTemperature', 4200), ('setSaturation', 65), ('setLevel', 35)]",4,0.02296161651611328,166,226
914,"(0, 0)","('on',)","(3,)","(5100,)","('on',)","(53,)","(7700,)","(0, 0)","[('setColorTemperature', 7700), ('setLevel', 53)]",2,0.0066394805908203125,56,112
915,"(0, 99)","('on',)","(43,)","(5700,)","('on',)","(72,)","(5700,)","(0, 2)","[('setSaturation', 2), ('setLevel', 72)]",2,0.01648116111755371,104,179
916,"(3, 0)","('on',)","(93,)","(8200,)","('on',)","(93,)","(3000,)","(0, 42)","[('setColorTemperature', 3000), ('setSaturation', 42)]",2,0.017170190811157227,143,155
917,"(52, 0)","('off',)","(73,)","(3800,)","('on',)","(8,)","(6300,)","(0, 28)","[('on', None), ('setColorTemperature', 6300), ('setSaturation', 28), ('setLevel', 8)]",4,0.01832890510559082,129,183
918,"(0, 17)","('on',)","(25,)","(8900,)","('on',)","(13,)","(8900,)","(7, 0)","[('setHue', 7), ('setLevel', 13)]",2,0.0020341873168945312,15,24
919,"(0, 14)","('off',)","(91,)","(7700,)","('on',)","(91,)","(7700,)","(0, 9)","[('on', None), ('setSaturation', 9)]",2,0.013051509857177734,111,115
920,"(3, 0)","('on',)","(46,)","(5400,)","('on',)","(43,)","(3400,)","(69, 0)","[('setColorTemperature', 3400), ('setHue', 69), ('setLevel', 43)]",3,0.011582374572753906,70,128
921,"(73, 0)","('on',)","(89,)","(4800,)","('on',)","(54,)","(2400,)","(0, 68)","[('setColorTemperature', 2400), ('setSaturation', 68), ('setLevel', 54)]",3,0.022955656051635742,169,229
922,"(19, 0)","('on',)","(13,)","(2700,)","('on',)","(28,)","(8300,)","(0, 34)","[('setColorTemperature', 8300), ('setSaturation', 34), ('setLevel', 28)]",3,0.021139860153198242,135,228
923,"(33, 0)","('on',)","(9,)","(5700,)","('on',)","(12,)","(5500,)","(0, 84)","[('setColorTemperature', 5500), ('setSaturation', 84), ('setLevel', 12)]",3,0.024198532104492188,185,234
924,"(6, 0)","('off',)","(34,)","(8700,)","('on',)","(95,)","(8700,)","(0, 39)","[('on', None), ('setSaturation', 39), ('setLevel', 95)]",3,0.022246360778808594,140,240
925,"(40, 0)","('off',)","(80,)","(5300,)","('on',)","(72,)","(6800,)","(0, 72)","[('on', None), ('setColorTemperature', 6800), ('setSaturation', 72), ('setLevel', 72)]",4,0.027304649353027344,173,296
926,"(73, 0)","('on',)","(61,)","(8100,)","('on',)","(61,)","(6600,)","(40, 0)","[('setColorTemperature', 6600), ('setHue', 40)]",2,0.0075032711029052734,46,88
927,"(0, 85)","('off',)","(91,)","(7500,)","('on',)","(13,)","(5500,)","(0, 42)","[('on', None), ('setColorTemperature', 5500), ('setSaturation', 42), ('setLevel', 13)]",4,0.01972484588623047,144,194
928,"(0, 33)","('on',)","(59,)","(8300,)","('on',)","(11,)","(8300,)","(61, 0)","[('setHue', 61), ('setLevel', 11)]",2,0.008016109466552734,63,76
929,"(0, 0)","('on',)","(26,)","(7100,)","('on',)","(22,)","(7100,)","(0, 35)","[('setSaturation', 35), ('setLevel', 22)]",2,0.017285585403442383,136,162
930,"(0, 71)","('on',)","(65,)","(2300,)","('on',)","(46,)","(4800,)","(0, 65)","[('setColorTemperature', 4800), ('setSaturation', 65), ('setLevel', 46)]",3,0.023641586303710938,167,242
931,"(1, 0)","('off',)","(38,)","(6800,)","('on',)","(63,)","(6800,)","(96, 0)","[('on', None), ('setHue', 96), ('setLevel', 63)]",3,0.015376567840576172,97,164
932,"(0, 42)","('off',)","(7,)","(2900,)","('on',)","(7,)","(6300,)","(0, 57)","[('on', None), ('setColorTemperature', 6300), ('setSaturation', 57)]",3,0.02097916603088379,158,204
933,"(0, 65)","('on',)","(67,)","(8900,)","('on',)","(93,)","(7000,)","(37, 0)","[('setColorTemperature', 7000), ('setHue', 37), ('setLevel', 93)]",3,0.012974739074707031,94,182
934,"(0, 51)","('on',)","(29,)","(5500,)","('on',)","(26,)","(5500,)","(0, 57)","[('setSaturation', 57), ('setLevel', 26)]",2,0.01982569694519043,158,188
935,"(0, 30)","('on',)","(77,)","(2700,)","('on',)","(56,)","(2300,)","(0, 84)","[('setColorTemperature', 2300), ('setSaturation', 84), ('setLevel', 56)]",3,0.024851083755493164,185,246
936,"(0, 31)","('off',)","(46,)","(5100,)","('on',)","(46,)","(7000,)","(0, 42)","[('on', None), ('setColorTemperature', 7000), ('setSaturation', 42)]",3,0.01983785629272461,143,196
937,"(74, 0)","('on',)","(47,)","(5600,)","('on',)","(99,)","(3100,)","(64, 0)","[('setColorTemperature', 3100), ('setHue', 64), ('setLevel', 99)]",3,0.014164447784423828,100,176
938,"(88, 0)","('off',)","(55,)","(2200,)","('on',)","(57,)","(2200,)","(34, 0)","[('on', None), ('setHue', 34), ('setLevel', 57)]",3,0.00792384147644043,58,96
939,"(0, 76)","('off',)","(73,)","(6200,)","('on',)","(73,)","(4200,)","(82, 0)","[('on', None), ('setColorTemperature', 4200), ('setHue', 82)]",3,0.011321544647216797,84,107
940,"(0, 39)","('on',)","(28,)","(3300,)","('on',)","(28,)","(3300,)","(0, 6)","[('setSaturation', 6)]",1,0.01249384880065918,108,111
941,"(0, 26)","('on',)","(84,)","(7400,)","('on',)","(87,)","(7400,)","(0, 97)","[('setSaturation', 97), ('setLevel', 87)]",2,0.02798748016357422,198,289
942,"(0, 59)","('off',)","(70,)","(6900,)","('on',)","(70,)","(6900,)","(55, 0)","[('on', None), ('setHue', 55)]",2,0.006808042526245117,57,60
943,"(3, 0)","('on',)","(35,)","(5800,)","('on',)","(35,)","(8400,)","(96, 0)","[('setColorTemperature', 8400), ('setHue', 96)]",2,0.01488947868347168,97,162
944,"(84, 0)","('off',)","(57,)","(6200,)","('on',)","(81,)","(4800,)","(84, 0)","[('on', None), ('setColorTemperature', 4800), ('setLevel', 81)]",3,0.0068933963775634766,82,112
945,"(0, 35)","('off',)","(45,)","(3500,)","('on',)","(45,)","(8700,)","(86, 0)","[('on', None), ('setColorTemperature', 8700), ('setHue', 86)]",3,0.014269590377807617,88,156
946,"(0, 41)","('on',)","(51,)","(6500,)","('on',)","(50,)","(8300,)","(33, 0)","[('setColorTemperature', 8300), ('setHue', 33), ('setLevel', 50)]",3,0.010822296142578125,62,148
947,"(0, 79)","('on',)","(10,)","(5600,)","('on',)","(10,)","(7400,)","(0, 78)","[('setColorTemperature', 7400), ('setSaturation', 78)]",2,0.023638010025024414,180,235
948,"(55, 0)","('on',)","(81,)","(7100,)","('on',)","(81,)","(7100,)","(65, 0)","[('setHue', 65)]",1,0.0076503753662109375,66,69
949,"(0, 1)","('off',)","(11,)","(4200,)","('on',)","(45,)","(6300,)","(0, 63)","[('on', None), ('setColorTemperature', 6300), ('setSaturation', 63), ('setLevel', 45)]",4,0.024378299713134766,164,255
950,"(0, 48)","('off',)","(74,)","(7600,)","('on',)","(74,)","(7600,)","(0, 13)","[('on', None), ('setSaturation', 13)]",2,0.01346898078918457,115,119
951,"(0, 27)","('on',)","(41,)","(2700,)","('on',)","(47,)","(2700,)","(0, 26)","[('setSaturation', 26), ('setLevel', 47)]",2,0.01772451400756836,128,178
952,"(24, 0)","('off',)","(54,)","(5000,)","('on',)","(90,)","(5000,)","(0, 81)","[('on', None), ('setSaturation', 81), ('setLevel', 90)]",3,0.026563644409179688,182,277
953,"(0, 30)","('off',)","(94,)","(5200,)","('on',)","(17,)","(5000,)","(5, 0)","[('on', None), ('setColorTemperature', 5000), ('setHue', 5), ('setLevel', 17)]",4,0.004008293151855469,30,55
954,"(80, 0)","('off',)","(79,)","(7300,)","('on',)","(9,)","(8400,)","(47, 0)","[('on', None), ('setColorTemperature', 8400), ('setHue', 47), ('setLevel', 9)]",4,0.01023411750793457,63,123
955,"(65, 0)","('off',)","(5,)","(5200,)","('on',)","(78,)","(8600,)","(39, 0)","[('on', None), ('setColorTemperature', 8600), ('setHue', 39), ('setLevel', 78)]",4,0.013538599014282227,79,186
956,"(82, 0)","('on',)","(48,)","(4200,)","('on',)","(58,)","(3700,)","(100, 0)","[('setColorTemperature', 3700), ('setHue', 100), ('setLevel', 58)]",3,0.016197919845581055,101,177
957,"(75, 0)","('on',)","(70,)","(5600,)","('on',)","(12,)","(5600,)","(0, 74)","[('setSaturation', 74), ('setLevel', 12)]",2,0.02102828025817871,175,191
958,"(0, 28)","('on',)","(59,)","(4900,)","('on',)","(59,)","(4100,)","(8, 0)","[('setColorTemperature', 4100), ('setHue', 8)]",2,0.00244140625,21,31
959,"(46, 0)","('on',)","(15,)","(4000,)","('on',)","(23,)","(2200,)","(93, 0)","[('setColorTemperature', 2200), ('setHue', 93), ('setLevel', 23)]",3,0.012406587600708008,94,120
960,"(0, 60)","('off',)","(94,)","(7200,)","('on',)","(76,)","(2200,)","(0, 80)","[('on', None), ('setColorTemperature', 2200), ('setSaturation', 80), ('setLevel', 76)]",4,0.0257875919342041,181,262
961,"(37, 0)","('off',)","(3,)","(6300,)","('on',)","(35,)","(4000,)","(85, 0)","[('on', None), ('setColorTemperature', 4000), ('setHue', 85), ('setLevel', 35)]",4,0.01360464096069336,86,143
962,"(94, 0)","('off',)","(93,)","(2500,)","('on',)","(22,)","(2500,)","(0, 25)","[('on', None), ('setSaturation', 25), ('setLevel', 22)]",3,0.01656341552734375,126,153
963,"(28, 0)","('on',)","(38,)","(3100,)","('on',)","(46,)","(3100,)","(0, 38)","[('setSaturation', 38), ('setLevel', 46)]",2,0.01876544952392578,139,189
964,"(0, 58)","('off',)","(68,)","(7700,)","('on',)","(35,)","(7700,)","(0, 48)","[('on', None), ('setSaturation', 48), ('setLevel', 35)]",3,0.01967310905456543,150,189
965,"(82, 0)","('on',)","(67,)","(5400,)","('on',)","(67,)","(6100,)","(84, 0)","[('setColorTemperature', 6100), ('setHue', 84)]",2,0.012234210968017578,85,127
966,"(36, 0)","('off',)","(86,)","(5400,)","('on',)","(86,)","(5400,)","(55, 0)","[('on', None), ('setHue', 55)]",2,0.0068874359130859375,56,60
967,"(25, 0)","('on',)","(94,)","(4300,)","('on',)","(26,)","(7500,)","(0, 47)","[('setColorTemperature', 7500), ('setSaturation', 47), ('setLevel', 26)]",3,0.021932125091552734,148,231
968,"(0, 36)","('on',)","(97,)","(4600,)","('on',)","(97,)","(4600,)","(0, 54)","[('setSaturation', 54)]",1,0.017877817153930664,155,159
969,"(45, 0)","('on',)","(64,)","(4700,)","('on',)","(64,)","(4400,)","(0, 17)","[('setColorTemperature', 4400), ('setSaturation', 17)]",2,0.015060186386108398,118,144
970,"(4, 0)","('on',)","(7,)","(6100,)","('on',)","(65,)","(4900,)","(51, 0)","[('setColorTemperature', 4900), ('setHue', 51), ('setLevel', 65)]",3,0.011729001998901367,66,147
971,"(84, 0)","('off',)","(22,)","(4900,)","('on',)","(18,)","(8800,)","(0, 48)","[('on', None), ('setColorTemperature', 8800), ('setSaturation', 48), ('setLevel', 18)]",4,0.02259373664855957,149,238
972,"(0, 31)","('on',)","(39,)","(3700,)","('on',)","(36,)","(3700,)","(0, 16)","[('setSaturation', 16), ('setLevel', 36)]",2,0.01581740379333496,118,157
973,"(0, 19)","('off',)","(83,)","(7000,)","('on',)","(81,)","(7000,)","(0, 43)","[('on', None), ('setSaturation', 43), ('setLevel', 81)]",3,0.02196025848388672,144,230
974,"(0, 97)","('off',)","(89,)","(4300,)","('on',)","(89,)","(4300,)","(10, 0)","[('on', None), ('setHue', 10)]",2,0.0017244815826416016,12,15
975,"(89, 0)","('off',)","(79,)","(2300,)","('on',)","(83,)","(2300,)","(0, 92)","[('on', None), ('setSaturation', 92), ('setLevel', 83)]",3,0.02740025520324707,193,281
976,"(83, 0)","('off',)","(44,)","(4100,)","('on',)","(44,)","(8300,)","(30, 0)","[('on', None), ('setColorTemperature', 8300), ('setHue', 30)]",3,0.00763392448425293,62,96
977,"(0, 89)","('off',)","(18,)","(6600,)","('on',)","(100,)","(6600,)","(0, 18)","[('on', None), ('setSaturation', 18), ('setLevel', 100)]",3,0.020093202590942383,120,224
978,"(0, 54)","('off',)","(48,)","(2400,)","('on',)","(86,)","(2400,)","(59, 0)","[('on', None), ('setHue', 59), ('setLevel', 86)]",3,0.012540578842163086,87,150
979,"(57, 0)","('off',)","(27,)","(2600,)","('on',)","(27,)","(2600,)","(72, 0)","[('on', None), ('setHue', 72)]",2,0.008906126022338867,73,77
980,"(0, 41)","('on',)","(40,)","(8600,)","('on',)","(93,)","(8200,)","(11, 0)","[('setColorTemperature', 8200), ('setHue', 11), ('setLevel', 93)]",3,0.010722875595092773,94,168
981,"(58, 0)","('off',)","(1,)","(8700,)","('on',)","(98,)","(3100,)","(0, 35)","[('on', None), ('setColorTemperature', 3100), ('setSaturation', 35), ('setLevel', 98)]",4,0.0225069522857666,136,248
982,"(1, 0)","('on',)","(27,)","(4900,)","('on',)","(40,)","(4700,)","(1, 0)","[('setColorTemperature', 4700), ('setLevel', 40)]",2,0.004117250442504883,41,69
983,"(0, 7)","('off',)","(78,)","(6200,)","('on',)","(62,)","(6200,)","(70, 0)","[('on', None), ('setHue', 70), ('setLevel', 62)]",3,0.012243270874023438,72,137
984,"(59, 0)","('off',)","(98,)","(3700,)","('on',)","(94,)","(3700,)","(79, 0)","[('on', None), ('setHue', 79), ('setLevel', 94)]",3,0.015160560607910156,96,178
985,"(2, 0)","('off',)","(34,)","(5300,)","('on',)","(34,)","(5300,)","(0, 28)","[('on', None), ('setSaturation', 28)]",2,0.015247344970703125,129,134
986,"(0, 24)","('on',)","(61,)","(6700,)","('on',)","(62,)","(2300,)","(77, 0)","[('setColorTemperature', 2300), ('setHue', 77), ('setLevel', 62)]",3,0.012964010238647461,79,144
987,"(41, 0)","('off',)","(38,)","(2300,)","('on',)","(70,)","(2300,)","(24, 0)","[('on', None), ('setHue', 24), ('setLevel', 70)]",3,0.007535696029663086,71,99
988,"(71, 0)","('off',)","(8,)","(8900,)","('on',)","(46,)","(6600,)","(5, 0)","[('on', None), ('setColorTemperature', 6600), ('setHue', 5), ('setLevel', 46)]",4,0.0066907405853271484,47,100
989,"(0, 17)","('off',)","(55,)","(8800,)","('on',)","(30,)","(8800,)","(76, 0)","[('on', None), ('setHue', 76), ('setLevel', 30)]",3,0.01107931137084961,78,111
990,"(87, 0)","('off',)","(77,)","(8100,)","('on',)","(24,)","(6500,)","(0, 27)","[('on', None), ('setColorTemperature', 6500), ('setSaturation', 27), ('setLevel', 24)]",4,0.01923370361328125,128,200
991,"(0, 38)","('on',)","(54,)","(5100,)","('on',)","(67,)","(3500,)","(26, 0)","[('setColorTemperature', 3500), ('setHue', 26), ('setLevel', 67)]",3,0.008234739303588867,68,110
992,"(0, 94)","('on',)","(65,)","(7500,)","('on',)","(94,)","(5800,)","(0, 12)","[('setColorTemperature', 5800), ('setSaturation', 12), ('setLevel', 94)]",3,0.020896434783935547,114,247
993,"(0, 2)","('on',)","(75,)","(7900,)","('on',)","(76,)","(8700,)","(0, 44)","[('setColorTemperature', 8700), ('setSaturation', 44), ('setLevel', 76)]",3,0.025163888931274414,145,290
994,"(0, 71)","('on',)","(2,)","(3500,)","('on',)","(2,)","(8000,)","(77, 0)","[('setColorTemperature', 8000), ('setHue', 77)]",2,0.012686491012573242,79,139
995,"(0, 56)","('off',)","(0,)","(8700,)","('on',)","(2,)","(8600,)","(1, 0)","[('on', None), ('setColorTemperature', 8600), ('setHue', 1), ('setLevel', 2)]",4,0.004784345626831055,66,72
996,"(0, 3)","('on',)","(98,)","(6200,)","('on',)","(90,)","(6200,)","(0, 33)","[('setSaturation', 33), ('setLevel', 90)]",2,0.02088618278503418,134,228
997,"(92, 0)","('off',)","(18,)","(7300,)","('on',)","(61,)","(3900,)","(0, 24)","[('on', None), ('setColorTemperature', 3900), ('setSaturation', 24), ('setLevel', 61)]",4,0.019611597061157227,125,208
998,"(41, 0)","('off',)","(23,)","(5000,)","('on',)","(88,)","(2400,)","(23, 0)","[('on', None), ('setColorTemperature', 2400), ('setHue', 23), ('setLevel', 88)]",4,0.008685827255249023,89,118
