,prev,prev,prev,prev,next,next,next,next,plan,plan,plan,plan,plan
619,"(3, 0)","('on',)","(32,)","(4200,)","('on',)","(43,)","(4200,)","(98, 0)","[('setHue>1', 98), ('setLevel>1', 43)]",2,0.014015674591064453,99,145
620,"(0, 8)","('on',)","(24,)","(4700,)","('on',)","(24,)","(4700,)","(69, 0)","[('setHue>1', 69)]",1,0.008090019226074219,71,73
621,"(0, 19)","('off',)","(89,)","(4000,)","('on',)","(83,)","(5700,)","(0, 19)","[('on', None), ('setColorTemperature>1', 5700), ('setLevel>1', 83)]",3,0.00752568244934082,85,123
622,"(0, 58)","('on',)","(94,)","(8600,)","('on',)","(3,)","(4200,)","(0, 58)","[('setColorTemperature>1', 4200), ('setLevel>1', 3)]",2,0.00164031982421875,22,27
623,"(0, 4)","('off',)","(7,)","(7000,)","('on',)","(40,)","(7000,)","(0, 4)","[('on', None), ('setLevel>1', 40)]",2,0.0028228759765625,41,45
624,"(95, 0)","('on',)","(81,)","(7000,)","('on',)","(51,)","(7000,)","(0, 71)","[('setSaturation>1', 71), ('setLevel>1', 51)]",2,0.022800445556640625,172,227
625,"(46, 0)","('off',)","(71,)","(5900,)","('on',)","(38,)","(5900,)","(38, 0)","[('on', None), ('setHue>1', 38), ('setLevel>1', 38)]",3,0.007233381271362305,40,81
626,"(1, 0)","('on',)","(24,)","(2900,)","('on',)","(24,)","(2900,)","(0, 16)","[('setSaturation>1', 16)]",1,0.013548135757446289,117,121
627,"(0, 99)","('on',)","(80,)","(7900,)","('on',)","(80,)","(7900,)","(0, 22)","[('setSaturation>1', 22)]",1,0.01409602165222168,124,127
628,"(0, 60)","('off',)","(40,)","(6600,)","('on',)","(40,)","(6600,)","(0, 18)","[('on', None), ('setSaturation>1', 18)]",2,0.014002323150634766,120,124
629,"(43, 0)","('on',)","(93,)","(5000,)","('on',)","(71,)","(5000,)","(0, 58)","[('setSaturation>1', 58), ('setLevel>1', 71)]",2,0.02260422706604004,159,234
630,"(0, 23)","('on',)","(15,)","(4500,)","('on',)","(4,)","(4500,)","(41, 0)","[('setHue>1', 41), ('setLevel>1', 4)]",2,0.005317211151123047,43,49
631,"(0, 13)","('on',)","(92,)","(3300,)","('on',)","(71,)","(3300,)","(69, 0)","[('setHue>1', 69), ('setLevel>1', 71)]",2,0.012280941009521484,73,144
632,"(42, 0)","('on',)","(59,)","(4500,)","('on',)","(59,)","(4300,)","(0, 68)","[('setColorTemperature>1', 4300), ('setSaturation>1', 68)]",2,0.02063274383544922,169,194
633,"(31, 0)","('off',)","(69,)","(3300,)","('on',)","(39,)","(3300,)","(0, 18)","[('on', None), ('setSaturation>1', 18), ('setLevel>1', 39)]",3,0.016457557678222656,119,163
634,"(0, 69)","('off',)","(45,)","(2500,)","('on',)","(62,)","(2500,)","(0, 35)","[('on', None), ('setSaturation>1', 35), ('setLevel>1', 62)]",3,0.019705772399902344,137,203
635,"(0, 90)","('off',)","(67,)","(2700,)","('on',)","(67,)","(2700,)","(0, 65)","[('on', None), ('setSaturation>1', 65)]",2,0.019303321838378906,167,171
636,"(0, 0)","('on',)","(28,)","(3700,)","('on',)","(28,)","(3700,)","(34, 0)","[('setHue>1', 34)]",1,0.004161834716796875,35,38
637,"(0, 11)","('on',)","(99,)","(2300,)","('on',)","(99,)","(8300,)","(0, 27)","[('setColorTemperature>1', 8300), ('setSaturation>1', 27)]",2,0.01841115951538086,128,193
638,"(0, 6)","('off',)","(89,)","(3400,)","('on',)","(45,)","(3400,)","(0, 6)","[('on', None), ('setLevel>1', 45)]",2,0.003101348876953125,47,50
639,"(0, 88)","('off',)","(15,)","(4900,)","('on',)","(15,)","(4900,)","(0, 76)","[('on', None), ('setSaturation>1', 76)]",2,0.020450353622436523,178,182
640,"(31, 0)","('on',)","(30,)","(7200,)","('on',)","(30,)","(8100,)","(96, 0)","[('setColorTemperature>1', 8100), ('setHue>1', 96)]",2,0.014661073684692383,97,159
641,"(0, 56)","('on',)","(30,)","(6000,)","('on',)","(30,)","(5600,)","(0, 18)","[('setColorTemperature>1', 5600), ('setSaturation>1', 18)]",2,0.015750408172607422,120,157
642,"(0, 91)","('on',)","(32,)","(3100,)","('on',)","(32,)","(3100,)","(0, 76)","[('setSaturation>1', 76)]",1,0.020258426666259766,178,181
643,"(47, 0)","('off',)","(23,)","(3500,)","('on',)","(64,)","(3500,)","(23, 0)","[('on', None), ('setHue>1', 23), ('setLevel>1', 64)]",3,0.0070536136627197266,65,92
644,"(0, 3)","('off',)","(56,)","(4300,)","('on',)","(56,)","(5400,)","(19, 0)","[('on', None), ('setColorTemperature>1', 5400), ('setHue>1', 19)]",3,0.004673480987548828,33,56
645,"(0, 70)","('on',)","(38,)","(5900,)","('on',)","(38,)","(7400,)","(0, 70)","[('setColorTemperature>1', 7400)]",1,0.0032007694244384766,53,56
646,"(33, 0)","('off',)","(27,)","(3900,)","('on',)","(71,)","(8900,)","(33, 0)","[('on', None), ('setColorTemperature>1', 8900), ('setLevel>1', 71)]",3,0.008616209030151367,72,143
647,"(0, 50)","('on',)","(78,)","(5500,)","('on',)","(36,)","(5500,)","(0, 60)","[('setSaturation>1', 60), ('setLevel>1', 36)]",2,0.020685434341430664,161,201
648,"(0, 26)","('on',)","(100,)","(7900,)","('on',)","(100,)","(2600,)","(38, 0)","[('setColorTemperature>1', 2600), ('setHue>1', 38)]",2,0.004959583282470703,40,46
649,"(53, 0)","('off',)","(25,)","(7100,)","('on',)","(25,)","(4500,)","(53, 0)","[('on', None), ('setColorTemperature>1', 4500)]",2,0.0018091201782226562,25,28
650,"(0, 37)","('on',)","(26,)","(2900,)","('on',)","(26,)","(6900,)","(0, 49)","[('setColorTemperature>1', 6900), ('setSaturation>1', 49)]",2,0.020084381103515625,150,201
651,"(0, 93)","('on',)","(44,)","(6600,)","('on',)","(44,)","(6600,)","(58, 0)","[('setHue>1', 58)]",1,0.006868839263916016,60,62
652,"(43, 0)","('on',)","(75,)","(6600,)","('on',)","(75,)","(5500,)","(0, 86)","[('setColorTemperature>1', 5500), ('setSaturation>1', 86)]",2,0.023370981216430664,187,224
653,"(0, 31)","('on',)","(44,)","(3900,)","('on',)","(9,)","(3900,)","(0, 98)","[('setSaturation>1', 98), ('setLevel>1', 9)]",2,0.023447036743164062,199,212
654,"(0, 66)","('on',)","(61,)","(6900,)","('on',)","(61,)","(4900,)","(0, 66)","[('setColorTemperature>1', 4900)]",1,0.0017666816711425781,29,31
655,"(0, 52)","('on',)","(12,)","(5200,)","('on',)","(12,)","(5200,)","(46, 0)","[('setHue>1', 46)]",1,0.00552678108215332,48,50
656,"(8, 0)","('off',)","(69,)","(6700,)","('on',)","(69,)","(6700,)","(0, 93)","[('on', None), ('setSaturation>1', 93)]",2,0.02249455451965332,194,199
657,"(23, 0)","('off',)","(74,)","(2300,)","('on',)","(74,)","(5100,)","(52, 0)","[('on', None), ('setColorTemperature>1', 5100), ('setHue>1', 52)]",3,0.008199214935302734,53,86
658,"(0, 59)","('on',)","(1,)","(7500,)","('on',)","(1,)","(6600,)","(92, 0)","[('setColorTemperature>1', 6600), ('setHue>1', 92)]",2,0.013349294662475586,94,140
659,"(75, 0)","('off',)","(47,)","(8700,)","('on',)","(47,)","(3000,)","(0, 59)","[('on', None), ('setColorTemperature>1', 3000), ('setSaturation>1', 59)]",3,0.019186019897460938,160,173
660,"(0, 41)","('on',)","(73,)","(2400,)","('on',)","(74,)","(7500,)","(0, 41)","[('setColorTemperature>1', 7500), ('setLevel>1', 74)]",2,0.007708311080932617,75,131
661,"(4, 0)","('off',)","(62,)","(2400,)","('on',)","(46,)","(2400,)","(0, 90)","[('on', None), ('setSaturation>1', 90), ('setLevel>1', 46)]",3,0.024850130081176758,191,242
662,"(21, 0)","('on',)","(0,)","(5300,)","('on',)","(77,)","(5300,)","(0, 36)","[('setSaturation>1', 36), ('setLevel>1', 77)]",2,0.02033257484436035,137,218
663,"(0, 13)","('on',)","(33,)","(7200,)","('on',)","(43,)","(7200,)","(0, 97)","[('setSaturation>1', 97), ('setLevel>1', 43)]",2,0.025087833404541016,198,245
664,"(4, 0)","('on',)","(0,)","(8600,)","('on',)","(68,)","(8600,)","(4, 0)","[('setLevel>1', 68)]",1,0.004154205322265625,69,72
665,"(0, 65)","('off',)","(39,)","(4700,)","('on',)","(39,)","(4200,)","(27, 0)","[('on', None), ('setColorTemperature>1', 4200), ('setHue>1', 27)]",3,0.004911899566650391,29,52
666,"(0, 22)","('off',)","(79,)","(7400,)","('on',)","(79,)","(5900,)","(98, 0)","[('on', None), ('setColorTemperature>1', 5900), ('setHue>1', 98)]",3,0.013941526412963867,100,140
667,"(93, 0)","('off',)","(87,)","(6300,)","('on',)","(21,)","(6300,)","(0, 100)","[('on', None), ('setSaturation>1', 100), ('setLevel>1', 21)]",3,0.024657249450683594,201,227
668,"(0, 59)","('on',)","(2,)","(7000,)","('on',)","(79,)","(7000,)","(0, 59)","[('setLevel>1', 79)]",1,0.004795551300048828,80,83
669,"(0, 98)","('on',)","(12,)","(4300,)","('on',)","(12,)","(4300,)","(55, 0)","[('setHue>1', 55)]",1,0.006471395492553711,57,59
670,"(71, 0)","('off',)","(61,)","(6000,)","('on',)","(86,)","(6000,)","(7, 0)","[('on', None), ('setHue>1', 7), ('setLevel>1', 86)]",3,0.0065305233001708984,87,98
671,"(0, 67)","('off',)","(71,)","(6000,)","('on',)","(71,)","(6000,)","(38, 0)","[('on', None), ('setHue>1', 38)]",2,0.0049419403076171875,40,43
672,"(3, 0)","('on',)","(62,)","(2400,)","('on',)","(38,)","(2400,)","(45, 0)","[('setHue>1', 45), ('setLevel>1', 38)]",2,0.007722616195678711,46,87
673,"(18, 0)","('on',)","(26,)","(7200,)","('on',)","(75,)","(7200,)","(98, 0)","[('setHue>1', 98), ('setLevel>1', 75)]",2,0.015789508819580078,99,177
674,"(0, 82)","('on',)","(10,)","(6700,)","('on',)","(44,)","(6700,)","(79, 0)","[('setHue>1', 79), ('setLevel>1', 44)]",2,0.011896848678588867,81,127
675,"(98, 0)","('on',)","(2,)","(8900,)","('on',)","(2,)","(4200,)","(0, 47)","[('setColorTemperature>1', 4200), ('setSaturation>1', 47)]",2,0.018186330795288086,148,172
676,"(0, 72)","('on',)","(56,)","(3600,)","('on',)","(87,)","(3600,)","(0, 72)","[('setLevel>1', 87)]",1,0.005295276641845703,88,91
677,"(0, 74)","('off',)","(34,)","(8300,)","('on',)","(34,)","(6500,)","(0, 38)","[('on', None), ('setColorTemperature>1', 6500), ('setSaturation>1', 38)]",3,0.01891016960144043,140,187
678,"(60, 0)","('on',)","(64,)","(7600,)","('on',)","(90,)","(7600,)","(22, 0)","[('setHue>1', 22), ('setLevel>1', 90)]",2,0.008191108703613281,91,116
679,"(89, 0)","('on',)","(79,)","(4300,)","('on',)","(75,)","(4300,)","(65, 0)","[('setHue>1', 65), ('setLevel>1', 75)]",2,0.012210607528686523,77,144
680,"(0, 85)","('on',)","(100,)","(5600,)","('on',)","(93,)","(5600,)","(57, 0)","[('setHue>1', 57), ('setLevel>1', 93)]",2,0.012253046035766602,95,154
681,"(82, 0)","('off',)","(86,)","(8700,)","('on',)","(86,)","(3200,)","(82, 0)","[('on', None), ('setColorTemperature>1', 3200)]",2,0.0010616779327392578,12,15
682,"(0, 84)","('off',)","(16,)","(7900,)","('on',)","(16,)","(7900,)","(85, 0)","[('on', None), ('setHue>1', 85)]",2,0.010189533233642578,87,90
683,"(40, 0)","('off',)","(72,)","(2500,)","('on',)","(72,)","(2500,)","(0, 81)","[('on', None), ('setSaturation>1', 81)]",2,0.02103400230407715,182,187
684,"(41, 0)","('off',)","(31,)","(8600,)","('on',)","(31,)","(8600,)","(0, 13)","[('on', None), ('setSaturation>1', 13)]",2,0.013389110565185547,114,119
685,"(100, 0)","('off',)","(49,)","(3600,)","('on',)","(49,)","(3600,)","(61, 0)","[('on', None), ('setHue>1', 61)]",2,0.007465362548828125,63,66
686,"(0, 73)","('off',)","(41,)","(3700,)","('on',)","(74,)","(3700,)","(62, 0)","[('on', None), ('setHue>1', 62), ('setLevel>1', 74)]",3,0.012005805969238281,75,141
687,"(0, 53)","('off',)","(19,)","(7100,)","('on',)","(19,)","(4000,)","(11, 0)","[('on', None), ('setColorTemperature>1', 4000), ('setHue>1', 11)]",3,0.0029952526092529297,20,34
688,"(0, 89)","('off',)","(73,)","(7100,)","('on',)","(30,)","(7100,)","(29, 0)","[('on', None), ('setHue>1', 29), ('setLevel>1', 30)]",3,0.0056989192962646484,32,64
689,"(0, 21)","('off',)","(59,)","(4200,)","('on',)","(82,)","(5700,)","(0, 21)","[('on', None), ('setColorTemperature>1', 5700), ('setLevel>1', 82)]",3,0.007401466369628906,83,122
690,"(6, 0)","('off',)","(43,)","(8000,)","('on',)","(43,)","(8000,)","(61, 0)","[('on', None), ('setHue>1', 61)]",2,0.0074367523193359375,62,66
691,"(61, 0)","('off',)","(6,)","(3100,)","('on',)","(93,)","(3100,)","(0, 47)","[('on', None), ('setSaturation>1', 47), ('setLevel>1', 93)]",3,0.022765159606933594,148,246
692,"(0, 24)","('off',)","(10,)","(8500,)","('on',)","(10,)","(2200,)","(0, 43)","[('on', None), ('setColorTemperature>1', 2200), ('setSaturation>1', 43)]",3,0.016799211502075195,144,149
693,"(98, 0)","('on',)","(19,)","(5100,)","('on',)","(19,)","(5100,)","(89, 0)","[('setHue>1', 89)]",1,0.010299921035766602,91,93
694,"(13, 0)","('on',)","(46,)","(8100,)","('on',)","(67,)","(4200,)","(13, 0)","[('setColorTemperature>1', 4200), ('setLevel>1', 67)]",2,0.00537109375,68,91
695,"(70, 0)","('on',)","(16,)","(3000,)","('on',)","(16,)","(3700,)","(70, 0)","[('setColorTemperature>1', 3700)]",1,0.0010502338409423828,16,19
696,"(11, 0)","('off',)","(56,)","(4900,)","('on',)","(56,)","(4100,)","(0, 82)","[('on', None), ('setColorTemperature>1', 4100), ('setSaturation>1', 82)]",3,0.022445201873779297,183,207
697,"(99, 0)","('on',)","(100,)","(8500,)","('on',)","(100,)","(6700,)","(18, 0)","[('setColorTemperature>1', 6700), ('setHue>1', 18)]",2,0.0050814151763916016,47,67
698,"(44, 0)","('on',)","(25,)","(2400,)","('on',)","(25,)","(5600,)","(11, 0)","[('setColorTemperature>1', 5600), ('setHue>1', 11)]",2,0.003627777099609375,35,49
699,"(0, 87)","('off',)","(75,)","(7500,)","('on',)","(23,)","(7500,)","(0, 49)","[('on', None), ('setSaturation>1', 49), ('setLevel>1', 23)]",3,0.018887042999267578,151,178
700,"(81, 0)","('off',)","(36,)","(3800,)","('on',)","(36,)","(3800,)","(93, 0)","[('on', None), ('setHue>1', 93)]",2,0.01104879379272461,94,98
701,"(0, 46)","('off',)","(99,)","(6000,)","('on',)","(99,)","(6000,)","(73, 0)","[('on', None), ('setHue>1', 73)]",2,0.008805990219116211,75,78
702,"(82, 0)","('off',)","(8,)","(6800,)","('on',)","(8,)","(3000,)","(65, 0)","[('on', None), ('setColorTemperature>1', 3000), ('setHue>1', 65)]",3,0.008440971374511719,67,78
703,"(0, 55)","('off',)","(71,)","(5200,)","('on',)","(94,)","(5200,)","(21, 0)","[('on', None), ('setHue>1', 21), ('setLevel>1', 94)]",3,0.008565425872802734,95,120
704,"(0, 67)","('on',)","(78,)","(5800,)","('on',)","(78,)","(4000,)","(47, 0)","[('setColorTemperature>1', 4000), ('setHue>1', 47)]",2,0.006692171096801758,49,69
705,"(70, 0)","('off',)","(20,)","(5700,)","('on',)","(20,)","(5700,)","(18, 0)","[('on', None), ('setHue>1', 18)]",2,0.002610445022583008,20,23
706,"(73, 0)","('on',)","(93,)","(5900,)","('on',)","(88,)","(5900,)","(0, 100)","[('setSaturation>1', 100), ('setLevel>1', 88)]",2,0.028238296508789062,201,293
707,"(89, 0)","('off',)","(66,)","(7000,)","('on',)","(66,)","(7000,)","(23, 0)","[('on', None), ('setHue>1', 23)]",2,0.003207683563232422,25,28
708,"(0, 28)","('on',)","(43,)","(6000,)","('on',)","(43,)","(4000,)","(34, 0)","[('setColorTemperature>1', 4000), ('setHue>1', 34)]",2,0.005273342132568359,36,56
709,"(19, 0)","('off',)","(69,)","(4100,)","('on',)","(24,)","(7100,)","(19, 0)","[('on', None), ('setColorTemperature>1', 7100), ('setLevel>1', 24)]",3,0.004812002182006836,50,78
710,"(0, 55)","('on',)","(33,)","(7300,)","('on',)","(6,)","(7300,)","(0, 73)","[('setSaturation>1', 73), ('setLevel>1', 6)]",2,0.02037787437438965,174,184
711,"(37, 0)","('off',)","(55,)","(2500,)","('on',)","(90,)","(7800,)","(37, 0)","[('on', None), ('setColorTemperature>1', 7800), ('setLevel>1', 90)]",3,0.009093523025512695,91,151
712,"(86, 0)","('off',)","(71,)","(7600,)","('on',)","(71,)","(7600,)","(0, 70)","[('on', None), ('setSaturation>1', 70)]",2,0.019782304763793945,171,176
713,"(81, 0)","('off',)","(38,)","(4100,)","('on',)","(38,)","(4100,)","(0, 61)","[('on', None), ('setSaturation>1', 61)]",2,0.01872539520263672,162,167
714,"(0, 60)","('on',)","(94,)","(3300,)","('on',)","(8,)","(3300,)","(49, 0)","[('setHue>1', 49), ('setLevel>1', 8)]",2,0.0064318180084228516,51,61
715,"(66, 0)","('off',)","(12,)","(7000,)","('on',)","(12,)","(8900,)","(21, 0)","[('on', None), ('setColorTemperature>1', 8900), ('setHue>1', 21)]",3,0.007055997848510742,68,93
716,"(0, 21)","('on',)","(34,)","(7900,)","('on',)","(40,)","(7900,)","(0, 21)","[('setLevel>1', 40)]",1,0.0025300979614257812,41,44
717,"(0, 32)","('off',)","(100,)","(6000,)","('on',)","(58,)","(5700,)","(0, 32)","[('on', None), ('setColorTemperature>1', 5700), ('setLevel>1', 58)]",3,0.006034135818481445,60,98
718,"(40, 0)","('on',)","(76,)","(6100,)","('on',)","(76,)","(6100,)","(0, 71)","[('setSaturation>1', 71)]",1,0.01957082748413086,172,176
719,"(0, 68)","('off',)","(58,)","(4900,)","('on',)","(55,)","(8100,)","(0, 68)","[('on', None), ('setColorTemperature>1', 8100), ('setLevel>1', 55)]",3,0.007213592529296875,60,119
720,"(0, 95)","('off',)","(2,)","(5600,)","('on',)","(2,)","(5600,)","(0, 8)","[('on', None), ('setSaturation>1', 8)]",2,0.012812137603759766,110,114
721,"(76, 0)","('off',)","(14,)","(5600,)","('on',)","(82,)","(5600,)","(76, 0)","[('on', None), ('setLevel>1', 82)]",2,0.005290031433105469,83,87
722,"(0, 5)","('off',)","(81,)","(4100,)","('on',)","(62,)","(4100,)","(20, 0)","[('on', None), ('setHue>1', 20), ('setLevel>1', 62)]",3,0.006604433059692383,64,87
723,"(0, 11)","('off',)","(12,)","(3700,)","('on',)","(12,)","(8300,)","(0, 92)","[('on', None), ('setColorTemperature>1', 8300), ('setSaturation>1', 92)]",3,0.02584671974182129,193,259
724,"(0, 6)","('on',)","(48,)","(4400,)","('on',)","(35,)","(4400,)","(0, 19)","[('setSaturation>1', 19), ('setLevel>1', 35)]",2,0.015929698944091797,120,159
725,"(66, 0)","('off',)","(42,)","(8600,)","('on',)","(42,)","(3800,)","(0, 2)","[('on', None), ('setColorTemperature>1', 3800), ('setSaturation>1', 2)]",3,0.013211250305175781,103,124
726,"(99, 0)","('on',)","(23,)","(6500,)","('on',)","(76,)","(6500,)","(90, 0)","[('setHue>1', 90), ('setLevel>1', 76)]",2,0.015000581741333008,92,170
727,"(8, 0)","('on',)","(15,)","(6700,)","('on',)","(15,)","(6700,)","(87, 0)","[('setHue>1', 87)]",1,0.010098695755004883,88,91
728,"(47, 0)","('off',)","(88,)","(2300,)","('on',)","(77,)","(2300,)","(50, 0)","[('on', None), ('setHue>1', 50), ('setLevel>1', 77)]",3,0.010789632797241211,79,132
729,"(0, 61)","('on',)","(88,)","(5900,)","('on',)","(88,)","(3000,)","(33, 0)","[('setColorTemperature>1', 3000), ('setHue>1', 33)]",2,0.004634380340576172,35,45
730,"(0, 0)","('on',)","(24,)","(8900,)","('on',)","(24,)","(4300,)","(27, 0)","[('setColorTemperature>1', 4300), ('setHue>1', 27)]",2,0.004667043685913086,28,52
731,"(30, 0)","('on',)","(0,)","(3000,)","('on',)","(98,)","(3000,)","(30, 0)","[('setLevel>1', 98)]",1,0.005951642990112305,99,102
732,"(48, 0)","('on',)","(75,)","(5900,)","('on',)","(75,)","(5900,)","(0, 32)","[('setSaturation>1', 32)]",1,0.015190839767456055,133,137
733,"(0, 85)","('off',)","(91,)","(3300,)","('on',)","(28,)","(3500,)","(0, 85)","[('on', None), ('setColorTemperature>1', 3500), ('setLevel>1', 28)]",3,0.003007650375366211,30,46
734,"(0, 78)","('off',)","(19,)","(2500,)","('on',)","(76,)","(2500,)","(29, 0)","[('on', None), ('setHue>1', 29), ('setLevel>1', 76)]",3,0.008373260498046875,77,110
735,"(0, 4)","('off',)","(94,)","(8000,)","('on',)","(94,)","(8000,)","(11, 0)","[('on', None), ('setHue>1', 11)]",2,0.0018112659454345703,13,16
736,"(72, 0)","('on',)","(92,)","(6400,)","('on',)","(13,)","(3600,)","(72, 0)","[('setColorTemperature>1', 3600), ('setLevel>1', 13)]",2,0.0018820762634277344,16,31
737,"(0, 62)","('off',)","(59,)","(4000,)","('on',)","(59,)","(8200,)","(60, 0)","[('on', None), ('setColorTemperature>1', 8200), ('setHue>1', 60)]",3,0.010841846466064453,62,125
738,"(0, 17)","('off',)","(22,)","(5000,)","('on',)","(22,)","(6800,)","(0, 17)","[('on', None), ('setColorTemperature>1', 6800)]",2,0.0031185150146484375,47,51
739,"(20, 0)","('off',)","(55,)","(3700,)","('on',)","(55,)","(3700,)","(18, 0)","[('on', None), ('setHue>1', 18)]",2,0.002640962600708008,20,23
740,"(90, 0)","('on',)","(57,)","(2900,)","('on',)","(57,)","(2900,)","(50, 0)","[('setHue>1', 50)]",1,0.00592494010925293,52,54
741,"(78, 0)","('on',)","(12,)","(4400,)","('on',)","(12,)","(6900,)","(78, 0)","[('setColorTemperature>1', 6900)]",1,0.002899646759033203,48,51
742,"(97, 0)","('on',)","(6,)","(6300,)","('on',)","(37,)","(5900,)","(97, 0)","[('setColorTemperature>1', 5900), ('setLevel>1', 37)]",2,0.0046346187591552734,39,78
743,"(0, 94)","('off',)","(12,)","(4800,)","('on',)","(12,)","(6300,)","(23, 0)","[('on', None), ('setColorTemperature>1', 6300), ('setHue>1', 23)]",3,0.005686283111572266,42,69
744,"(0, 50)","('on',)","(26,)","(2300,)","('on',)","(26,)","(8500,)","(86, 0)","[('setColorTemperature>1', 8500), ('setHue>1', 86)]",2,0.013704776763916016,88,153
745,"(0, 72)","('off',)","(81,)","(2800,)","('on',)","(81,)","(2800,)","(59, 0)","[('on', None), ('setHue>1', 59)]",2,0.00717926025390625,61,64
746,"(0, 94)","('off',)","(90,)","(5600,)","('on',)","(7,)","(5600,)","(55, 0)","[('on', None), ('setHue>1', 55), ('setLevel>1', 7)]",3,0.007311105728149414,57,67
747,"(35, 0)","('off',)","(97,)","(5600,)","('on',)","(97,)","(4000,)","(35, 0)","[('on', None), ('setColorTemperature>1', 4000)]",2,0.0015184879302978516,20,23
748,"(82, 0)","('off',)","(1,)","(4700,)","('on',)","(1,)","(5400,)","(82, 0)","[('on', None), ('setColorTemperature>1', 5400)]",2,0.0023093223571777344,33,37
749,"(2, 0)","('on',)","(1,)","(5000,)","('on',)","(1,)","(3500,)","(20, 0)","[('setColorTemperature>1', 3500), ('setHue>1', 20)]",2,0.0034198760986328125,21,37
750,"(0, 88)","('on',)","(40,)","(4700,)","('on',)","(26,)","(4700,)","(0, 27)","[('setSaturation>1', 27), ('setLevel>1', 26)]",2,0.016395092010498047,129,158
751,"(37, 0)","('off',)","(83,)","(3900,)","('on',)","(34,)","(3900,)","(19, 0)","[('on', None), ('setHue>1', 19), ('setLevel>1', 34)]",3,0.004842519760131836,36,58
752,"(72, 0)","('on',)","(71,)","(4500,)","('on',)","(75,)","(8200,)","(72, 0)","[('setColorTemperature>1', 8200), ('setLevel>1', 75)]",2,0.008167743682861328,76,139
753,"(26, 0)","('on',)","(98,)","(4600,)","('on',)","(98,)","(8600,)","(25, 0)","[('setColorTemperature>1', 8600), ('setHue>1', 25)]",2,0.006937742233276367,65,93
754,"(50, 0)","('off',)","(47,)","(4100,)","('on',)","(47,)","(4100,)","(0, 84)","[('on', None), ('setSaturation>1', 84)]",2,0.02143239974975586,185,190
755,"(33, 0)","('on',)","(55,)","(3400,)","('on',)","(55,)","(5700,)","(0, 9)","[('setColorTemperature>1', 5700), ('setSaturation>1', 9)]",2,0.014829158782958984,110,149
756,"(0, 2)","('off',)","(28,)","(3000,)","('on',)","(43,)","(6600,)","(0, 2)","[('on', None), ('setColorTemperature>1', 6600), ('setLevel>1', 43)]",3,0.0056438446044921875,45,92
757,"(89, 0)","('off',)","(0,)","(3200,)","('on',)","(0,)","(6000,)","(0, 26)","[('on', None), ('setColorTemperature>1', 6000), ('setSaturation>1', 26)]",3,0.017133235931396484,127,170
758,"(69, 0)","('off',)","(49,)","(4600,)","('on',)","(49,)","(4600,)","(61, 0)","[('on', None), ('setHue>1', 61)]",2,0.0074384212493896484,63,66
759,"(0, 92)","('on',)","(12,)","(6200,)","('on',)","(12,)","(5800,)","(0, 79)","[('setColorTemperature>1', 5800), ('setSaturation>1', 79)]",2,0.02281332015991211,181,220
760,"(0, 68)","('on',)","(92,)","(2400,)","('on',)","(99,)","(2400,)","(27, 0)","[('setHue>1', 27), ('setLevel>1', 99)]",2,0.009291887283325195,100,130
761,"(0, 66)","('off',)","(6,)","(3300,)","('on',)","(6,)","(4900,)","(0, 36)","[('on', None), ('setColorTemperature>1', 4900), ('setSaturation>1', 36)]",3,0.01766037940979004,138,169
762,"(0, 75)","('on',)","(80,)","(5500,)","('on',)","(76,)","(5500,)","(64, 0)","[('setHue>1', 64), ('setLevel>1', 76)]",2,0.01203608512878418,78,144
763,"(0, 3)","('off',)","(64,)","(2600,)","('on',)","(64,)","(7100,)","(0, 62)","[('on', None), ('setColorTemperature>1', 7100), ('setSaturation>1', 62)]",3,0.021806716918945312,163,217
764,"(76, 0)","('on',)","(47,)","(2200,)","('on',)","(47,)","(4500,)","(0, 16)","[('setColorTemperature>1', 4500), ('setSaturation>1', 16)]",2,0.014914274215698242,117,144
765,"(0, 14)","('on',)","(34,)","(2800,)","('on',)","(96,)","(2800,)","(54, 0)","[('setHue>1', 54), ('setLevel>1', 96)]",2,0.012056350708007812,97,154
766,"(82, 0)","('off',)","(19,)","(4200,)","('on',)","(19,)","(3000,)","(0, 13)","[('on', None), ('setColorTemperature>1', 3000), ('setSaturation>1', 13)]",3,0.014023542404174805,114,127
767,"(92, 0)","('off',)","(70,)","(8500,)","('on',)","(70,)","(8500,)","(0, 9)","[('on', None), ('setSaturation>1', 9)]",2,0.012969255447387695,110,115
768,"(91, 0)","('on',)","(14,)","(4500,)","('on',)","(14,)","(7000,)","(0, 55)","[('setColorTemperature>1', 7000), ('setSaturation>1', 55)]",2,0.02065110206604004,156,208
769,"(42, 0)","('on',)","(5,)","(4900,)","('on',)","(48,)","(2300,)","(42, 0)","[('setColorTemperature>1', 2300), ('setLevel>1', 48)]",2,0.0031998157501220703,49,53
770,"(0, 54)","('on',)","(21,)","(7200,)","('on',)","(39,)","(7200,)","(95, 0)","[('setHue>1', 95), ('setLevel>1', 39)]",2,0.013393163681030273,97,138
771,"(88, 0)","('off',)","(7,)","(6300,)","('on',)","(7,)","(6300,)","(0, 9)","[('on', None), ('setSaturation>1', 9)]",2,0.012981414794921875,110,115
772,"(46, 0)","('off',)","(63,)","(7300,)","('on',)","(51,)","(7300,)","(0, 59)","[('on', None), ('setSaturation>1', 59), ('setLevel>1', 51)]",3,0.02160048484802246,160,216
