,prev,prev,prev,prev,next,next,next,next,plan,plan,plan,plan,plan
682,"(0, 40)","('off',)","(99,)","(4900,)","('on',)","(99,)","(4900,)","(92, 0)","[('on', None), ('setHue>1', 92)]",2,0.010799646377563477,94,97
683,"(19, 0)","('off',)","(81,)","(7700,)","('on',)","(81,)","(7700,)","(0, 28)","[('on', None), ('setSaturation>1', 28)]",2,0.014857292175292969,129,134
684,"(0, 72)","('on',)","(98,)","(6600,)","('on',)","(98,)","(2400,)","(0, 72)","[('setColorTemperature>1', 2400)]",1,0.0002913475036621094,4,6
685,"(0, 9)","('off',)","(77,)","(8800,)","('on',)","(77,)","(8800,)","(0, 62)","[('on', None), ('setSaturation>1', 62)]",2,0.01868271827697754,163,168
686,"(69, 0)","('on',)","(25,)","(5600,)","('on',)","(25,)","(5600,)","(23, 0)","[('setHue>1', 23)]",1,0.002860546112060547,25,27
687,"(72, 0)","('off',)","(48,)","(5700,)","('on',)","(48,)","(5600,)","(72, 0)","[('on', None), ('setColorTemperature>1', 5600)]",2,0.002394437789916992,36,39
688,"(65, 0)","('on',)","(2,)","(7400,)","('on',)","(2,)","(7400,)","(0, 99)","[('setSaturation>1', 99)]",1,0.02274608612060547,200,204
689,"(0, 48)","('on',)","(22,)","(5700,)","('on',)","(22,)","(5700,)","(56, 0)","[('setHue>1', 56)]",1,0.006523847579956055,58,60
690,"(0, 59)","('off',)","(95,)","(6900,)","('on',)","(95,)","(4500,)","(0, 59)","[('on', None), ('setColorTemperature>1', 4500)]",2,0.0018124580383300781,25,28
691,"(19, 0)","('off',)","(21,)","(4700,)","('on',)","(21,)","(4700,)","(0, 29)","[('on', None), ('setSaturation>1', 29)]",2,0.015042781829833984,130,135
692,"(54, 0)","('off',)","(79,)","(8200,)","('on',)","(79,)","(8200,)","(0, 9)","[('on', None), ('setSaturation>1', 9)]",2,0.012723684310913086,110,115
693,"(10, 0)","('on',)","(37,)","(6700,)","('on',)","(74,)","(6700,)","(10, 0)","[('setLevel', 74)]",1,0.004470348358154297,75,78
694,"(0, 90)","('off',)","(38,)","(5600,)","('on',)","(38,)","(5600,)","(0, 77)","[('on', None), ('setSaturation>1', 77)]",2,0.02036428451538086,179,183
695,"(91, 0)","('off',)","(12,)","(2200,)","('on',)","(12,)","(2200,)","(62, 0)","[('on', None), ('setHue>1', 62)]",2,0.007455348968505859,64,67
696,"(55, 0)","('off',)","(18,)","(6600,)","('on',)","(3,)","(6600,)","(55, 0)","[('on', None), ('setLevel', 3)]",2,0.0006601810455322266,5,8
697,"(87, 0)","('off',)","(51,)","(4900,)","('on',)","(51,)","(4900,)","(0, 0)","[('on', None), ('setHue>1', 0)]",2,0.0005724430084228516,2,5
698,"(0, 26)","('on',)","(3,)","(3400,)","('on',)","(3,)","(3400,)","(0, 20)","[('setSaturation>1', 20)]",1,0.013696432113647461,122,125
699,"(24, 0)","('on',)","(81,)","(5700,)","('on',)","(83,)","(5700,)","(24, 0)","[('setLevel', 83)]",1,0.005032777786254883,84,87
700,"(22, 0)","('off',)","(53,)","(2400,)","('on',)","(5,)","(2400,)","(22, 0)","[('on', None), ('setLevel', 5)]",2,0.0007579326629638672,7,10
701,"(0, 83)","('on',)","(24,)","(3200,)","('on',)","(45,)","(3200,)","(0, 83)","[('setLevel', 45)]",1,0.002791166305541992,46,49
702,"(0, 61)","('on',)","(47,)","(2200,)","('on',)","(47,)","(8000,)","(0, 61)","[('setColorTemperature>1', 8000)]",1,0.003616809844970703,59,62
703,"(0, 63)","('off',)","(62,)","(4000,)","('on',)","(62,)","(4000,)","(0, 73)","[('on', None), ('setSaturation>1', 73)]",2,0.01995086669921875,174,179
704,"(43, 0)","('off',)","(31,)","(2400,)","('on',)","(31,)","(2400,)","(0, 95)","[('on', None), ('setSaturation>1', 95)]",2,0.022376537322998047,196,201
705,"(28, 0)","('on',)","(49,)","(2400,)","('on',)","(49,)","(2400,)","(2, 0)","[('setHue>1', 2)]",1,0.0005104541778564453,4,6
706,"(4, 0)","('on',)","(43,)","(7300,)","('on',)","(23,)","(7300,)","(4, 0)","[('setLevel', 23)]",1,0.0015234947204589844,25,27
707,"(0, 70)","('on',)","(31,)","(5500,)","('on',)","(31,)","(5500,)","(92, 0)","[('setHue>1', 92)]",1,0.010484457015991211,94,96
708,"(0, 93)","('on',)","(2,)","(8300,)","('on',)","(2,)","(4300,)","(0, 93)","[('setColorTemperature>1', 4300)]",1,0.001394510269165039,23,25
709,"(97, 0)","('on',)","(23,)","(4700,)","('on',)","(23,)","(4700,)","(0, 98)","[('setSaturation>1', 98)]",1,0.022489070892333984,199,203
710,"(98, 0)","('off',)","(41,)","(5800,)","('on',)","(41,)","(5800,)","(49, 0)","[('on', None), ('setHue>1', 49)]",2,0.006040096282958984,51,54
711,"(94, 0)","('on',)","(91,)","(2400,)","('on',)","(91,)","(2400,)","(0, 21)","[('setSaturation>1', 21)]",1,0.01380467414855957,122,126
712,"(29, 0)","('off',)","(28,)","(2400,)","('on',)","(28,)","(2400,)","(0, 61)","[('on', None), ('setSaturation>1', 61)]",2,0.018505334854125977,162,167
713,"(38, 0)","('off',)","(57,)","(7800,)","('on',)","(57,)","(7800,)","(58, 0)","[('on', None), ('setHue>1', 58)]",2,0.006993293762207031,59,63
714,"(96, 0)","('off',)","(38,)","(4400,)","('on',)","(38,)","(3600,)","(96, 0)","[('on', None), ('setColorTemperature>1', 3600)]",2,0.0012691020965576172,16,19
715,"(29, 0)","('off',)","(63,)","(7500,)","('on',)","(63,)","(7500,)","(0, 27)","[('on', None), ('setSaturation>1', 27)]",2,0.014757156372070312,128,133
716,"(0, 27)","('on',)","(53,)","(3600,)","('on',)","(53,)","(3600,)","(0, 4)","[('setSaturation>1', 4)]",1,0.011881828308105469,106,109
717,"(0, 92)","('on',)","(7,)","(5700,)","('on',)","(39,)","(5700,)","(0, 92)","[('setLevel', 39)]",1,0.002431631088256836,40,43
718,"(38, 0)","('off',)","(95,)","(6800,)","('on',)","(62,)","(6800,)","(38, 0)","[('on', None), ('setLevel', 62)]",2,0.004060506820678711,64,67
719,"(31, 0)","('on',)","(89,)","(8000,)","('on',)","(89,)","(8000,)","(14, 0)","[('setHue>1', 14)]",1,0.0018208026885986328,16,18
720,"(13, 0)","('off',)","(58,)","(4100,)","('on',)","(58,)","(8400,)","(13, 0)","[('on', None), ('setColorTemperature>1', 8400)]",2,0.00407862663269043,63,67
721,"(0, 94)","('on',)","(89,)","(4100,)","('on',)","(89,)","(4100,)","(51, 0)","[('setHue>1', 51)]",1,0.0059549808502197266,53,55
722,"(0, 65)","('on',)","(2,)","(2400,)","('on',)","(2,)","(2400,)","(84, 0)","[('setHue>1', 84)]",1,0.00958251953125,86,88
723,"(51, 0)","('on',)","(75,)","(3500,)","('on',)","(75,)","(3500,)","(0, 18)","[('setSaturation>1', 18)]",1,0.013498306274414062,119,123
724,"(80, 0)","('on',)","(14,)","(7700,)","('on',)","(14,)","(7700,)","(0, 23)","[('setSaturation>1', 23)]",1,0.014034748077392578,124,128
725,"(0, 98)","('on',)","(73,)","(7600,)","('on',)","(81,)","(7600,)","(0, 98)","[('setLevel', 81)]",1,0.004860401153564453,82,85
726,"(0, 82)","('on',)","(93,)","(4400,)","('on',)","(93,)","(4400,)","(34, 0)","[('setHue>1', 34)]",1,0.004038810729980469,36,38
727,"(14, 0)","('on',)","(12,)","(4400,)","('on',)","(6,)","(4400,)","(14, 0)","[('setLevel', 6)]",1,0.0005273818969726562,8,10
728,"(12, 0)","('on',)","(86,)","(2400,)","('on',)","(86,)","(2400,)","(11, 0)","[('setHue>1', 11)]",1,0.0015230178833007812,13,15
729,"(0, 58)","('off',)","(64,)","(8500,)","('on',)","(64,)","(8500,)","(76, 0)","[('on', None), ('setHue>1', 76)]",2,0.009066581726074219,78,81
730,"(82, 0)","('off',)","(93,)","(5500,)","('on',)","(93,)","(6000,)","(82, 0)","[('on', None), ('setColorTemperature>1', 6000)]",2,0.002653360366821289,39,43
731,"(0, 24)","('off',)","(69,)","(2500,)","('on',)","(69,)","(5500,)","(0, 24)","[('on', None), ('setColorTemperature>1', 5500)]",2,0.002347707748413086,34,38
732,"(70, 0)","('off',)","(18,)","(6700,)","('on',)","(93,)","(6700,)","(70, 0)","[('on', None), ('setLevel', 93)]",2,0.005772590637207031,94,98
733,"(93, 0)","('off',)","(100,)","(2500,)","('on',)","(100,)","(2500,)","(0, 21)","[('on', None), ('setSaturation>1', 21)]",2,0.01411747932434082,122,127
734,"(1, 0)","('off',)","(74,)","(2500,)","('on',)","(74,)","(2500,)","(0, 50)","[('on', None), ('setSaturation>1', 50)]",2,0.01730823516845703,151,156
735,"(72, 0)","('on',)","(81,)","(7300,)","('on',)","(18,)","(7300,)","(72, 0)","[('setLevel', 18)]",1,0.0012259483337402344,20,22
736,"(0, 58)","('on',)","(29,)","(4600,)","('on',)","(29,)","(4600,)","(0, 76)","[('setSaturation>1', 76)]",1,0.01996016502380371,177,181
737,"(83, 0)","('off',)","(71,)","(2900,)","('on',)","(71,)","(6300,)","(83, 0)","[('on', None), ('setColorTemperature>1', 6300)]",2,0.0028600692749023438,42,46
738,"(0, 78)","('on',)","(92,)","(6300,)","('on',)","(5,)","(6300,)","(0, 78)","[('setLevel', 5)]",1,0.00046825408935546875,7,9
739,"(0, 75)","('on',)","(20,)","(2600,)","('on',)","(20,)","(2600,)","(0, 98)","[('setSaturation>1', 98)]",1,0.022365093231201172,199,203
740,"(0, 45)","('off',)","(84,)","(7800,)","('on',)","(84,)","(4200,)","(0, 45)","[('on', None), ('setColorTemperature>1', 4200)]",2,0.0016140937805175781,22,25
741,"(0, 95)","('on',)","(57,)","(7500,)","('on',)","(57,)","(7500,)","(0, 42)","[('setSaturation>1', 42)]",1,0.01612544059753418,144,147
742,"(70, 0)","('on',)","(53,)","(6000,)","('on',)","(53,)","(6000,)","(12, 0)","[('setHue>1', 12)]",1,0.0016345977783203125,14,16
743,"(0, 71)","('off',)","(54,)","(4000,)","('on',)","(93,)","(4000,)","(0, 71)","[('on', None), ('setLevel', 93)]",2,0.005837678909301758,94,98
744,"(0, 19)","('off',)","(58,)","(5300,)","('on',)","(58,)","(5300,)","(0, 96)","[('on', None), ('setSaturation>1', 96)]",2,0.02238178253173828,197,202
745,"(0, 6)","('on',)","(45,)","(8100,)","('on',)","(45,)","(8100,)","(0, 18)","[('setSaturation>1', 18)]",1,0.013518810272216797,119,123
746,"(0, 77)","('on',)","(31,)","(5200,)","('on',)","(31,)","(8800,)","(0, 77)","[('setColorTemperature>1', 8800)]",1,0.003926753997802734,67,70
747,"(0, 63)","('on',)","(53,)","(8900,)","('on',)","(37,)","(8900,)","(0, 63)","[('setLevel', 37)]",1,0.002319812774658203,39,41
748,"(0, 77)","('on',)","(33,)","(3500,)","('on',)","(96,)","(3500,)","(0, 77)","[('setLevel', 96)]",1,0.0057125091552734375,97,100
749,"(0, 98)","('off',)","(39,)","(2500,)","('on',)","(39,)","(2900,)","(0, 98)","[('on', None), ('setColorTemperature>1', 2900)]",2,0.0008819103240966797,8,12
750,"(0, 0)","('off',)","(83,)","(7100,)","('on',)","(84,)","(7100,)","(0, 0)","[('on', None), ('setLevel', 84)]",2,0.005319356918334961,85,89
751,"(0, 77)","('on',)","(5,)","(5800,)","('on',)","(76,)","(5800,)","(0, 77)","[('setLevel', 76)]",1,0.004549741744995117,77,80
752,"(0, 80)","('off',)","(35,)","(2900,)","('on',)","(35,)","(2900,)","(0, 24)","[('on', None), ('setSaturation>1', 24)]",2,0.014476299285888672,126,130
753,"(96, 0)","('on',)","(90,)","(6300,)","('on',)","(44,)","(6300,)","(96, 0)","[('setLevel', 44)]",1,0.0027132034301757812,46,48
754,"(0, 27)","('off',)","(15,)","(8200,)","('on',)","(15,)","(8200,)","(80, 0)","[('on', None), ('setHue>1', 80)]",2,0.009427070617675781,82,85
755,"(16, 0)","('off',)","(60,)","(8100,)","('on',)","(3,)","(8100,)","(16, 0)","[('on', None), ('setLevel', 3)]",2,0.0006206035614013672,5,8
756,"(44, 0)","('off',)","(3,)","(5600,)","('on',)","(70,)","(5600,)","(44, 0)","[('on', None), ('setLevel', 70)]",2,0.004483699798583984,71,75
757,"(86, 0)","('on',)","(18,)","(5200,)","('on',)","(18,)","(7800,)","(86, 0)","[('setColorTemperature>1', 7800)]",1,0.003404855728149414,57,60
758,"(0, 98)","('off',)","(43,)","(3000,)","('on',)","(43,)","(5000,)","(0, 98)","[('on', None), ('setColorTemperature>1', 5000)]",2,0.0020720958709716797,29,33
759,"(0, 89)","('off',)","(14,)","(8700,)","('on',)","(14,)","(5500,)","(0, 89)","[('on', None), ('setColorTemperature>1', 5500)]",2,0.002372264862060547,35,38
760,"(90, 0)","('off',)","(28,)","(7500,)","('on',)","(22,)","(7500,)","(90, 0)","[('on', None), ('setLevel', 22)]",2,0.0017421245574951172,24,27
761,"(15, 0)","('on',)","(19,)","(8400,)","('on',)","(19,)","(8400,)","(21, 0)","[('setHue>1', 21)]",1,0.0026395320892333984,22,25
762,"(0, 63)","('off',)","(87,)","(3100,)","('on',)","(87,)","(3100,)","(36, 0)","[('on', None), ('setHue>1', 36)]",2,0.004591464996337891,38,41
763,"(5, 0)","('on',)","(87,)","(5600,)","('on',)","(87,)","(7000,)","(5, 0)","[('setColorTemperature>1', 7000)]",1,0.002923727035522461,49,52
764,"(0, 47)","('on',)","(45,)","(3700,)","('on',)","(45,)","(3700,)","(0, 40)","[('setSaturation>1', 40)]",1,0.015940189361572266,142,145
765,"(0, 77)","('off',)","(21,)","(6100,)","('on',)","(21,)","(6100,)","(27, 0)","[('on', None), ('setHue>1', 27)]",2,0.003595590591430664,29,32
766,"(0, 87)","('off',)","(48,)","(3200,)","('on',)","(7,)","(3200,)","(0, 87)","[('on', None), ('setLevel', 7)]",2,0.0008728504180908203,9,12
767,"(69, 0)","('on',)","(42,)","(2700,)","('on',)","(100,)","(2700,)","(69, 0)","[('setLevel', 100)]",1,0.00596928596496582,101,104
768,"(33, 0)","('off',)","(17,)","(4500,)","('on',)","(3,)","(4500,)","(33, 0)","[('on', None), ('setLevel', 3)]",2,0.0006442070007324219,5,8
769,"(0, 79)","('off',)","(73,)","(2400,)","('on',)","(73,)","(2400,)","(3, 0)","[('on', None), ('setHue>1', 3)]",2,0.0009129047393798828,5,8
770,"(69, 0)","('on',)","(51,)","(5800,)","('on',)","(75,)","(5800,)","(69, 0)","[('setLevel', 75)]",1,0.004525661468505859,76,79
771,"(40, 0)","('on',)","(65,)","(5600,)","('on',)","(65,)","(5600,)","(67, 0)","[('setHue>1', 67)]",1,0.0077381134033203125,68,71
772,"(0, 46)","('off',)","(29,)","(5100,)","('on',)","(29,)","(5100,)","(0, 80)","[('on', None), ('setSaturation>1', 80)]",2,0.020561933517456055,181,186
773,"(0, 78)","('off',)","(88,)","(8200,)","('on',)","(88,)","(8200,)","(0, 11)","[('on', None), ('setSaturation>1', 11)]",2,0.013019561767578125,113,117
774,"(57, 0)","('off',)","(36,)","(4900,)","('on',)","(36,)","(2900,)","(57, 0)","[('on', None), ('setColorTemperature>1', 2900)]",2,0.0008654594421386719,9,12
775,"(0, 1)","('off',)","(89,)","(4700,)","('on',)","(89,)","(4700,)","(0, 60)","[('on', None), ('setSaturation>1', 60)]",2,0.018477916717529297,161,166
776,"(0, 4)","('on',)","(74,)","(3300,)","('on',)","(74,)","(3300,)","(0, 91)","[('setSaturation>1', 91)]",1,0.021639585494995117,192,196
777,"(0, 91)","('on',)","(47,)","(3700,)","('on',)","(5,)","(3700,)","(0, 91)","[('setLevel', 5)]",1,0.0004811286926269531,7,9
778,"(17, 0)","('on',)","(81,)","(3700,)","('on',)","(81,)","(3700,)","(0, 9)","[('setSaturation>1', 9)]",1,0.012447118759155273,110,114
779,"(0, 93)","('on',)","(88,)","(4500,)","('on',)","(88,)","(4500,)","(0, 75)","[('setSaturation>1', 75)]",1,0.01995396614074707,177,180
780,"(8, 0)","('on',)","(33,)","(8500,)","('on',)","(97,)","(8500,)","(8, 0)","[('setLevel', 97)]",1,0.005770683288574219,98,101
781,"(0, 77)","('off',)","(48,)","(7900,)","('on',)","(48,)","(7900,)","(59, 0)","[('on', None), ('setHue>1', 59)]",2,0.007086038589477539,61,64
782,"(89, 0)","('on',)","(63,)","(6500,)","('on',)","(17,)","(6500,)","(89, 0)","[('setLevel', 17)]",1,0.0011556148529052734,19,21
783,"(0, 30)","('off',)","(33,)","(6800,)","('on',)","(8,)","(6800,)","(0, 30)","[('on', None), ('setLevel', 8)]",2,0.0009396076202392578,10,13
784,"(0, 56)","('on',)","(30,)","(3200,)","('on',)","(10,)","(3200,)","(0, 56)","[('setLevel', 10)]",1,0.0007638931274414062,12,14
785,"(1, 0)","('off',)","(65,)","(7000,)","('on',)","(65,)","(7900,)","(1, 0)","[('on', None), ('setColorTemperature>1', 7900)]",2,0.0037245750427246094,58,62
786,"(0, 97)","('on',)","(85,)","(5400,)","('on',)","(85,)","(5200,)","(0, 97)","[('setColorTemperature>1', 5200)]",1,0.0018930435180664062,32,34
787,"(0, 18)","('on',)","(30,)","(7800,)","('on',)","(30,)","(2500,)","(0, 18)","[('setColorTemperature>1', 2500)]",1,0.0003514289855957031,5,7
788,"(0, 91)","('off',)","(30,)","(4300,)","('on',)","(30,)","(6800,)","(0, 91)","[('on', None), ('setColorTemperature>1', 6800)]",2,0.0031113624572753906,47,51
789,"(70, 0)","('off',)","(41,)","(7900,)","('on',)","(41,)","(5100,)","(70, 0)","[('on', None), ('setColorTemperature>1', 5100)]",2,0.002119779586791992,31,34
790,"(0, 80)","('on',)","(3,)","(6500,)","('on',)","(3,)","(6500,)","(67, 0)","[('setHue>1', 67)]",1,0.0077288150787353516,69,71
791,"(24, 0)","('off',)","(42,)","(4600,)","('on',)","(42,)","(4600,)","(0, 29)","[('on', None), ('setSaturation>1', 29)]",2,0.01496124267578125,130,135
792,"(0, 39)","('on',)","(100,)","(6900,)","('on',)","(100,)","(6900,)","(18, 0)","[('setHue>1', 18)]",1,0.002286195755004883,20,22
793,"(60, 0)","('off',)","(5,)","(5400,)","('on',)","(5,)","(5400,)","(0, 2)","[('on', None), ('setSaturation>1', 2)]",2,0.012025117874145508,103,108
794,"(0, 48)","('on',)","(77,)","(7900,)","('on',)","(77,)","(7900,)","(93, 0)","[('setHue>1', 93)]",1,0.010627985000610352,95,97
795,"(0, 25)","('off',)","(56,)","(2400,)","('on',)","(56,)","(2400,)","(0, 75)","[('on', None), ('setSaturation>1', 75)]",2,0.02008056640625,176,181
796,"(33, 0)","('on',)","(15,)","(5100,)","('on',)","(15,)","(4900,)","(33, 0)","[('setColorTemperature>1', 4900)]",1,0.0017361640930175781,29,31
797,"(0, 38)","('on',)","(35,)","(3300,)","('on',)","(35,)","(3300,)","(0, 57)","[('setSaturation>1', 57)]",1,0.0178067684173584,158,162
798,"(48, 0)","('on',)","(20,)","(8200,)","('on',)","(20,)","(8200,)","(0, 24)","[('setSaturation>1', 24)]",1,0.014130592346191406,125,129
799,"(90, 0)","('on',)","(58,)","(8000,)","('on',)","(58,)","(8000,)","(25, 0)","[('setHue>1', 25)]",1,0.0031011104583740234,27,29
800,"(0, 28)","('off',)","(14,)","(4900,)","('on',)","(14,)","(4900,)","(0, 32)","[('on', None), ('setSaturation>1', 32)]",2,0.015321016311645508,133,138
801,"(0, 6)","('off',)","(68,)","(6500,)","('on',)","(68,)","(2700,)","(0, 6)","[('on', None), ('setColorTemperature>1', 2700)]",2,0.0007481575012207031,7,10
802,"(31, 0)","('off',)","(84,)","(5800,)","('on',)","(84,)","(5800,)","(0, 43)","[('on', None), ('setSaturation>1', 43)]",2,0.016495943069458008,144,149
803,"(0, 68)","('on',)","(32,)","(3400,)","('on',)","(25,)","(3400,)","(0, 68)","[('setLevel', 25)]",1,0.0016345977783203125,27,29
804,"(0, 81)","('off',)","(16,)","(7000,)","('on',)","(44,)","(7000,)","(0, 81)","[('on', None), ('setLevel', 44)]",2,0.0029909610748291016,45,49
805,"(19, 0)","('off',)","(44,)","(8900,)","('on',)","(78,)","(8900,)","(19, 0)","[('on', None), ('setLevel', 78)]",2,0.004968404769897461,79,83
806,"(73, 0)","('on',)","(50,)","(4000,)","('on',)","(50,)","(4000,)","(34, 0)","[('setHue>1', 34)]",1,0.004034757614135742,36,38
807,"(69, 0)","('off',)","(38,)","(5100,)","('on',)","(38,)","(5100,)","(68, 0)","[('on', None), ('setHue>1', 68)]",2,0.008136272430419922,70,73
808,"(0, 58)","('off',)","(21,)","(6700,)","('on',)","(21,)","(6700,)","(0, 72)","[('on', None), ('setSaturation>1', 72)]",2,0.019671916961669922,173,178
809,"(0, 25)","('on',)","(16,)","(5600,)","('on',)","(16,)","(5600,)","(0, 37)","[('setSaturation>1', 37)]",1,0.015527963638305664,138,142
810,"(0, 71)","('on',)","(87,)","(6400,)","('on',)","(87,)","(6400,)","(0, 96)","[('setSaturation>1', 96)]",1,0.022078752517700195,197,201
811,"(45, 0)","('on',)","(1,)","(3900,)","('on',)","(1,)","(3900,)","(0, 38)","[('setSaturation>1', 38)]",1,0.01566481590270996,139,143
812,"(9, 0)","('on',)","(16,)","(8000,)","('on',)","(29,)","(8000,)","(9, 0)","[('setLevel', 29)]",1,0.0018603801727294922,30,33
813,"(0, 80)","('on',)","(13,)","(5400,)","('on',)","(69,)","(5400,)","(0, 80)","[('setLevel', 69)]",1,0.004160642623901367,70,73
814,"(0, 15)","('off',)","(4,)","(3300,)","('on',)","(4,)","(3300,)","(0, 33)","[('on', None), ('setSaturation>1', 33)]",2,0.015460014343261719,134,139
815,"(77, 0)","('off',)","(69,)","(8100,)","('on',)","(69,)","(8100,)","(0, 59)","[('on', None), ('setSaturation>1', 59)]",2,0.018317222595214844,160,165
816,"(0, 65)","('on',)","(67,)","(6700,)","('on',)","(67,)","(6700,)","(96, 0)","[('setHue>1', 96)]",1,0.010931253433227539,98,100
817,"(0, 47)","('off',)","(86,)","(8400,)","('on',)","(86,)","(8500,)","(0, 47)","[('on', None), ('setColorTemperature>1', 8500)]",2,0.004084110260009766,64,68
818,"(0, 62)","('on',)","(85,)","(8500,)","('on',)","(85,)","(3400,)","(0, 62)","[('setColorTemperature>1', 3400)]",1,0.0008749961853027344,14,16
819,"(83, 0)","('on',)","(57,)","(5700,)","('on',)","(57,)","(5700,)","(0, 8)","[('setSaturation>1', 8)]",1,0.012413501739501953,109,113
820,"(96, 0)","('on',)","(67,)","(7800,)","('on',)","(72,)","(7800,)","(96, 0)","[('setLevel', 72)]",1,0.004323244094848633,73,76
821,"(0, 32)","('off',)","(45,)","(6700,)","('on',)","(45,)","(6700,)","(79, 0)","[('on', None), ('setHue>1', 79)]",2,0.009345531463623047,81,84
822,"(0, 39)","('on',)","(13,)","(6900,)","('on',)","(13,)","(6300,)","(0, 39)","[('setColorTemperature>1', 6300)]",1,0.002560138702392578,43,45
823,"(15, 0)","('on',)","(23,)","(3400,)","('on',)","(23,)","(3400,)","(0, 81)","[('setSaturation>1', 81)]",1,0.020517826080322266,182,186
824,"(10, 0)","('on',)","(20,)","(6800,)","('on',)","(20,)","(6800,)","(81, 0)","[('setHue>1', 81)]",1,0.009351730346679688,82,85
825,"(19, 0)","('off',)","(34,)","(7000,)","('on',)","(34,)","(6500,)","(19, 0)","[('on', None), ('setColorTemperature>1', 6500)]",2,0.0029473304748535156,45,48
826,"(0, 13)","('on',)","(87,)","(7900,)","('on',)","(96,)","(7900,)","(0, 13)","[('setLevel', 96)]",1,0.005749225616455078,97,100
827,"(19, 0)","('off',)","(58,)","(3600,)","('on',)","(58,)","(3600,)","(17, 0)","[('on', None), ('setHue>1', 17)]",2,0.002491474151611328,19,22
828,"(6, 0)","('off',)","(81,)","(5300,)","('on',)","(68,)","(5300,)","(6, 0)","[('on', None), ('setLevel', 68)]",2,0.0044231414794921875,70,73
829,"(0, 79)","('off',)","(47,)","(6800,)","('on',)","(78,)","(6800,)","(0, 79)","[('on', None), ('setLevel', 78)]",2,0.0050182342529296875,79,83
830,"(0, 28)","('on',)","(69,)","(7800,)","('on',)","(69,)","(7800,)","(0, 75)","[('setSaturation>1', 75)]",1,0.019870281219482422,176,180
831,"(88, 0)","('off',)","(4,)","(6900,)","('on',)","(4,)","(6900,)","(91, 0)","[('on', None), ('setHue>1', 91)]",2,0.010634899139404297,92,96
832,"(0, 97)","('on',)","(38,)","(8800,)","('on',)","(38,)","(2800,)","(0, 97)","[('setColorTemperature>1', 2800)]",1,0.0005395412445068359,8,10
833,"(90, 0)","('on',)","(4,)","(8400,)","('on',)","(4,)","(8400,)","(56, 0)","[('setHue>1', 56)]",1,0.0065157413482666016,58,60
834,"(57, 0)","('on',)","(11,)","(2700,)","('on',)","(11,)","(8000,)","(57, 0)","[('setColorTemperature>1', 8000)]",1,0.003537416458129883,59,62
835,"(0, 90)","('on',)","(67,)","(8800,)","('on',)","(67,)","(5300,)","(0, 90)","[('setColorTemperature>1', 5300)]",1,0.001931905746459961,33,35
836,"(66, 0)","('on',)","(27,)","(6900,)","('on',)","(70,)","(6900,)","(66, 0)","[('setLevel', 70)]",1,0.0042514801025390625,71,74
837,"(0, 91)","('off',)","(57,)","(4400,)","('on',)","(57,)","(4400,)","(0, 51)","[('on', None), ('setSaturation>1', 51)]",2,0.01770782470703125,153,157
838,"(0, 17)","('off',)","(27,)","(8200,)","('on',)","(27,)","(8200,)","(20, 0)","[('on', None), ('setHue>1', 20)]",2,0.0028333663940429688,22,25
839,"(0, 35)","('on',)","(12,)","(5900,)","('on',)","(58,)","(5900,)","(0, 35)","[('setLevel', 58)]",1,0.003569364547729492,59,62
840,"(0, 1)","('off',)","(64,)","(7300,)","('on',)","(64,)","(3500,)","(0, 1)","[('on', None), ('setColorTemperature>1', 3500)]",2,0.0012116432189941406,15,18
841,"(53, 0)","('off',)","(97,)","(4800,)","('on',)","(97,)","(4800,)","(75, 0)","[('on', None), ('setHue>1', 75)]",2,0.008909940719604492,76,80
842,"(85, 0)","('off',)","(29,)","(2500,)","('on',)","(29,)","(7800,)","(85, 0)","[('on', None), ('setColorTemperature>1', 7800)]",2,0.003654003143310547,57,61
843,"(0, 23)","('on',)","(88,)","(4500,)","('on',)","(3,)","(4500,)","(0, 23)","[('setLevel', 3)]",1,0.00035119056701660156,5,7
844,"(32, 0)","('off',)","(59,)","(6300,)","('on',)","(59,)","(6300,)","(87, 0)","[('on', None), ('setHue>1', 87)]",2,0.010198354721069336,88,92
845,"(31, 0)","('on',)","(20,)","(2700,)","('on',)","(20,)","(2700,)","(0, 12)","[('setSaturation>1', 12)]",1,0.01292562484741211,113,117
846,"(0, 12)","('off',)","(99,)","(5200,)","('on',)","(99,)","(5200,)","(0, 55)","[('on', None), ('setSaturation>1', 55)]",2,0.017865657806396484,156,161
847,"(0, 64)","('off',)","(62,)","(6700,)","('on',)","(41,)","(6700,)","(0, 64)","[('on', None), ('setLevel', 41)]",2,0.0028142929077148438,43,46
848,"(0, 85)","('on',)","(60,)","(6600,)","('on',)","(60,)","(6600,)","(0, 32)","[('setSaturation>1', 32)]",1,0.015059471130371094,134,137
849,"(0, 30)","('off',)","(24,)","(7100,)","('on',)","(24,)","(7100,)","(38, 0)","[('on', None), ('setHue>1', 38)]",2,0.00481414794921875,40,43
850,"(0, 52)","('off',)","(93,)","(3700,)","('on',)","(93,)","(3700,)","(0, 46)","[('on', None), ('setSaturation>1', 46)]",2,0.0169525146484375,148,152
851,"(0, 47)","('off',)","(37,)","(8800,)","('on',)","(37,)","(8800,)","(89, 0)","[('on', None), ('setHue>1', 89)]",2,0.010571718215942383,91,94
852,"(0, 44)","('off',)","(45,)","(6600,)","('on',)","(45,)","(6600,)","(26, 0)","[('on', None), ('setHue>1', 26)]",2,0.003473043441772461,28,31
